     -15    0.198    0.627        1   0.0128    0.274
   -14.6    0.207    0.646        1   0.0254    0.526
   -14.2    0.216    0.665        1   0.0264    0.508
   -13.8    0.226    0.684        1   0.0274     0.49
   -13.4    0.236    0.703        1   0.0283     0.47
     -13    0.247    0.722        1   0.0279    0.433
   -12.6    0.257    0.741        1   0.0275    0.397
   -12.2    0.268     0.76        1   0.0297      0.4
   -11.8     0.28    0.779        1   0.0293    0.369
   -11.4    0.291    0.798        1   0.0289    0.339
     -11    0.303    0.816        1   0.0298    0.327
   -10.6    0.315    0.835        1   0.0306    0.314
   -10.2    0.328    0.853        1   0.0302    0.292
    -9.8     0.34    0.871        1   0.0298     0.27
    -9.4    0.353    0.888        1   0.0318     0.27
      -9    0.367    0.906        1   0.0314    0.252
    -8.6     0.38    0.922        1   0.0299    0.225
    -8.2    0.393    0.939        1   0.0307    0.218
    -7.8    0.407    0.955        1   0.0315    0.212
    -7.4    0.421     0.97        1   0.0311    0.198
      -7    0.435    0.985        1   0.0308    0.185
    -6.6    0.449    0.999        1   0.0316     0.18
    -6.2    0.464     1.01        1   0.0312    0.169
    -5.8    0.478     1.03        1   0.0309    0.158
    -5.4    0.493     1.04        1   0.0306     0.15
      -5    0.507     1.05        1   0.0303    0.141
    -4.6    0.522     1.06        1     0.03    0.133
    -4.2    0.536     1.07        1   0.0297    0.126
    -3.8    0.551     1.08        1   0.0305    0.124
    -3.4    0.566     1.09        1   0.0292    0.113
      -3     0.58      1.1        1    0.029    0.108
    -2.6    0.595     1.11        1   0.0287    0.103
    -2.2    0.609     1.11        1   0.0275   0.0944
    -1.8    0.623     1.12        1   0.0283   0.0933
    -1.4    0.638     1.13        1   0.0281   0.0892
      -1    0.652     1.13        1   0.0269   0.0824
    -0.6    0.666     1.14        1   0.0267   0.0789
    -0.2     0.68     1.14        1   0.0256   0.0731
     0.2    0.693     1.14        1   0.0254   0.0702
     0.6    0.707     1.15        1   0.0253   0.0676
       1     0.72     1.15        1   0.0251    0.065
     1.4    0.734     1.15        1   0.0249   0.0628
     1.8    0.747     1.15        1    0.023   0.0561
     2.2    0.759     1.15    0.955   0.0228   0.0542
     2.6    0.772     1.16    0.952   0.0227   0.0525
       3    0.784     1.16    0.949   0.0226   0.0508
     3.4    0.797     1.16    0.946   0.0225   0.0493
     3.8    0.809     1.16    0.942   0.0215   0.0458
     4.2    0.821     1.16    0.939   0.0205   0.0427
     4.6    0.832     1.16    0.935   0.0204   0.0415
       5    0.844     1.16     0.93   0.0203   0.0404
     5.4    0.855     1.15    0.926   0.0193   0.0376
     5.8    0.866     1.15    0.922   0.0192   0.0367
     6.2    0.877     1.15    0.917   0.0192   0.0358
     6.6    0.888     1.15    0.911   0.0191   0.0349
       7    0.899     1.15    0.906   0.0181   0.0325
     7.4    0.909     1.15    0.901   0.0181   0.0317
     7.8     0.92     1.15    0.895    0.018   0.0311
     8.2     0.93     1.15    0.889   0.0171   0.0289
     8.6     0.94     1.14    0.882    0.017   0.0283
       9     0.95     1.14    0.876    0.017   0.0277
     9.4     0.96     1.14    0.869   0.0169   0.0271
     9.8     0.97     1.14    0.862   0.0168   0.0266
    10.2     0.98     1.14    0.854   0.0168    0.026
    10.6     0.99     1.14    0.847   0.0167   0.0255
      11        1     1.14    0.838   0.0167    0.025
    11.4     1.01     1.14     0.83   0.0166   0.0245
    11.8     1.02     1.14    0.821   0.0166    0.024
    12.2     1.03     1.14    0.812   0.0165   0.0236
    12.6     1.04     1.14    0.803   0.0165   0.0231
      13     1.05     1.14    0.793   0.0164   0.0227
    13.4     1.06     1.14    0.783   0.0163   0.0223
    13.8     1.07     1.15    0.772   0.0163   0.0218
    14.2     1.08     1.15    0.762   0.0162   0.0214
    14.6     1.09     1.15    0.751   0.0162    0.021
      15      1.1     1.15    0.739   0.0161   0.0207
    15.4     1.11     1.15    0.728   0.0161   0.0203
    15.8     1.12     1.15    0.716    0.016   0.0199
    16.2     1.13     1.15    0.704    0.016   0.0196
    16.6     1.14     1.15    0.692   0.0239   0.0286
      17     1.16     1.16    0.679   0.0238   0.0281
    17.4     1.17     1.16    0.666   0.0158   0.0183
    17.8     1.18     1.16    0.653   0.0158    0.018
    18.2     1.19     1.16     0.64   0.0157   0.0177
    18.6      1.2     1.16    0.626   0.0235   0.0258
      19     1.22     1.16    0.613   0.0234   0.0254
    19.4     1.23     1.16    0.599   0.0156   0.0165
    19.8     1.24     1.15    0.585   0.0155   0.0163
    20.2     1.25     1.15    0.571   0.0232   0.0238
    20.6     1.27     1.15    0.557   0.0231   0.0234
      21     1.28     1.15    0.542   0.0154   0.0153
    21.4     1.29     1.15    0.528   0.0229   0.0224
    21.8     1.31     1.14    0.514   0.0229    0.022
    22.2     1.32     1.14    0.499   0.0152   0.0143
    22.6     1.33     1.14    0.485   0.0227    0.021
      23     1.35     1.13    0.471   0.0226   0.0207
    23.4     1.36     1.13    0.457   0.0225   0.0201
    23.8     1.38     1.12    0.443   0.0225   0.0198
    24.2     1.39     1.11    0.429   0.0224   0.0193
    24.6     1.41     1.11    0.415   0.0223    0.019
      25     1.42      1.1    0.401   0.0148   0.0124
    25.4     1.43     1.09    0.388   0.0222   0.0182
    25.8     1.45     1.08    0.374   0.0221    0.018
    26.2     1.46     1.07    0.361    0.022   0.0175
    26.6     1.48     1.06    0.348    0.022   0.0172
      27     1.49     1.05    0.335   0.0219   0.0168
    27.4     1.51     1.04    0.323   0.0218   0.0166
    27.8     1.52     1.03    0.311   0.0217   0.0161
    28.2     1.54     1.01    0.299   0.0217   0.0159
    28.6     1.55    0.999    0.287   0.0144   0.0104
      29     1.56    0.985    0.276   0.0215   0.0153
    29.4     1.58     0.97    0.265   0.0215   0.0151
    29.8     1.59    0.955    0.254   0.0214   0.0147
    30.2     1.61    0.939    0.243   0.0214   0.0146
    30.6     1.62    0.922    0.233   0.0142  0.00953
      31     1.63    0.906    0.223   0.0212    0.014
    31.4     1.65    0.888    0.213   0.0212   0.0139
    31.8     1.66    0.871    0.204   0.0141  0.00907
    32.2     1.67    0.853    0.195    0.014  0.00896
    32.6     1.68    0.835    0.186    0.021   0.0132
      33      1.7    0.816    0.178    0.021   0.0131
    33.4     1.71    0.798     0.17   0.0139  0.00855
    33.8     1.72    0.779    0.162   0.0139  0.00845
    34.2     1.73     0.76    0.155   0.0139  0.00835
    34.6     1.74    0.741    0.147   0.0139  0.00826
      35     1.75    0.722     0.14   0.0138  0.00816
    35.4     1.76    0.703    0.134   0.0138  0.00807
    35.8     1.77    0.684    0.127   0.0138  0.00798
