     -15    0.149    0.515        1    0.014    0.478
   -14.6    0.158    0.536        1   0.0278    0.904
   -14.2    0.167    0.557        1   0.0272    0.809
   -13.8    0.176    0.578        1   0.0282    0.765
   -13.4    0.186    0.599        1   0.0292    0.725
     -13    0.196     0.62        1   0.0301    0.682
   -12.6    0.207    0.642        1    0.031    0.644
   -12.2    0.218    0.663        1   0.0305     0.58
   -11.8    0.229    0.685        1   0.0313    0.547
   -11.4    0.241    0.706        1   0.0321    0.518
     -11    0.253    0.728        1   0.0329    0.487
   -10.6    0.266    0.749        1   0.0337     0.46
   -10.2    0.279    0.771        1   0.0332    0.418
    -9.8    0.292    0.792        1   0.0339    0.395
    -9.4    0.306    0.813        1   0.0346    0.375
      -9     0.32    0.834        1   0.0341    0.342
    -8.6    0.334    0.855        1   0.0348    0.325
    -8.2    0.349    0.875        1   0.0355    0.308
    -7.8    0.364    0.894        1    0.035    0.284
    -7.4    0.379    0.913        1   0.0357     0.27
      -7    0.395    0.932        1   0.0352    0.249
    -6.6     0.41    0.949        1   0.0348     0.23
    -6.2    0.426    0.966        1   0.0365    0.227
    -5.8    0.443    0.982        1   0.0361    0.211
    -5.4    0.459    0.998        1   0.0346     0.19
      -5    0.475     1.01        1   0.0352    0.183
    -4.6    0.492     1.03        1   0.0348    0.171
    -4.2    0.508     1.04        1   0.0345     0.16
    -3.8    0.525     1.05        1   0.0351    0.154
    -3.4    0.542     1.06        1   0.0337    0.141
      -3    0.558     1.07        1   0.0334    0.132
    -2.6    0.575     1.08        1   0.0331    0.125
    -2.2    0.591     1.09        1   0.0318    0.115
    -1.8    0.607      1.1        1   0.0315    0.109
    -1.4    0.623      1.1        1   0.0312    0.103
      -1    0.639     1.11        1    0.031    0.098
    -0.6    0.655     1.11        1   0.0307   0.0933
    -0.2    0.671     1.12        1   0.0295   0.0862
     0.2    0.686     1.12        1   0.0283   0.0797
     0.6    0.701     1.12        1   0.0281   0.0763
       1    0.716     1.12        1    0.027   0.0708
     1.4     0.73     1.12        1   0.0268    0.068
     1.8    0.745     1.13        1   0.0267   0.0654
     2.2    0.759     1.13     0.98   0.0247   0.0587
     2.6    0.772     1.12    0.977   0.0236   0.0545
       3    0.785     1.12    0.975   0.0235   0.0528
     3.4    0.798     1.12    0.972   0.0234    0.051
     3.8    0.811     1.12     0.97   0.0232   0.0494
     4.2    0.824     1.12    0.967   0.0222   0.0461
     4.6    0.836     1.12    0.964   0.0212   0.0429
       5    0.848     1.11     0.96   0.0203     0.04
     5.4    0.859     1.11    0.957   0.0193   0.0373
     5.8     0.87     1.11    0.953   0.0192   0.0363
     6.2    0.881     1.11    0.948   0.0191   0.0354
     6.6    0.892      1.1    0.944    0.019   0.0346
       7    0.903      1.1     0.94   0.0181   0.0322
     7.4    0.913      1.1    0.935   0.0172     0.03
     7.8    0.923      1.1     0.93   0.0171   0.0293
     8.2    0.933      1.1    0.924   0.0171   0.0287
     8.6    0.943     1.09    0.918    0.017   0.0281
       9    0.953     1.09    0.912   0.0161   0.0262
     9.4    0.962     1.09    0.905    0.016   0.0256
     9.8    0.972     1.09    0.899    0.016   0.0252
    10.2    0.981     1.09    0.891   0.0159   0.0247
    10.6    0.991     1.09    0.884   0.0159   0.0242
      11        1     1.09    0.876   0.0158   0.0237
    11.4     1.01     1.09    0.868   0.0166   0.0245
    11.8     1.02     1.09    0.859   0.0166    0.024
