     -15   0.0798    0.323        1   0.0124     1.18
   -14.6   0.0863    0.344        1   0.0253     2.25
   -14.2   0.0932    0.365        1    0.027     2.11
   -13.8    0.101    0.387        1   0.0283     1.94
   -13.4    0.109    0.409        1   0.0279     1.69
     -13    0.117    0.431        1   0.0289     1.55
   -12.6    0.126    0.454        1   0.0316     1.49
   -12.2    0.136    0.478        1   0.0324     1.36
   -11.8    0.146    0.502        1   0.0332     1.23
   -11.4    0.157    0.527        1   0.0355     1.17
     -11    0.169    0.552        1   0.0362     1.06
   -10.6    0.181    0.578        1   0.0368    0.953
   -10.2    0.194    0.604        1   0.0374    0.867
    -9.8    0.207    0.631        1    0.038    0.787
    -9.4    0.221    0.658        1     0.04    0.742
      -9    0.236    0.685        1   0.0405    0.676
    -8.6    0.251    0.712        1   0.0409    0.615
    -8.2    0.267    0.739        1   0.0427    0.579
    -7.8    0.284    0.765        1   0.0431    0.529
    -7.4    0.301    0.791        1   0.0435    0.483
      -7    0.319    0.817        1   0.0439    0.444
    -6.6    0.337    0.842        1   0.0431    0.397
    -6.2    0.355    0.866        1   0.0435    0.367
    -5.8    0.374    0.889        1   0.0451    0.349
    -5.4    0.394    0.911        1   0.0455    0.323
      -5    0.414    0.932        1   0.0447    0.292
    -4.6    0.434    0.952        1    0.044    0.266
    -4.2    0.454    0.971        1   0.0444    0.249
    -3.8    0.475    0.988        1   0.0438    0.228
    -3.4    0.495        1        1   0.0432    0.209
      -3    0.516     1.02        1   0.0426    0.193
    -2.6    0.536     1.03        1    0.041    0.174
    -2.2    0.556     1.04        1   0.0415    0.166
    -1.8    0.577     1.05        1   0.0411    0.154
    -1.4    0.597     1.06        1   0.0386    0.137
      -1    0.616     1.06        1   0.0382    0.128
    -0.6    0.636     1.07        1   0.0378    0.121
    -0.2    0.655     1.07        1   0.0355    0.108
     0.2    0.673     1.07        1   0.0342   0.0994
     0.6    0.691     1.07        1   0.0339   0.0943
       1    0.709     1.07        1   0.0327   0.0872
     1.4    0.726     1.07        1   0.0306   0.0784
     1.8    0.742     1.07        1   0.0295   0.0727
     2.2    0.758     1.06     1.02   0.0292   0.0696
     2.6    0.774     1.06     1.02   0.0272   0.0628
       3    0.788     1.05     1.02   0.0253   0.0564
     3.4    0.802     1.04     1.02   0.0251   0.0544
     3.8    0.816     1.04     1.02   0.0232   0.0489
     4.2    0.828     1.03     1.02   0.0213   0.0438
     4.6     0.84     1.02     1.02   0.0212   0.0425
       5    0.852     1.01     1.02   0.0202   0.0397
     5.4    0.863     1.01     1.02   0.0184   0.0353
     5.8    0.873    0.996     1.02   0.0174   0.0328
     6.2    0.883    0.987     1.02   0.0165   0.0305
     6.6    0.892    0.978     1.02   0.0156   0.0283
       7    0.901    0.969     1.02   0.0147   0.0262
     7.4    0.909    0.961     1.02   0.0138   0.0242
