   -13.5  3.3e-05        0        0
     -13  5.4e-05 0.000214        0
   -12.5  8.9e-05 0.000544        0
     -12 0.000146  0.00105        0
   -11.5 0.000241  0.00183        0
     -11 0.000396  0.00301        0
   -10.5 0.000652  0.00478        0
     -10  0.00107  0.00746        0
    -9.5  0.00175   0.0114        0
      -9  0.00288   0.0173        0
    -8.5  0.00466   0.0258        0
      -8  0.00757   0.0379        0
    -7.5   0.0121   0.0546        0
    -7.3   0.0144   0.0629        0
    -7.1   0.0173   0.0721        0
    -6.9   0.0207   0.0823        0
    -6.7   0.0245   0.0936        0
    -6.5   0.0291    0.106        0
    -6.3   0.0344     0.12        0
    -6.1   0.0405    0.135        0
    -5.9   0.0474    0.151        0
    -5.7   0.0549    0.168        0
    -5.5   0.0637    0.186        0
    -5.3   0.0732    0.205        0
    -5.1   0.0836    0.225        0
    -4.9   0.0951    0.246        0
    -4.7    0.108    0.267        0
    -4.5    0.122     0.29        0
    -4.3    0.136    0.312        0
    -4.1    0.152    0.336        0
    -3.9    0.169     0.36        0
    -3.7    0.187    0.384        0
    -3.5    0.206    0.408        0
    -3.3    0.226    0.432        0
    -3.1    0.246    0.456        0
    -2.9    0.268    0.481        0
    -2.7     0.29    0.505        0
    -2.5    0.313    0.529        0
    -2.3    0.338    0.552        0
    -2.1    0.362    0.575        0
    -1.9    0.387    0.598        0
    -1.7    0.413    0.619        0
    -1.5    0.439     0.64        0
    -1.3    0.465    0.659        0
    -1.1    0.491    0.678        0
    -0.9    0.518    0.695        0
    -0.7    0.544    0.712        0
    -0.5    0.571    0.727        0
    -0.3    0.597    0.741        0
    -0.1    0.623    0.754        0
     0.1    0.649    0.765        0
     0.3    0.673    0.775        0
     0.5    0.698    0.783        0
     0.7    0.722     0.79        0
     0.9    0.745    0.796        0
     1.1    0.767      0.8        0
     1.3    0.789    0.803        0
     1.5    0.809    0.805        0
     1.7    0.829    0.806        0
     1.9    0.848    0.805        0
     2.1    0.865    0.802        0
     2.3    0.882    0.799        0
     2.5    0.897    0.795        0
     2.7    0.911    0.791        0
     2.9    0.925    0.785        0
     3.1    0.937     0.78        0
     3.3    0.948    0.775        0
     3.5    0.958     0.77        0
     3.7    0.967    0.766        0
     3.9    0.976    0.762        0
     4.1    0.984    0.759        0
     4.3    0.992    0.757        0
     4.5        1    0.757        0
     4.7     1.01    0.757        0
     4.9     1.02    0.759        0
     5.1     1.02    0.762        0
     5.3     1.03    0.766        0
     5.5     1.04     0.77        0
     5.7     1.05    0.775        0
     5.9     1.06     0.78        0
     6.1     1.08    0.785        0
     6.3     1.09    0.791        0
     6.5      1.1    0.795        0
     6.7     1.12    0.799        0
     6.9     1.13    0.802        0
     7.1     1.15    0.805        0
     7.3     1.17    0.806        0
     7.5     1.19    0.805        0
     7.7     1.21    0.803        0
     7.9     1.23      0.8        0
     8.1     1.25    0.796        0
     8.3     1.28     0.79        0
     8.5      1.3    0.783        0
     8.7     1.33    0.775        0
     8.9     1.35    0.765        0
     9.1     1.38    0.754        0
     9.3      1.4    0.741        0
     9.5     1.43    0.727        0
     9.7     1.46    0.712        0
     9.9     1.48    0.695        0
    10.1     1.51    0.678        0
    10.3     1.54    0.659        0
    10.5     1.56     0.64        0
    10.7     1.59    0.619        0
    10.9     1.61    0.598        0
    11.1     1.64    0.575        0
    11.3     1.66    0.552        0
    11.5     1.69    0.529        0
    11.7     1.71    0.505        0
    11.9     1.73    0.481        0
    12.1     1.75    0.456        0
    12.3     1.77    0.432        0
    12.5     1.79    0.408        0
    12.7     1.81    0.384        0
    12.9     1.83     0.36        0
    13.1     1.85    0.336        0
    13.3     1.86    0.312        0
    13.5     1.88     0.29        0
    13.7     1.89    0.267        0
    13.9      1.9    0.246        0
    14.1     1.92    0.225        0
    14.3     1.93    0.205        0
    14.5     1.94    0.186        0
    14.7     1.95    0.168        0
    14.9     1.95    0.151        0
    15.1     1.96    0.135        0
    15.3     1.97     0.12        0
    15.5     1.97    0.106        0
    15.7     1.98   0.0936        0
    15.9     1.98   0.0823        0
    16.1     1.98   0.0721        0
    16.3     1.99   0.0629        0
    16.5     1.99   0.0546        0
      17     1.99   0.0379        0
    17.5        2   0.0258        0
      18        2   0.0173        0
    18.5        2   0.0114        0
      19        2  0.00746        0
    19.5        2  0.00478        0
      20        2  0.00301        0
    20.5        2  0.00183        0
      21        2  0.00105        0
    21.5        2 0.000544        0
      22        2 0.000214        0
    22.5        2 -7.29e-16        0
