     -14 0.000926        0        1  0.00217      286        1
   -13.5  0.00126        0        1  0.00491      502        1
     -13  0.00173        0        1  0.00601      368        1
   -12.5  0.00235        0        1  0.00739      267        1
     -12  0.00322        0        1  0.00909      197        1
   -11.5  0.00438        0        1   0.0111      143        1
     -11  0.00596        0        1   0.0136      105        1
   -10.5   0.0081        0        1   0.0166     76.9        1
     -10    0.011        0        1   0.0194     58.2        1
    -9.8   0.0124        0        1   0.0216     48.7        1
    -9.6    0.014        0        1   0.0235     43.4        1
    -9.4   0.0158        0        1   0.0252     38.1        1
    -9.2   0.0178        0        1   0.0274     33.8        1
      -9   0.0201        0        1   0.0294     29.8        1
    -8.8   0.0226        0        1   0.0312       26        1
    -8.6   0.0254        0        1    0.034     23.2        1
    -8.4   0.0286        0        1   0.0365     20.5        1
    -8.2   0.0321        0        1   0.0388       18        1
      -8    0.036        0        1   0.0418       16        1
    -7.8   0.0404        0        1   0.0451     14.3        1
    -7.6   0.0453        0        1   0.0477     12.5        1
    -7.4   0.0506        0        1   0.0504     10.9        1
    -7.2   0.0565        0        1   0.0538     9.72        1
      -7    0.063        0        1   0.0573     8.64        1
    -6.8   0.0702        0        1    0.061     7.67        1
    -6.6   0.0781        0        1   0.0639     6.74        1
    -6.4   0.0866        0        1   0.0674     5.97        1
    -6.2    0.096        0        1   0.0706     5.28        1
      -6    0.106        0     1.01   0.0739     4.67    0.951
    -5.8    0.117        0     1.01   0.0783     4.21    0.947
    -5.6    0.129        0     1.01   0.0824     3.76    0.941
    -5.4    0.142        0     1.01   0.0862     3.35    0.936
    -5.2    0.156        0     1.01   0.0867      2.9     0.93
      -5     0.17        0     1.01   0.0901     2.58    0.923
    -4.8    0.186        0     1.01   0.0963     2.39    0.916
    -4.6    0.203        0     1.01   0.0992     2.13     0.91
    -4.4    0.221        0     1.01    0.102      1.9      0.9
    -4.2     0.24        0     1.01    0.105      1.7    0.893
      -4     0.26        0     1.01    0.107     1.52    0.885
    -3.8    0.281        0     1.01    0.109     1.36    0.875
    -3.6    0.303        0     1.01    0.112     1.23    0.868
    -3.4    0.326        0     1.01    0.111     1.09    0.857
    -3.2    0.349        0     1.01    0.114    0.984    0.847
      -3    0.374        0     1.01    0.118    0.913    0.838
    -2.8      0.4        0     1.01     0.12     0.83    0.824
    -2.6    0.427        0     1.01     0.12    0.743    0.812
    -2.4    0.454        0        1    0.121    0.679    0.801
    -2.2    0.483        0        1    0.121    0.614    0.788
      -2    0.511        0    0.993    0.121    0.555    0.776
    -1.8    0.541        0    0.991    0.123    0.514    0.762
    -1.6    0.571        0    0.984    0.123    0.468    0.748
    -1.4    0.602        0    0.982    0.124    0.435    0.736
    -1.2    0.634        0    0.972    0.124    0.399    0.719
      -1    0.666        0    0.961    0.122    0.362    0.705
    -0.8    0.698        0    0.951    0.122    0.334     0.69
    -0.6    0.731        0    0.937    0.122    0.309    0.673
    -0.4    0.764        0    0.927     0.12    0.283    0.656
    -0.2    0.797        0    0.907     0.12    0.264    0.641
       0    0.831        0    0.894    0.119    0.243    0.622
     0.2    0.864        0    0.874    0.117    0.224    0.605
     0.4    0.898        0    0.848    0.117    0.211    0.591
     0.6    0.932        0    0.829    0.116    0.196    0.572
     0.8    0.966        0    0.809    0.115    0.182    0.553
       1        1        0    0.782    0.107    0.161    0.537
     1.2     1.03        0    0.756    0.115    0.164    0.517
     1.4     1.07        0    0.723    0.114    0.154    0.499
     1.6      1.1        0    0.692    0.113    0.143    0.481
     1.8     1.14        0    0.665    0.112    0.136     0.46
       2     1.17        0    0.635   0.0949     0.11    0.442
     2.2      1.2        0    0.601     0.11    0.121    0.424
     2.4     1.24        0    0.573    0.109    0.115    0.405
     2.6     1.27        0    0.539   0.0923   0.0931    0.387
     2.8      1.3        0     0.51   0.0916   0.0888     0.37
       3     1.33        0    0.479    0.106   0.0983    0.352
     3.2     1.37        0    0.451    0.105    0.094    0.334
     3.4      1.4        0    0.423   0.0894   0.0766    0.317
     3.6     1.43        0    0.393   0.0888   0.0734    0.299
     3.8     1.46        0    0.368   0.0882   0.0704    0.283
       4     1.49        0    0.341   0.0876   0.0676    0.266
     4.2     1.52        0    0.318    0.087   0.0649    0.251
     4.4     1.55        0    0.295   0.0721   0.0524    0.235
     4.6     1.57        0    0.273   0.0716   0.0504     0.22
     4.8      1.6        0    0.252   0.0855   0.0586    0.206
       5     1.63        0    0.232   0.0709   0.0473    0.193
     5.2     1.65        0    0.214   0.0564   0.0367    0.179
     5.4     1.67        0    0.197   0.0702   0.0446    0.167
     5.6      1.7        0     0.18   0.0699   0.0435    0.155
     5.8     1.72        0    0.165   0.0556   0.0338    0.143
       6     1.74        0    0.151   0.0554    0.033    0.132
     6.2     1.76        0    0.138   0.0552   0.0323    0.122
     6.4     1.78        0    0.125    0.055   0.0316    0.112
     6.6      1.8        0    0.114   0.0411   0.0233    0.103
     6.8     1.81        0    0.104    0.041   0.0228   0.0941
       7     1.83        0   0.0938   0.0409   0.0225    0.086
     7.2     1.84        0    0.085   0.0408    0.022   0.0785
     7.4     1.86        0   0.0768   0.0407   0.0218   0.0714
     7.6     1.87        0   0.0694   0.0271   0.0143   0.0649
     7.8     1.88        0   0.0626    0.027   0.0141   0.0589
       8     1.89        0   0.0564    0.027    0.014   0.0533
     8.2      1.9        0   0.0507   0.0269   0.0139   0.0482
     8.4     1.91        0   0.0455   0.0269   0.0137   0.0435
     8.6     1.92        0   0.0408   0.0268   0.0136   0.0391
     8.8     1.93        0   0.0365   0.0268   0.0134   0.0352
       9     1.94        0   0.0327   0.0134  0.00668   0.0316
     9.2     1.94        0   0.0291   0.0134  0.00661   0.0283
     9.4     1.95        0    0.026   0.0134  0.00661   0.0253
     9.6     1.95        0   0.0232   0.0133  0.00654   0.0227
     9.8     1.96        0   0.0207   0.0133  0.00654   0.0202
      10     1.96        0   0.0184   0.0133  0.00647    0.018
    10.2     1.97        0   0.0164   0.0133  0.00647   0.0161
    10.4     1.97        0   0.0145        0        0   0.0143
    10.6     1.97        0   0.0129   0.0133  0.00641   0.0127
    10.8     1.98        0   0.0115   0.0133  0.00641   0.0113
      11     1.98        0   0.0101        0        0     0.01
    11.2     1.98        0  0.00899        0        0   0.0089
    11.4     1.98        0  0.00798   0.0133  0.00634  0.00791
    11.6     1.99        0  0.00706   0.0133  0.00634  0.00701
    11.8     1.99        0  0.00625        0        0  0.00621
      12     1.99        0  0.00553        0        0   0.0055
    12.5     1.99        0  0.00407        0        0  0.00405
      13     1.99        0  0.00299   0.0053  0.00251  0.00298
    13.5        2        0   0.0022   0.0053  0.00251  0.00219
      14        2        0  0.00161        0        0  0.00161
    14.5        2        0  0.00118        0        0  0.00118
      15        2        0 0.000864        0        0 0.000863
    15.5        2        0 0.000633        0        0 0.000632
      16        2        0 0.000463        0        0 0.000463
