    -8.5  0.00468        0        0
    -8.3  0.00569  0.00432        0
    -8.1  0.00688  0.00928        0
    -7.9   0.0083   0.0149        0
    -7.7     0.01   0.0214        0
    -7.5   0.0121   0.0287        0
    -7.3   0.0145    0.037        0
    -7.1   0.0174   0.0462        0
    -6.9   0.0208   0.0565        0
    -6.7   0.0246   0.0679        0
    -6.5   0.0292   0.0804        0
    -6.3   0.0346   0.0941        0
    -6.1   0.0408    0.109        0
    -5.9   0.0475    0.125        0
    -5.7   0.0554    0.142        0
    -5.5   0.0641     0.16        0
    -5.3   0.0737    0.179        0
    -5.1   0.0845    0.199        0
    -4.9   0.0962    0.221        0
    -4.7    0.109    0.242        0
    -4.5    0.123    0.265        0
    -4.3    0.138    0.288        0
    -4.1    0.154    0.312        0
    -3.9    0.171    0.336        0
    -3.7     0.19     0.36        0
    -3.5    0.209    0.385        0
    -3.3     0.23     0.41        0
    -3.1    0.251    0.435        0
    -2.9    0.273    0.459        0
    -2.7    0.296    0.483        0
    -2.5     0.32    0.507        0
    -2.3    0.345    0.531        0
    -2.1     0.37    0.554        0
    -1.9    0.396    0.576        0
    -1.7    0.423    0.598        0
    -1.5     0.45    0.618        0
    -1.3    0.477    0.638        0
    -1.1    0.504    0.657        0
    -0.9    0.531    0.674        0
    -0.7    0.559     0.69        0
    -0.5    0.586    0.704        0
    -0.3    0.613    0.718        0
    -0.1     0.64     0.73        0
     0.1    0.666     0.74        0
     0.3    0.692    0.749        0
     0.5    0.717    0.756        0
     0.7    0.742    0.763        0
     0.9    0.766    0.768        0
     1.1    0.789    0.771        0
     1.3    0.811    0.774        0
     1.5    0.833    0.775        0
     1.7    0.853    0.775        0
     1.9    0.873    0.774        0
     2.1    0.891    0.773        0
     2.3    0.909    0.771        0
     2.5    0.926    0.768        0
     2.7    0.942    0.766        0
     2.9    0.957    0.764        0
     3.1    0.972    0.763        0
     3.3    0.986    0.762        0
     3.5        1    0.762        0
     3.7     1.01    0.762        0
     3.9     1.03    0.763        0
     4.1     1.04    0.764        0
     4.3     1.06    0.766        0
     4.5     1.07    0.768        0
     4.7     1.09    0.771        0
     4.9     1.11    0.773        0
     5.1     1.13    0.774        0
     5.3     1.15    0.775        0
     5.5     1.17    0.775        0
     5.7     1.19    0.774        0
     5.9     1.21    0.771        0
     6.1     1.23    0.768        0
     6.3     1.26    0.763        0
     6.5     1.28    0.756        0
     6.7     1.31    0.749        0
     6.9     1.33     0.74        0
     7.1     1.36     0.73        0
     7.3     1.39    0.718        0
     7.5     1.41    0.704        0
     7.7     1.44     0.69        0
     7.9     1.47    0.674        0
     8.1      1.5    0.657        0
     8.3     1.52    0.638        0
     8.5     1.55    0.618        0
     8.7     1.58    0.598        0
     8.9      1.6    0.576        0
     9.1     1.63    0.554        0
     9.3     1.66    0.531        0
     9.5     1.68    0.507        0
     9.7      1.7    0.483        0
     9.9     1.73    0.459        0
    10.1     1.75    0.435        0
    10.3     1.77     0.41        0
    10.5     1.79    0.385        0
    10.7     1.81     0.36        0
    10.9     1.83    0.336        0
    11.1     1.85    0.312        0
    11.3     1.86    0.288        0
    11.5     1.88    0.265        0
    11.7     1.89    0.242        0
    11.9      1.9    0.221        0
    12.1     1.92    0.199        0
    12.3     1.93    0.179        0
    12.5     1.94     0.16        0
    12.7     1.94    0.142        0
    12.9     1.95    0.125        0
    13.1     1.96    0.109        0
    13.3     1.97   0.0941        0
    13.5     1.97   0.0804        0
    13.7     1.98   0.0679        0
    13.9     1.98   0.0565        0
    14.1     1.98   0.0462        0
    14.3     1.99    0.037        0
    14.5     1.99   0.0287        0
    14.7     1.99   0.0214        0
    14.9     1.99   0.0149        0
    15.1     1.99  0.00928        0
    15.3     1.99  0.00432        0
    15.5        2 -1.2e-15        0
