   -15.5  0.00512        0        0   0.0044     36.6
     -15   0.0063        0        0  0.00939     65.9
   -14.5  0.00773        0        0   0.0106       53
     -14  0.00946        0        0   0.0121     43.2
   -13.5   0.0116        0        0   0.0142     35.8
     -13   0.0143        0        0   0.0162     29.1
   -12.5   0.0175        0        0   0.0182     23.2
     -12   0.0214        0        0   0.0206     18.8
   -11.5   0.0261        0        0   0.0233     15.3
     -11   0.0318        0        0   0.0264     12.5
   -10.5   0.0387        0        0   0.0295     10.1
     -10   0.0468        0        0   0.0334     8.23
    -9.5   0.0568        0        0   0.0375     6.77
      -9   0.0685        0        0   0.0411     5.43
    -8.5   0.0821        0        0   0.0454     4.42
      -8   0.0982        0        0    0.049     3.56
    -7.5    0.116        0        0   0.0542     2.94
      -7    0.138        0        0   0.0593     2.45
    -6.5    0.162        0        0   0.0635     1.98
      -6     0.19        0        0   0.0673     1.63
    -5.5     0.22        0        0   0.0695     1.35
    -5.3    0.233        0        0   0.0704      1.2
    -5.1    0.246        0        0   0.0718     1.11
    -4.9     0.26        0        0   0.0731     1.04
    -4.7    0.274        0        0   0.0744    0.965
    -4.5    0.289        0        0   0.0756      0.9
    -4.3    0.304        0        0   0.0768    0.838
    -4.1     0.32        0        0    0.078    0.783
    -3.9    0.336        0        0   0.0791     0.73
    -3.7    0.353        0        0   0.0779    0.665
    -3.5    0.369        0        0   0.0767    0.605
    -3.3    0.386        0        0   0.0801    0.587
    -3.1    0.404        0        0    0.079    0.538
    -2.9    0.421        0        0   0.0778    0.493
    -2.7    0.439        0        0    0.079    0.468
    -2.5    0.457        0        0   0.0779    0.432
    -2.3    0.475        0        0   0.0769    0.399
    -2.1    0.493        0        0    0.076    0.371
    -1.9    0.511        0        0   0.0771    0.354
    -1.7     0.53        0        0   0.0762     0.33
    -1.5    0.548        0        0   0.0733      0.3
    -1.3    0.566        0        0   0.0725    0.281
    -1.1    0.584        0        0   0.0738    0.271
    -0.9    0.603        0        0    0.073    0.255
    -0.7    0.621        0        0   0.0684    0.227
    -0.5    0.638        0        0   0.0677    0.215
    -0.3    0.656        0        0   0.0691    0.209
    -0.1    0.674        0        0   0.0666    0.193
     0.1    0.691        0        0   0.0641    0.178
     0.3    0.708        0        0   0.0636     0.17
     0.5    0.725        0        0   0.0612    0.157
     0.7    0.741        0        0   0.0589    0.146
     0.9    0.757        0        0   0.0585     0.14
     1.1    0.773        0        0   0.0563     0.13
     1.3    0.788        0        0   0.0541    0.121
     1.5    0.803        0        0   0.0538    0.116
     1.7    0.818        0        0   0.0535    0.112
     1.9    0.833        0        0   0.0514    0.105
     2.1    0.847        0        0   0.0493   0.0976
     2.3    0.861        0        0   0.0491   0.0945
     2.5    0.875        0        0   0.0471   0.0883
     2.7    0.888        0        0   0.0451   0.0824
     2.9    0.901        0        0   0.0449   0.0801
     3.1    0.914        0        0   0.0447   0.0778
     3.3    0.927        0        0   0.0427   0.0728
     3.5    0.939        0        0   0.0408   0.0681
     3.7    0.951        0        0   0.0424    0.069
     3.9    0.964        0        0   0.0422   0.0673
     4.1    0.976        0        0   0.0403    0.063
     4.3    0.988        0        0   0.0402   0.0615
     4.5        1        0        0   0.0367   0.0551
     4.7     1.01        0        0   0.0332    0.049
     4.9     1.02        0        0   0.0496   0.0714
     5.1     1.04        0        0   0.0494     0.07
     5.3     1.05        0        0   0.0328   0.0454
     5.5     1.06        0        0   0.0327   0.0445
     5.7     1.07        0        0   0.0488   0.0649
     5.9     1.09        0        0   0.0487   0.0637
     6.1      1.1        0        0   0.0323   0.0413
     6.3     1.11        0        0   0.0482   0.0603
     6.5     1.13        0        0   0.0481   0.0593
     6.7     1.14        0        0   0.0319   0.0385
     6.9     1.15        0        0   0.0477   0.0562
     7.1     1.17        0        0   0.0475   0.0553
     7.3     1.18        0        0   0.0473   0.0534
     7.5      1.2        0        0   0.0471   0.0525
     7.7     1.21        0        0   0.0469   0.0508
     7.9     1.23        0        0   0.0467     0.05
     8.1     1.24        0        0   0.0465   0.0484
     8.3     1.26        0        0   0.0617    0.063
     8.5     1.28        0        0   0.0461   0.0461
     8.7     1.29        0        0   0.0459   0.0447
     8.9     1.31        0        0   0.0609   0.0583
     9.1     1.33        0        0   0.0455   0.0427
     9.3     1.34        0        0   0.0453   0.0415
     9.5     1.36        0        0   0.0602   0.0541
     9.7     1.38        0        0   0.0599   0.0525
     9.9      1.4        0        0   0.0596    0.051
    10.1     1.42        0        0   0.0445   0.0375
    10.3     1.43        0        0   0.0443   0.0364
    10.5     1.45        0        0   0.0589   0.0476
    10.7     1.47        0        0   0.0586   0.0463
    10.9     1.49        0        0   0.0584   0.0451
    11.1     1.51        0        0   0.0581   0.0439
    11.3     1.53        0        0   0.0434   0.0323
    11.5     1.54        0        0   0.0433   0.0314
    11.7     1.56        0        0   0.0575   0.0411
    11.9     1.58        0        0   0.0572   0.0401
    12.1      1.6        0        0   0.0428   0.0295
    12.3     1.61        0        0   0.0426   0.0288
    12.5     1.63        0        0   0.0566   0.0376
    12.7     1.65        0        0   0.0424   0.0277
    12.9     1.66        0        0   0.0422   0.0271
    13.1     1.68        0        0   0.0561   0.0354
    13.3      1.7        0        0   0.0419   0.0261
    13.5     1.71        0        0   0.0418   0.0255
    13.7     1.73        0        0   0.0417   0.0252
    13.9     1.74        0        0   0.0277   0.0165
    14.1     1.75        0        0   0.0415   0.0244
    14.3     1.77        0        0   0.0414   0.0241
    14.5     1.78        0        0   0.0302   0.0172
      15     1.81        0        0   0.0328   0.0183
    15.5     1.84        0        0   0.0272   0.0149
      16     1.86        0        0   0.0217   0.0116
    16.5     1.88        0        0   0.0216   0.0113
      17      1.9        0        0   0.0215   0.0111
    17.5     1.92        0        0   0.0161  0.00818
      18     1.93        0        0   0.0107  0.00537
    18.5     1.94        0        0   0.0107  0.00531
      19     1.95        0        0   0.0107  0.00526
    19.5     1.96        0        0   0.0107  0.00521
      20     1.97        0        0  0.00532  0.00259
    20.5     1.97        0        0  0.00531  0.00256
      21     1.98        0        0  0.00531  0.00256
    21.5     1.98        0        0   0.0053  0.00254
      22     1.99        0        0   0.0053  0.00254
    22.5     1.99        0        0        0        0
      23     1.99        0        0        0        0
    23.5     1.99        0        0        0        0
      24     1.99        0        0        0        0
    24.5     1.99        0        0        0        0
