      -8  7.6e-05        0        0
    -7.8  0.00013 0.000323        0
    -7.6 0.000216 0.000811        0
    -7.4 0.000359  0.00154        0
    -7.2 0.000599  0.00261        0
      -7 0.000992  0.00416        0
    -6.8  0.00161  0.00633        0
    -6.6  0.00256  0.00925        0
    -6.4    0.004   0.0131        0
    -6.2  0.00605    0.018        0
      -6  0.00889   0.0239        0
    -5.8   0.0126   0.0308        0
    -5.6   0.0174   0.0391        0
    -5.4   0.0236   0.0487        0
    -5.2   0.0314   0.0591        0
      -5   0.0405   0.0698        0
    -4.8    0.051   0.0801        0
    -4.6   0.0627   0.0907        0
    -4.4   0.0756    0.102        0
    -4.2   0.0898    0.114        0
      -4    0.106    0.124        0
    -3.8    0.122    0.132        0
    -3.6     0.14    0.141        0
    -3.4    0.158    0.151        0
    -3.2    0.177    0.161        0
      -3    0.197    0.172        0
    -2.8    0.218    0.184        0
    -2.6     0.24    0.199        0
    -2.4    0.263    0.216        0
    -2.2    0.287    0.233        0
      -2    0.312    0.251        0
    -1.8    0.338    0.271        0
    -1.6    0.367    0.291        0
    -1.4    0.395    0.308        0
    -1.2    0.425    0.325        0
      -1    0.454    0.344        0
    -0.8    0.484    0.359        0
    -0.6    0.514    0.375        0
    -0.4    0.544    0.392        0
    -0.2    0.574    0.409        0
       0    0.603    0.423        0
     0.2    0.632    0.435        0
     0.4     0.66    0.448        0
     0.6    0.687    0.462        0
     0.8    0.714    0.473        0
       1    0.741     0.48        0
     1.2    0.766    0.489        0
     1.4    0.792    0.503        0
     1.6    0.817    0.527        0
     1.8     0.84    0.532        0
       2    0.862    0.525        0
     2.2    0.884    0.511        0
     2.4    0.906    0.491        0
     2.6    0.925    0.488        0
     2.8    0.944    0.486        0
       3    0.959    0.475        0
     3.2    0.972    0.461        0
     3.4    0.982    0.446        0
     3.6    0.989    0.431        0
     3.8    0.995    0.422        0
       4        1    0.419        0
     4.2        1    0.422        0
     4.4     1.01    0.431        0
     4.6     1.02    0.446        0
     4.8     1.03    0.461        0
       5     1.04    0.475        0
     5.2     1.06    0.486        0
     5.4     1.07    0.488        0
     5.6     1.09    0.491        0
     5.8     1.12    0.511        0
       6     1.14    0.525        0
     6.2     1.16    0.532        0
     6.4     1.18    0.527        0
     6.6     1.21    0.503        0
     6.8     1.23    0.489        0
       7     1.26     0.48        0
     7.2     1.29    0.473        0
     7.4     1.31    0.462        0
     7.6     1.34    0.448        0
     7.8     1.37    0.435        0
       8      1.4    0.423        0
     8.2     1.43    0.409        0
     8.4     1.46    0.392        0
     8.6     1.49    0.375        0
     8.8     1.52    0.359        0
       9     1.55    0.344        0
     9.2     1.58    0.325        0
     9.4      1.6    0.308        0
     9.6     1.63    0.291        0
     9.8     1.66    0.271        0
      10     1.69    0.251        0
    10.2     1.71    0.233        0
    10.4     1.74    0.216        0
    10.6     1.76    0.199        0
    10.8     1.78    0.184        0
      11      1.8    0.172        0
    11.2     1.82    0.161        0
    11.4     1.84    0.151        0
    11.6     1.86    0.141        0
    11.8     1.88    0.132        0
      12     1.89    0.124        0
    12.2     1.91    0.114        0
    12.4     1.92    0.102        0
    12.6     1.94   0.0907        0
    12.8     1.95   0.0801        0
      13     1.96   0.0698        0
    13.2     1.97   0.0591        0
    13.4     1.98   0.0487        0
    13.6     1.98   0.0391        0
    13.8     1.99   0.0308        0
      14     1.99   0.0239        0
    14.2     1.99    0.018        0
    14.4        2   0.0131        0
    14.6        2  0.00925        0
    14.8        2  0.00633        0
      15        2  0.00416        0
    15.2        2  0.00261        0
    15.4        2  0.00154        0
    15.6        2 0.000811        0
    15.8        2 0.000323        0
      16        2  4.1e-15        0
