     -15    0.246    0.729        1   0.0132    0.198
   -14.6    0.256    0.747        1   0.0263    0.382
   -14.2    0.266    0.765        1   0.0259    0.354
   -13.8    0.276    0.783        1   0.0269    0.344
   -13.4    0.287    0.801        1   0.0265     0.32
     -13    0.297    0.818        1   0.0262    0.297
   -12.6    0.308    0.836        1   0.0284    0.303
   -12.2     0.32    0.854        1    0.028    0.282
   -11.8    0.331    0.871        1   0.0277    0.262
   -11.4    0.343    0.888        1   0.0286    0.255
     -11    0.355    0.905        1   0.0282    0.238
   -10.6    0.367    0.922        1   0.0279    0.223
   -10.2    0.379    0.939        1   0.0288    0.217
    -9.8    0.392    0.956        1   0.0296    0.212
    -9.4    0.405    0.972        1   0.0293    0.198
      -9    0.418    0.988        1    0.029    0.186
    -8.6    0.431        1        1   0.0287    0.175
    -8.2    0.444     1.02        1   0.0295    0.171
    -7.8    0.458     1.03        1   0.0292    0.161
    -7.4    0.471     1.05        1   0.0289    0.152
      -7    0.485     1.06        1   0.0297    0.149
    -6.6    0.499     1.08        1   0.0294    0.141
    -6.2    0.513     1.09        1   0.0302    0.138
    -5.8    0.528      1.1        1   0.0299     0.13
    -5.4    0.542     1.11        1   0.0296    0.123
      -5    0.557     1.13        1   0.0294    0.117
    -4.6    0.571     1.14        1   0.0291    0.111
    -4.2    0.586     1.15        1   0.0299    0.109
    -3.8    0.601     1.16        1   0.0286    0.101
    -3.4    0.615     1.17        1   0.0284   0.0957
      -3     0.63     1.18        1   0.0292   0.0945
    -2.6    0.645     1.19        1   0.0289   0.0902
    -2.2     0.66      1.2        1   0.0287   0.0861
    -1.8    0.675      1.2        1   0.0285   0.0823
    -1.4     0.69     1.21        1   0.0283   0.0788
      -1    0.705     1.22        1   0.0281   0.0755
    -0.6     0.72     1.23        1   0.0279   0.0724
    -0.2    0.735     1.23        1   0.0277   0.0694
     0.2     0.75     1.24        1   0.0266   0.0646
     0.6    0.764     1.24    0.851   0.0264    0.062
       1    0.779     1.25    0.844   0.0272   0.0618
     1.4    0.794     1.25    0.837    0.027   0.0595
     1.8    0.809     1.26     0.83   0.0268   0.0573
     2.2    0.824     1.26    0.822   0.0267   0.0552
     2.6    0.839     1.27    0.815   0.0256   0.0516
       3    0.853     1.27    0.807   0.0255   0.0498
     3.4    0.868     1.27    0.799   0.0262   0.0498
     3.8    0.883     1.27     0.79   0.0261   0.0481
     4.2    0.898     1.28    0.782   0.0251    0.045
     4.6    0.912     1.28    0.772   0.0249   0.0435
       5    0.927     1.28    0.763   0.0256   0.0437
     5.4    0.942     1.28    0.754   0.0247   0.0409
     5.8    0.956     1.28    0.744   0.0245   0.0396
     6.2    0.971     1.28    0.735   0.0244   0.0385
     6.6    0.985     1.28    0.725   0.0243   0.0373
       7        1     1.28    0.714   0.0209   0.0314
     7.4     1.01     1.28    0.704   0.0249   0.0364
     7.8     1.03     1.28    0.693   0.0248   0.0357
     8.2     1.04     1.28    0.682   0.0246   0.0343
     8.6     1.06     1.28    0.671   0.0246   0.0337
       9     1.07     1.28     0.66   0.0244   0.0325
     9.4     1.09     1.28    0.648   0.0243   0.0319
     9.8      1.1     1.28    0.637   0.0242   0.0307
    10.2     1.12     1.27    0.625   0.0241   0.0302
    10.6     1.13     1.27    0.613    0.024   0.0291
      11     1.15     1.27    0.601   0.0239   0.0286
    11.4     1.16     1.27    0.588   0.0238   0.0276
    11.8     1.18     1.26    0.576   0.0237   0.0272
    12.2     1.19     1.26    0.564   0.0236   0.0263
    12.6     1.21     1.25    0.551   0.0235   0.0258
      13     1.22     1.25    0.539   0.0234    0.025
    13.4     1.24     1.24    0.526   0.0233   0.0246
    13.8     1.25     1.24    0.514   0.0232   0.0238
    14.2     1.27     1.23    0.501   0.0231   0.0234
    14.6     1.28     1.23    0.489    0.023   0.0227
      15      1.3     1.22    0.476   0.0229   0.0224
    15.4     1.31     1.21    0.464   0.0228   0.0217
    15.8     1.33      1.2    0.451   0.0228   0.0214
    16.2     1.34      1.2    0.439   0.0226   0.0207
    16.6     1.36     1.19    0.427   0.0226   0.0204
      17     1.37     1.18    0.415    0.015   0.0133
    17.4     1.38     1.17    0.402   0.0224   0.0196
    17.8      1.4     1.16    0.391   0.0224   0.0193
    18.2     1.41     1.15    0.379   0.0223   0.0187
    18.6     1.43     1.14    0.367   0.0222   0.0185
      19     1.44     1.13    0.356   0.0221    0.018
    19.4     1.46     1.11    0.344   0.0221   0.0177
    19.8     1.47      1.1    0.333    0.022   0.0172
    20.2     1.49     1.09    0.322   0.0219    0.017
    20.6      1.5     1.08    0.311   0.0218   0.0166
      21     1.52     1.06    0.301   0.0218   0.0163
    21.4     1.53     1.05     0.29   0.0145   0.0107
    21.8     1.54     1.03     0.28   0.0216   0.0157
    22.2     1.56     1.02     0.27   0.0216   0.0155
    22.6     1.57        1    0.261   0.0143   0.0101
      23     1.58    0.988    0.251   0.0214   0.0149
    23.4      1.6    0.972    0.242   0.0214   0.0147
    23.8     1.61    0.956    0.233   0.0142  0.00965
    24.2     1.62    0.939    0.224   0.0142  0.00953
    24.6     1.63    0.922    0.216   0.0212    0.014
      25     1.65    0.905    0.207   0.0212   0.0139
    25.4     1.66    0.888    0.199   0.0141  0.00907
    25.8     1.67    0.871    0.192    0.014  0.00896
    26.2     1.68    0.853    0.184    0.014  0.00886
    26.6     1.69    0.836    0.177    0.014  0.00875
      27      1.7    0.818     0.17    0.014  0.00865
    27.4     1.71      0.8    0.163   0.0139  0.00855
    27.8     1.72    0.783    0.156   0.0139  0.00845
    28.2     1.73    0.765     0.15   0.0139  0.00835
    28.6     1.74    0.747    0.143   0.0139  0.00826
      29     1.75    0.729    0.137   0.0138  0.00816
