     -15    0.242    0.716        1    0.012    0.185
   -14.6    0.251    0.733        1   0.0251    0.376
   -14.2    0.261     0.75        1   0.0248     0.35
   -13.8     0.27    0.767        1   0.0245    0.325
   -13.4     0.28    0.783        1   0.0267    0.334
     -13    0.291      0.8        1   0.0264    0.311
   -12.6    0.301    0.817        1   0.0261    0.289
   -12.2    0.312    0.833        1    0.027    0.283
   -11.8    0.323    0.849        1   0.0267    0.264
   -11.4    0.334    0.865        1   0.0264    0.247
     -11    0.345    0.881        1   0.0261    0.231
   -10.6    0.356    0.897        1    0.027    0.226
   -10.2    0.368    0.912        1   0.0279    0.222
    -9.8     0.38    0.927        1   0.0276    0.208
    -9.4    0.392    0.941        1   0.0273    0.195
      -9    0.404    0.956        1   0.0271    0.184
    -8.6    0.416    0.969        1   0.0279     0.18
    -8.2    0.429    0.983        1   0.0276     0.17
    -7.8    0.441    0.996        1   0.0274     0.16
    -7.4    0.454     1.01        1   0.0271    0.152
      -7    0.466     1.02        1   0.0269    0.144
    -6.6    0.479     1.03        1   0.0277    0.142
    -6.2    0.492     1.04        1   0.0274    0.134
    -5.8    0.505     1.05        1   0.0272    0.128
    -5.4    0.518     1.06        1    0.027    0.121
      -5    0.531     1.07        1   0.0257    0.111
    -4.6    0.543     1.08        1   0.0255    0.106
    -4.2    0.556     1.09        1   0.0264    0.105
    -3.8    0.569      1.1        1   0.0261      0.1
    -3.4    0.582     1.11        1    0.026    0.096
      -3    0.595     1.11        1   0.0258   0.0918
    -2.6    0.608     1.12        1   0.0256    0.088
    -2.2    0.621     1.13        1   0.0244   0.0812
    -1.8    0.633     1.13        1   0.0243   0.0779
    -1.4    0.646     1.14        1   0.0251   0.0779
      -1    0.659     1.14        1   0.0239   0.0721
    -0.6    0.671     1.15        1   0.0228   0.0667
    -0.2    0.683     1.15        1   0.0227   0.0643
     0.2    0.695     1.15        1   0.0235   0.0646
     0.6    0.708     1.16        1   0.0234   0.0625
       1     0.72     1.16        1   0.0214   0.0556
     1.4    0.731     1.16        1   0.0213   0.0537
     1.8    0.743     1.16        1   0.0221   0.0544
     2.2    0.755     1.17    0.947   0.0211   0.0505
     2.6    0.766     1.17    0.944     0.02   0.0469
       3    0.777     1.17    0.941   0.0199   0.0456
     3.4    0.788     1.17    0.938   0.0198   0.0443
     3.8    0.799     1.17    0.935   0.0198   0.0431
     4.2     0.81     1.17    0.931   0.0197   0.0419
     4.6    0.821     1.17    0.928   0.0187    0.039
       5    0.831     1.17    0.924   0.0186    0.038
     5.4    0.842     1.17     0.92   0.0185   0.0371
     5.8    0.852     1.17    0.916   0.0176   0.0344
     6.2    0.862     1.17    0.911   0.0175   0.0336
     6.6    0.872     1.17    0.907   0.0174   0.0329
       7    0.882     1.17    0.902   0.0174   0.0321
     7.4    0.892     1.17    0.897   0.0173   0.0314
     7.8    0.902     1.16    0.892   0.0164   0.0292
     8.2    0.911     1.16    0.887   0.0163   0.0286
     8.6    0.921     1.16    0.881   0.0171   0.0295
       9    0.931     1.16    0.875   0.0162   0.0274
     9.4     0.94     1.16     0.87   0.0153   0.0255
     9.8    0.949     1.16    0.863   0.0161   0.0263
    10.2    0.959     1.16    0.857   0.0161   0.0259
    10.6    0.968     1.16     0.85   0.0152    0.024
      11    0.977     1.16    0.844   0.0151   0.0236
    11.4    0.986     1.16    0.836   0.0151   0.0231
    11.8    0.995     1.16    0.829   0.0117   0.0177
    12.2        1     1.16    0.821   0.0125   0.0187
    12.6     1.01     1.16    0.814   0.0166   0.0245
      13     1.02     1.16    0.806   0.0166    0.024
    13.4     1.03     1.16    0.797   0.0165   0.0236
    13.8     1.04     1.16    0.789   0.0165   0.0231
    14.2     1.05     1.16     0.78   0.0164   0.0227
    14.6     1.06     1.16    0.771   0.0163   0.0223
      15     1.07     1.16    0.762   0.0163   0.0218
    15.4     1.08     1.16    0.752   0.0162   0.0214
    15.8     1.09     1.16    0.742   0.0162    0.021
    16.2      1.1     1.16    0.732   0.0161   0.0207
    16.6     1.11     1.17    0.722   0.0161   0.0203
      17     1.12     1.17    0.712    0.016   0.0199
    17.4     1.13     1.17    0.701    0.016   0.0196
    17.8     1.14     1.17     0.69    0.016   0.0192
    18.2     1.15     1.17    0.679   0.0159   0.0189
    18.6     1.16     1.17    0.668   0.0159   0.0186
      19     1.17     1.17    0.657   0.0158   0.0183
    19.4     1.18     1.17    0.645   0.0158    0.018
    19.8     1.19     1.17    0.634   0.0157   0.0177
    20.2      1.2     1.17    0.622   0.0157   0.0174
    20.6     1.21     1.17     0.61   0.0156   0.0171
      21     1.22     1.17    0.598   0.0156   0.0168
    21.4     1.23     1.17    0.586   0.0233   0.0246
    21.8     1.25     1.17    0.574   0.0232   0.0242
    22.2     1.26     1.16    0.561   0.0154   0.0157
    22.6     1.27     1.16    0.549   0.0154   0.0155
      23     1.28     1.16    0.537   0.0154   0.0153
    23.4     1.29     1.16    0.524   0.0153    0.015
    23.8      1.3     1.15    0.511   0.0229    0.022
    24.2     1.32     1.15    0.499   0.0228   0.0217
    24.6     1.33     1.15    0.487   0.0152   0.0141
      25     1.34     1.14    0.474   0.0151   0.0139
    25.4     1.35     1.14    0.462   0.0226   0.0204
    25.8     1.37     1.13    0.449   0.0225   0.0201
    26.2     1.38     1.13    0.437    0.015   0.0131
    26.6     1.39     1.12    0.425   0.0149   0.0129
      27      1.4     1.11    0.413   0.0223    0.019
    27.4     1.42     1.11    0.401   0.0223   0.0187
    27.8     1.43      1.1    0.389   0.0148   0.0122
    28.2     1.44     1.09    0.377   0.0221    0.018
    28.6     1.46     1.08    0.365   0.0221   0.0177
      29     1.47     1.07    0.354   0.0147   0.0116
    29.4     1.48     1.06    0.343   0.0219    0.017
    29.8      1.5     1.05    0.332   0.0219   0.0168
    30.2     1.51     1.04    0.321   0.0145    0.011
    30.6     1.52     1.03     0.31   0.0145   0.0108
      31     1.53     1.02      0.3   0.0217   0.0159
    31.4     1.55     1.01    0.289   0.0216   0.0157
    31.8     1.56    0.996    0.279   0.0144   0.0103
    32.2     1.57    0.983    0.269   0.0143   0.0101
    32.6     1.58    0.969    0.259   0.0214   0.0149
      33      1.6    0.956     0.25   0.0214   0.0147
    33.4     1.61    0.941    0.241   0.0142  0.00965
    33.8     1.62    0.927    0.232   0.0142  0.00953
    34.2     1.63    0.912    0.223   0.0142  0.00941
    34.6     1.64    0.897    0.215   0.0141   0.0093
      35     1.65    0.881    0.207   0.0211   0.0137
    35.4     1.67    0.865    0.199   0.0211   0.0135
    35.8     1.68    0.849    0.191    0.014  0.00886
    36.2     1.69    0.833    0.183    0.014  0.00875
    36.6      1.7    0.817    0.176    0.014  0.00865
      37     1.71      0.8    0.169   0.0139  0.00855
    37.4     1.72    0.783    0.162   0.0139  0.00845
    37.8     1.73    0.767    0.156   0.0139  0.00835
    38.2     1.74     0.75    0.149   0.0139  0.00826
    38.6     1.75    0.733    0.143   0.0138  0.00816
      39     1.76    0.716    0.137   0.0138  0.00807
    39.4     1.77    0.699    0.131   0.0138  0.00798
    39.8     1.78    0.682    0.126  0.00688  0.00397
    40.2     1.78    0.666     0.12  0.00687  0.00392
    40.6     1.79    0.649    0.115   0.0137   0.0078
      41      1.8    0.632     0.11   0.0137  0.00772
    41.4     1.81    0.616    0.106   0.0137  0.00763
    41.8     1.82    0.599    0.101  0.00683  0.00379
    42.2     1.82    0.583   0.0965  0.00682  0.00375
    42.6     1.83    0.567   0.0922   0.0136  0.00747
      43     1.84    0.551   0.0881  0.00681  0.00371
