     -15    0.242    0.715        1    0.012    0.185
   -14.6    0.251    0.732        1   0.0238    0.358
   -14.2     0.26    0.749        1   0.0248     0.35
   -13.8     0.27    0.765        1   0.0258    0.343
   -13.4     0.28    0.782        1   0.0255    0.319
     -13     0.29    0.798        1   0.0252    0.298
   -12.6      0.3    0.815        1   0.0261    0.291
   -12.2    0.311    0.831        1   0.0271    0.285
   -11.8    0.322    0.847        1   0.0268    0.266
   -11.4    0.333    0.863        1   0.0265    0.248
     -11    0.344    0.879        1   0.0262    0.233
   -10.6    0.355    0.894        1   0.0271    0.228
   -10.2    0.367    0.909        1   0.0279    0.223
    -9.8    0.379    0.924        1   0.0276    0.209
    -9.4    0.391    0.938        1   0.0274    0.196
      -9    0.403    0.952        1   0.0271    0.185
    -8.6    0.415    0.966        1   0.0268    0.174
    -8.2    0.427    0.979        1   0.0266    0.165
    -7.8    0.439    0.992        1   0.0274    0.162
    -7.4    0.452        1        1   0.0272    0.153
      -7    0.464     1.02        1   0.0269    0.145
    -6.6    0.477     1.03        1   0.0277    0.143
    -6.2     0.49     1.04        1   0.0264    0.131
    -5.8    0.502     1.05        1   0.0262    0.124
    -5.4    0.515     1.06        1    0.027    0.123
      -5    0.528     1.07        1   0.0268    0.117
    -4.6    0.541     1.08        1   0.0266    0.111
    -4.2    0.554     1.09        1   0.0254    0.102
    -3.8    0.566     1.09        1   0.0252   0.0974
    -3.4    0.579      1.1        1    0.026    0.097
      -3    0.592     1.11        1   0.0248   0.0894
    -2.6    0.604     1.11        1   0.0246   0.0856
    -2.2    0.617     1.12        1   0.0245   0.0823
    -1.8    0.629     1.12        1   0.0243   0.0789
    -1.4    0.642     1.13        1   0.0242    0.076
      -1    0.654     1.13        1    0.023   0.0702
    -0.6    0.666     1.14        1   0.0229   0.0677
    -0.2    0.678     1.14        1   0.0228   0.0653
     0.2     0.69     1.14        1   0.0226    0.063
     0.6    0.702     1.15        1   0.0225   0.0609
       1    0.714     1.15        1   0.0214   0.0565
     1.4    0.725     1.15        1   0.0213   0.0546
     1.8    0.737     1.15        1   0.0212    0.053
     2.2    0.748     1.15        1   0.0202   0.0492
     2.6    0.759     1.15    0.958   0.0201   0.0477
       3     0.77     1.15    0.955     0.02   0.0464
     3.4    0.781     1.15    0.953    0.019   0.0431
     3.8    0.791     1.15     0.95   0.0189   0.0419
     4.2    0.802     1.15    0.947   0.0188   0.0409
     4.6    0.812     1.15    0.944   0.0179   0.0379
       5    0.822     1.15    0.941   0.0178    0.037
     5.4    0.832     1.15    0.938   0.0177   0.0361
     5.8    0.842     1.15    0.935   0.0168   0.0335
     6.2    0.851     1.15    0.931   0.0167   0.0328
     6.6    0.861     1.15    0.928   0.0166   0.0321
       7     0.87     1.15    0.924   0.0166   0.0313
     7.4     0.88     1.15     0.92   0.0165   0.0307
     7.8    0.889     1.14    0.916   0.0156   0.0285
     8.2    0.898     1.14    0.911   0.0155   0.0279
     8.6    0.907     1.14    0.907   0.0155   0.0274
       9    0.916     1.14    0.902   0.0146   0.0254
     9.4    0.924     1.14    0.897   0.0145   0.0249
     9.8    0.933     1.14    0.892   0.0145   0.0244
    10.2    0.941     1.14    0.887   0.0145    0.024
    10.6     0.95     1.14    0.881   0.0144   0.0236
      11    0.958     1.14    0.875   0.0144   0.0231
    11.4    0.967     1.13    0.869   0.0143   0.0228
    11.8    0.975     1.13    0.863   0.0134    0.021
    12.2    0.983     1.13    0.857   0.0142    0.022
