     -16  0.00414        0        0  0.00392     46.2
   -15.5  0.00512        0        0  0.00829     82.6
     -15  0.00629        0        0  0.00942     66.1
   -14.5  0.00774        0        0   0.0106     52.9
     -14  0.00943        0        0   0.0121       43
   -13.5   0.0116        0        0    0.014     35.6
     -13   0.0142        0        0   0.0159     28.7
   -12.5   0.0174        0        0   0.0182     23.5
     -12   0.0213        0        0   0.0208     19.2
   -11.5   0.0261        0        0   0.0231     15.3
     -11   0.0316        0        0   0.0258     12.3
   -10.5   0.0384        0        0   0.0297     10.2
     -10   0.0467        0        0   0.0332     8.31
    -9.5   0.0564        0        0   0.0368     6.69
      -9   0.0679        0        0   0.0408     5.45
    -8.5   0.0814        0        0    0.045     4.44
      -8   0.0972        0        0     0.05     3.66
    -7.5    0.116        0        0   0.0531     2.94
      -7    0.136        0        0   0.0569     2.37
    -6.5     0.16        0        0   0.0626     2.01
      -6    0.187        0        0   0.0653     1.62
    -5.5    0.216        0        0   0.0677     1.32
      -5    0.248        0        0    0.071      1.1
    -4.5    0.283        0        0   0.0741    0.917
      -4    0.321        0        0   0.0759    0.763
    -3.5    0.361        0        0   0.0759    0.628
      -3    0.402        0        0    0.075    0.518
    -2.5    0.444        0        0   0.0751    0.438
      -2    0.488        0        0   0.0737    0.369
    -1.5    0.531        0        0   0.0716     0.31
      -1    0.575        0        0    0.069    0.262
    -0.5    0.617        0        0   0.0643    0.217
       0    0.657        0        0   0.0614    0.186
     0.5    0.697        0        0    0.058     0.16
       1    0.734        0        0   0.0525    0.133
     1.5    0.768        0        0   0.0481    0.112
       2      0.8        0        0   0.0431   0.0944
     2.5    0.828        0        0   0.0391   0.0804
       3    0.855        0        0   0.0351   0.0688
     3.5    0.878        0        0     0.03    0.056
       4    0.898        0        0   0.0277   0.0499
     4.2    0.906        0        0   0.0258   0.0457
     4.4    0.913        0        0   0.0241    0.042
     4.6     0.92        0        0   0.0223   0.0384
     4.8    0.926        0        0   0.0205    0.035
       5    0.932        0        0   0.0205   0.0345
     5.2    0.938        0        0   0.0204   0.0341
     5.4    0.944        0        0   0.0187   0.0309
     5.6    0.949        0        0    0.017   0.0278
     5.8    0.954        0        0   0.0169   0.0275
       6    0.959        0        0   0.0169   0.0272
     6.2    0.964        0        0    0.016   0.0255
     6.6    0.973        0        0   0.0143   0.0225
     6.8    0.977        0        0   0.0134    0.021
       7    0.981        0        0   0.0134   0.0208
     7.2    0.985        0        0   0.0134   0.0206
     7.4    0.989        0        0   0.0117   0.0179
     7.6    0.992        0        0   0.0117   0.0178
     7.8    0.996        0        0   0.0134   0.0202
       8        1        0        0  0.00667     0.01
     8.2        1        0        0   0.0166   0.0248
     8.4     1.01        0        0   0.0166   0.0248
     8.6     1.01        0        0   0.0166   0.0243
     8.8     1.02        0        0   0.0166   0.0243
       9     1.02        0        0        0        0
     9.2     1.02        0        0   0.0165   0.0238
     9.4     1.03        0        0   0.0248   0.0355
     9.8     1.04        0        0  0.00824   0.0117
      10     1.04        0        0   0.0164   0.0229
    10.2     1.05        0        0   0.0164   0.0229
    10.4     1.05        0        0   0.0164   0.0225
    10.6     1.06        0        0   0.0164   0.0225
    10.8     1.06        0        0   0.0163    0.022
      11     1.07        0        0   0.0163    0.022
    11.2     1.07        0        0   0.0163   0.0216
    11.4     1.08        0        0   0.0325   0.0429
    11.6     1.09        0        0   0.0162   0.0212
    11.8     1.09        0        0   0.0162   0.0209
      12      1.1        0        0    0.029   0.0371
    12.5     1.12        0        0   0.0321   0.0395
      13     1.15        0        0   0.0319   0.0382
    13.5     1.17        0        0   0.0316   0.0362
      14      1.2        0        0   0.0376   0.0417
    14.5     1.23        0        0   0.0435   0.0459
      15     1.27        0        0   0.0432   0.0438
    15.5      1.3        0        0   0.0427   0.0411
      16     1.34        0        0   0.0484   0.0446
    16.5     1.38        0        0   0.0538    0.047
      17     1.43        0        0   0.0533   0.0444
    17.5     1.47        0        0   0.0469    0.037
      18     1.51        0        0   0.0522   0.0392
    18.5     1.56        0        0   0.0518   0.0373
      19      1.6        0        0   0.0456   0.0313
    19.5     1.64        0        0   0.0452   0.0298
      20     1.68        0        0   0.0449   0.0284
    20.5     1.72        0        0    0.039   0.0238
      21     1.75        0        0   0.0332   0.0196
    21.5     1.78        0        0    0.033   0.0189
      22     1.81        0        0   0.0328   0.0183
    22.5     1.84        0        0   0.0272   0.0149
      23     1.86        0        0   0.0217   0.0116
    23.5     1.88        0        0   0.0216   0.0113
      24      1.9        0        0   0.0215   0.0111
    24.5     1.92        0        0   0.0161  0.00818
      25     1.93        0        0   0.0107  0.00537
    25.5     1.94        0        0   0.0107  0.00531
      26     1.95        0        0   0.0107  0.00526
    26.5     1.96        0        0   0.0107  0.00521
      27     1.97        0        0  0.00532  0.00259
    27.5     1.97        0        0  0.00531  0.00256
      28     1.98        0        0  0.00531  0.00256
    28.5     1.98        0        0   0.0053  0.00254
      29     1.99        0        0   0.0053  0.00254
    29.5     1.99        0        0        0        0
      30     1.99        0        0        0        0
    30.5     1.99        0        0        0        0
      31     1.99        0        0        0        0
    31.5     1.99        0        0   0.0053  0.00251
      32        2        0        0   0.0053  0.00251
