     -15     0.25    0.739        1   0.0131    0.192
   -14.6     0.26    0.758        1   0.0274    0.387
   -14.2    0.271    0.776        1   0.0271    0.359
   -13.8    0.281    0.795        1   0.0267    0.332
   -13.4    0.292    0.813        1   0.0276    0.323
     -13    0.303    0.832        1   0.0273      0.3
   -12.6    0.314     0.85        1   0.0282    0.291
   -12.2    0.326    0.869        1   0.0291    0.283
   -11.8    0.338    0.887        1   0.0287    0.263
   -11.4     0.35    0.905        1   0.0296    0.255
     -11    0.363    0.923        1   0.0304    0.247
   -10.6    0.376    0.941        1     0.03     0.23
   -10.2    0.389    0.959        1   0.0297    0.215
    -9.8    0.402    0.976        1   0.0305    0.209
    -9.4    0.416    0.994        1   0.0302    0.196
      -9    0.429     1.01        1   0.0298    0.183
    -8.6    0.443     1.03        1   0.0317    0.184
    -8.2    0.458     1.04        1   0.0314    0.173
    -7.8    0.472     1.06        1    0.031    0.163
    -7.4    0.487     1.08        1   0.0318    0.158
      -7    0.502     1.09        1   0.0315    0.149
    -6.6    0.517     1.11        1   0.0312     0.14
    -6.2    0.532     1.12        1   0.0319    0.137
    -5.8    0.548     1.13        1   0.0316    0.129
    -5.4    0.563     1.15        1   0.0313    0.122
      -5    0.579     1.16        1    0.032    0.119
    -4.6    0.595     1.17    0.869   0.0317    0.113
    -4.2    0.611     1.19    0.863   0.0314    0.107
    -3.8    0.627      1.2    0.857   0.0321    0.105
    -3.4    0.644     1.21     0.85   0.0319   0.0997
      -3     0.66     1.22    0.844   0.0316   0.0946
    -2.6    0.677     1.23    0.837   0.0313   0.0902
    -2.2    0.693     1.24     0.83   0.0311   0.0858
    -1.8     0.71     1.25    0.822   0.0318   0.0844
    -1.4    0.727     1.26    0.815   0.0306   0.0782
      -1    0.743     1.26    0.807   0.0304   0.0747
    -0.6     0.76     1.27    0.799    0.031   0.0736
    -0.2    0.777     1.28     0.79   0.0308   0.0704
     0.2    0.794     1.28    0.782   0.0306   0.0674
     0.6    0.811     1.29    0.773   0.0304   0.0646
       1    0.828      1.3    0.764   0.0302    0.062
     1.4    0.845      1.3    0.754   0.0308   0.0612
     1.8    0.863      1.3    0.745   0.0306   0.0588
     2.2     0.88     1.31    0.735   0.0296   0.0549
     2.6    0.897     1.31    0.725   0.0294   0.0528
       3    0.914     1.31    0.715   0.0292   0.0509
     3.4    0.931     1.32    0.704    0.029    0.049
     3.8    0.948     1.32    0.694   0.0288   0.0473
     4.2    0.965     1.32    0.683   0.0295   0.0469
     4.6    0.983     1.32    0.672   0.0293   0.0453
       5        1     1.32     0.66   0.0308   0.0461
     5.4     1.02     1.32    0.649   0.0249   0.0364
     5.8     1.03     1.32    0.637   0.0247    0.035
     6.2     1.05     1.32    0.626   0.0328   0.0454
     6.6     1.07     1.32    0.614   0.0326   0.0437
       7     1.09     1.31    0.602   0.0243   0.0319
     7.4      1.1     1.31     0.59   0.0242   0.0307
     7.8     1.12     1.31    0.577   0.0321   0.0399
     8.2     1.14      1.3    0.565    0.024   0.0291
     8.6     1.15      1.3    0.553   0.0238   0.0281
       9     1.17      1.3     0.54   0.0316   0.0365
     9.4     1.19     1.29    0.527   0.0315   0.0353
     9.8     1.21     1.28    0.515   0.0235   0.0258
    10.2     1.22     1.28    0.502   0.0234    0.025
    10.6     1.24     1.27     0.49    0.031   0.0325
      11     1.26     1.26    0.477   0.0232   0.0238
    11.4     1.27     1.26    0.465   0.0231   0.0231
    11.8     1.29     1.25    0.453   0.0306   0.0301
    12.2     1.31     1.24     0.44   0.0229    0.022
    12.6     1.32     1.23    0.428   0.0228   0.0214
      13     1.34     1.22    0.416   0.0302   0.0279
    13.4     1.36     1.21    0.403   0.0226   0.0204
    13.8     1.37      1.2    0.392   0.0225   0.0198
    14.2     1.39     1.19     0.38   0.0224   0.0196
    14.6      1.4     1.17    0.368   0.0223    0.019
      15     1.42     1.16    0.356   0.0297   0.0248
    15.4     1.44     1.15    0.345   0.0222   0.0182
    15.8     1.45     1.13    0.334   0.0221   0.0177
    16.2     1.47     1.12    0.323    0.022   0.0175
    16.6     1.48     1.11    0.312   0.0219    0.017
      17      1.5     1.09    0.302   0.0219   0.0168
    17.4     1.51     1.08    0.291   0.0218   0.0163
    17.8     1.53     1.06    0.281   0.0217   0.0161
    18.2     1.54     1.04    0.271   0.0216   0.0157
    18.6     1.56     1.03    0.261   0.0216   0.0155
      19     1.57     1.01    0.252   0.0143   0.0101
    19.4     1.58    0.994    0.243   0.0214   0.0149
    19.8      1.6    0.976    0.234   0.0214   0.0147
    20.2     1.61    0.959    0.225   0.0142  0.00965
    20.6     1.62    0.941    0.216   0.0213   0.0142
      21     1.64    0.923    0.208   0.0212    0.014
    21.4     1.65    0.905      0.2   0.0141  0.00918
    21.8     1.66    0.887    0.192   0.0141  0.00907
    22.2     1.67    0.869    0.184    0.014  0.00896
    22.6     1.68     0.85    0.177    0.021   0.0132
      23      1.7    0.832     0.17    0.021   0.0131
    23.4     1.71    0.813    0.163   0.0139  0.00855
    23.8     1.72    0.795    0.156   0.0139  0.00845
    24.2     1.73    0.776     0.15   0.0139  0.00835
    24.6     1.74    0.758    0.144   0.0139  0.00826
      25     1.75    0.739    0.138   0.0138  0.00816
    25.4     1.76    0.721    0.132   0.0138  0.00807
    25.8     1.77    0.703    0.126   0.0138  0.00798
    26.2     1.78    0.685    0.121   0.0138  0.00789
    26.6     1.79    0.667    0.116   0.0137   0.0078
      27      1.8    0.649    0.111  0.00686  0.00388
    27.4      1.8    0.631    0.106  0.00684  0.00384
    27.8     1.81    0.614    0.101   0.0137  0.00763
    28.2     1.82    0.597   0.0968   0.0137  0.00755
    28.6     1.83     0.58   0.0925  0.00682  0.00375
      29     1.83    0.563   0.0884  0.00681  0.00371
    29.4     1.84    0.547   0.0845   0.0136  0.00738
    29.8     1.85     0.53   0.0807  0.00679  0.00367
    30.2     1.85    0.514    0.077  0.00678  0.00363
    30.6     1.86    0.499   0.0736   0.0136  0.00723
      31     1.87    0.483   0.0703  0.00677  0.00359
    31.4     1.87    0.468   0.0671  0.00676  0.00356
    31.8     1.88    0.454   0.0641  0.00676  0.00356
    32.2     1.88    0.439   0.0612  0.00675  0.00352
    32.6     1.89    0.425   0.0583  0.00675  0.00352
      33     1.89    0.411   0.0557  0.00673  0.00348
    33.4      1.9    0.398   0.0531  0.00673  0.00348
    33.8      1.9    0.385   0.0506  0.00672  0.00344
    34.2     1.91    0.372   0.0483  0.00672  0.00344
    34.6     1.91    0.359    0.046        0        0
      35     1.91    0.347   0.0439  0.00671  0.00341
    35.4     1.92    0.335   0.0419  0.00671  0.00341
    35.8     1.92    0.324   0.0399   0.0067  0.00337
    36.2     1.93    0.313    0.038   0.0067  0.00337
    36.6     1.93    0.302   0.0363        0        0
      37     1.93    0.291   0.0345  0.00669  0.00334
    37.4     1.94    0.281   0.0329  0.00669  0.00334
    37.8     1.94    0.271   0.0314        0        0
    38.2     1.94    0.261   0.0299        0        0
    38.6     1.94    0.252   0.0285  0.00668   0.0033
      39     1.95    0.243   0.0271  0.00668   0.0033
    39.4     1.95    0.234   0.0258        0        0
    39.8     1.95    0.225   0.0246        0        0
    40.2     1.95    0.217   0.0234  0.00666  0.00327
    40.6     1.96    0.209   0.0223  0.00666  0.00327
      41     1.96    0.201   0.0213        0        0
    41.4     1.96    0.194   0.0202        0        0
    41.8     1.96    0.186   0.0193        0        0
    42.2     1.96    0.179   0.0184  0.00665  0.00324
    42.6     1.97    0.173   0.0175  0.00665  0.00324
      43     1.97    0.166   0.0166        0        0
    43.4     1.97     0.16   0.0158        0        0
    43.8     1.97    0.154   0.0151        0        0
    44.2     1.97    0.148   0.0144        0        0
    44.6     1.97    0.142   0.0137        0        0
      45     1.97    0.136    0.013        0        0
    45.4     1.97    0.131   0.0124  0.00664   0.0032
    45.8     1.98    0.126   0.0118  0.00664   0.0032
    46.2     1.98    0.121   0.0112        0        0
    46.6     1.98    0.116   0.0107        0        0
      47     1.98    0.112   0.0102        0        0
    47.4     1.98    0.107  0.00968        0        0
    47.8     1.98    0.103  0.00921        0        0
    48.2     1.98    0.099  0.00876        0        0
    48.6     1.98   0.0951  0.00833        0        0
      49     1.98   0.0913  0.00792  0.00663  0.00317
    49.4     1.99   0.0877  0.00755  0.00663  0.00317
    49.8     1.99   0.0842  0.00718        0        0
    50.2     1.99   0.0808  0.00683        0        0
    50.6     1.99   0.0775  0.00651        0        0
      51     1.99   0.0744  0.00619        0        0
    51.4     1.99   0.0714  0.00589        0        0
    51.8     1.99   0.0685   0.0056        0        0
    52.2     1.99   0.0657  0.00532        0        0
    52.6     1.99   0.0631  0.00507        0        0
      53     1.99   0.0605  0.00482        0        0
    53.4     1.99    0.058   0.0046        0        0
    53.8     1.99   0.0556  0.00437        0        0
    54.2     1.99   0.0534  0.00416        0        0
    54.6     1.99   0.0512  0.00396        0        0
      55     1.99   0.0491  0.00377        0        0
    55.4     1.99    0.047  0.00359        0        0
    55.8     1.99   0.0451  0.00341        0        0
    56.2     1.99   0.0432  0.00325        0        0
    56.6     1.99   0.0414  0.00309        0        0
      57     1.99   0.0397  0.00294        0        0
    57.4     1.99   0.0381  0.00279        0        0
    57.8     1.99   0.0365  0.00266        0        0
    58.2     1.99    0.035  0.00253  0.00662  0.00314
    58.6        2   0.0335   0.0024  0.00662  0.00314
      59        2   0.0321  0.00229        0        0
    59.4        2   0.0308  0.00217        0        0
    59.8        2   0.0295  0.00207        0        0
    60.2        2   0.0282  0.00197        0        0
    60.6        2   0.0271  0.00187        0        0
      61        2   0.0259  0.00178        0        0
    61.4        2   0.0248  0.00169        0        0
    61.8        2   0.0238  0.00161        0        0
    62.2        2   0.0228  0.00153        0        0
    62.6        2   0.0218  0.00146        0        0
      63        2   0.0209  0.00139        0        0
    63.4        2     0.02  0.00132        0        0
    63.8        2   0.0192  0.00125        0        0
    64.2        2   0.0183  0.00119        0        0
    64.6        2   0.0176  0.00114        0        0
      65        2   0.0168  0.00108        0        0
    65.4        2   0.0161  0.00103        0        0
    65.8        2   0.0154 0.000977        0        0
    66.2        2   0.0148  0.00093        0        0
    66.6        2   0.0141 0.000885        0        0
      67        2   0.0135 0.000841        0        0
    67.4        2   0.0129   0.0008        0        0
    67.8        2   0.0124 0.000761        0        0
    68.2        2   0.0119 0.000724        0        0
    68.6        2   0.0114 0.000689        0        0
      69        2   0.0109 0.000656        0        0
    69.4        2   0.0104 0.000624        0        0
    69.8        2  0.00995 0.000594        0        0
    70.2        2  0.00952 0.000565        0        0
