     -15    0.285    0.798        1   0.0126    0.149
   -14.6    0.295    0.814        1   0.0238    0.274
   -14.2    0.304    0.829        1   0.0235    0.256
   -13.8    0.314    0.845        1   0.0245    0.254
   -13.4    0.324     0.86        1   0.0243    0.238
     -13    0.334    0.875        1    0.024    0.224
   -12.6    0.344    0.891        1    0.025    0.221
   -12.2    0.355    0.906        1   0.0259    0.218
   -11.8    0.366     0.92        1   0.0256    0.205
   -11.4    0.377    0.935        1   0.0254    0.194
     -11    0.388    0.949        1   0.0251    0.183
   -10.6    0.399    0.963        1   0.0249    0.173
   -10.2     0.41    0.977        1   0.0258    0.171
    -9.8    0.422    0.991        1   0.0256    0.162
    -9.4    0.433        1        1   0.0253    0.153
      -9    0.445     1.02        1   0.0262    0.152
    -8.6    0.457     1.03        1    0.026    0.144
    -8.2    0.469     1.04        1   0.0257    0.136
    -7.8    0.481     1.05        1   0.0255     0.13
    -7.4    0.493     1.07        1   0.0253    0.124
      -7    0.505     1.08        1   0.0262    0.122
    -6.6    0.518     1.09        1    0.026    0.117
    -6.2     0.53      1.1        1   0.0247    0.107
    -5.8    0.542     1.11        1   0.0255    0.106
    -5.4    0.555     1.12        1   0.0264    0.106
      -5    0.568     1.13        1   0.0252   0.0971
    -4.6     0.58     1.14        1    0.025   0.0928
    -4.2    0.593     1.15        1   0.0248   0.0891
    -3.8    0.605     1.16        1   0.0246   0.0853
    -3.4    0.618     1.16        1   0.0254   0.0851
      -3    0.631     1.17        1   0.0253   0.0817
    -2.6    0.644     1.18        1   0.0241   0.0755
    -2.2    0.656     1.19        1    0.024   0.0725
    -1.8    0.669     1.19        1   0.0248   0.0726
    -1.4    0.682      1.2        1   0.0237   0.0673
      -1    0.694      1.2        1   0.0235   0.0648
    -0.6    0.707     1.21        1   0.0243    0.065
    -0.2     0.72     1.22        1   0.0233   0.0604
     0.2    0.732     1.22        1   0.0231   0.0583
     0.6    0.745     1.22        1    0.023   0.0564
       1    0.757     1.23    0.875   0.0229   0.0545
     1.4     0.77     1.23     0.87   0.0227   0.0528
     1.8    0.782     1.24    0.865   0.0226    0.051
     2.2    0.795     1.24    0.859   0.0225   0.0495
     2.6    0.807     1.24    0.854   0.0215   0.0461
       3    0.819     1.25    0.848   0.0223   0.0465
     3.4    0.832     1.25    0.842   0.0222   0.0452
     3.8    0.844     1.25    0.836   0.0212   0.0421
     4.2    0.856     1.25    0.829   0.0211    0.041
     4.6    0.868     1.25    0.823    0.021   0.0398
       5     0.88     1.26    0.816   0.0209   0.0387
     5.4    0.892     1.26    0.809   0.0208   0.0377
     5.8    0.904     1.26    0.802   0.0207   0.0367
     6.2    0.916     1.26    0.795   0.0206   0.0358
     6.6    0.928     1.26    0.787   0.0205   0.0348
       7     0.94     1.26    0.779   0.0204    0.034
     7.4    0.952     1.26    0.771   0.0203   0.0331
     7.8    0.964     1.26    0.763   0.0202   0.0323
     8.2    0.976     1.26    0.755   0.0202   0.0315
     8.6    0.988     1.26    0.746   0.0201   0.0307
       9        1     1.26    0.737   0.0183   0.0276
     9.4     1.01     1.26    0.729   0.0166   0.0245
     9.8     1.02     1.26     0.72   0.0248   0.0357
    10.2     1.04     1.26    0.711   0.0247    0.035
    10.6     1.05     1.26    0.701   0.0164   0.0227
      11     1.06     1.26    0.692   0.0163   0.0223
    11.4     1.07     1.26    0.682   0.0163   0.0218
    11.8     1.08     1.26    0.672   0.0243   0.0319
    12.2      1.1     1.26    0.662   0.0243   0.0313
    12.6     1.11     1.26    0.652   0.0161   0.0203
      13     1.12     1.26    0.641    0.016   0.0199
    13.4     1.13     1.25    0.631    0.016   0.0196
    13.8     1.14     1.25    0.621   0.0239   0.0286
    14.2     1.16     1.25     0.61   0.0238   0.0281
    14.6     1.17     1.25    0.599   0.0158   0.0183
      15     1.18     1.25    0.588   0.0158    0.018
    15.4     1.19     1.24    0.577   0.0236   0.0263
    15.8     1.21     1.24    0.566   0.0235   0.0258
    16.2     1.22     1.24    0.556   0.0156   0.0168
    16.6     1.23     1.23    0.545   0.0156   0.0165
      17     1.24     1.23    0.533   0.0232   0.0242
    17.4     1.26     1.22    0.522   0.0232   0.0238
    17.8     1.27     1.22    0.511   0.0154   0.0155
    18.2     1.28     1.22      0.5   0.0154   0.0153
    18.6     1.29     1.21    0.489   0.0229   0.0224
      19     1.31      1.2    0.478   0.0229    0.022
    19.4     1.32      1.2    0.467   0.0152   0.0143
    19.8     1.33     1.19    0.456   0.0152   0.0141
    20.2     1.34     1.19    0.445   0.0226   0.0207
    20.6     1.36     1.18    0.434   0.0226   0.0204
      21     1.37     1.17    0.423    0.015   0.0133
    21.4     1.38     1.16    0.412    0.015   0.0131
    21.8     1.39     1.16    0.401   0.0224   0.0193
    22.2     1.41     1.15    0.391   0.0223    0.019
    22.6     1.42     1.14     0.38   0.0148   0.0124
      23     1.43     1.13     0.37   0.0148   0.0122
    23.4     1.44     1.12     0.36   0.0221    0.018
    23.8     1.46     1.11     0.35   0.0221   0.0177
    24.2     1.47      1.1    0.339   0.0147   0.0116
    24.6     1.48     1.09     0.33   0.0146   0.0114
      25     1.49     1.08     0.32   0.0219   0.0168
    25.4     1.51     1.07     0.31   0.0218   0.0166
    25.8     1.52     1.05    0.301   0.0145   0.0108
    26.2     1.53     1.04    0.292   0.0145   0.0107
    26.6     1.54     1.03    0.283   0.0216   0.0157
      27     1.56     1.02    0.274   0.0216   0.0155
    27.4     1.57        1    0.265   0.0143   0.0101
    27.8     1.58    0.991    0.257   0.0143     0.01
    28.2     1.59    0.977    0.248   0.0143  0.00989
    28.6      1.6    0.963     0.24   0.0142  0.00977
      29     1.61    0.949    0.232   0.0142  0.00965
    29.4     1.62    0.935    0.224   0.0142  0.00953
    29.8     1.63     0.92    0.217   0.0212    0.014
    30.2     1.65    0.906    0.209   0.0212   0.0139
    30.6     1.66    0.891    0.202   0.0141  0.00907
      31     1.67    0.876    0.195    0.014  0.00896
    31.4     1.68     0.86    0.188    0.014  0.00886
    31.8     1.69    0.845    0.182    0.014  0.00875
    32.2      1.7     0.83    0.175    0.014  0.00865
    32.6     1.71    0.814    0.169  0.00698   0.0043
      33     1.71    0.798    0.163  0.00696  0.00425
    33.4     1.72    0.783    0.157   0.0139  0.00845
    33.8     1.73    0.767    0.151   0.0139  0.00835
    34.2     1.74    0.751    0.145   0.0139  0.00826
    34.6     1.75    0.736     0.14   0.0138  0.00816
      35     1.76     0.72    0.135   0.0138  0.00807
    35.4     1.77    0.705     0.13   0.0069  0.00401
    35.8     1.77    0.689    0.125  0.00688  0.00397
    36.2     1.78    0.674     0.12   0.0138  0.00789
    36.6     1.79    0.658    0.115   0.0137   0.0078
      37      1.8    0.643    0.111  0.00686  0.00388
    37.4      1.8    0.628    0.107  0.00684  0.00384
    37.8     1.81    0.613    0.103   0.0137  0.00763
    38.2     1.82    0.598   0.0986   0.0137  0.00755
    38.6     1.83    0.583   0.0947  0.00682  0.00375
      39     1.83    0.568    0.091  0.00681  0.00371
    39.4     1.84    0.554   0.0875  0.00681  0.00371
    39.8     1.84     0.54   0.0839  0.00679  0.00367
    40.2     1.85    0.526   0.0806   0.0136   0.0073
    40.6     1.86    0.512   0.0774  0.00678  0.00363
      41     1.86    0.498   0.0742  0.00677  0.00359
    41.4     1.87    0.485   0.0713  0.00677  0.00359
    41.8     1.87    0.472   0.0684  0.00676  0.00356
    42.2     1.88    0.459   0.0656  0.00676  0.00356
    42.6     1.88    0.446    0.063  0.00675  0.00352
      43     1.89    0.433   0.0604  0.00675  0.00352
    43.4     1.89    0.421   0.0579        0        0
    43.8     1.89    0.409   0.0555  0.00673  0.00348
    44.2      1.9    0.397   0.0532  0.00673  0.00348
    44.6      1.9    0.386   0.0511  0.00672  0.00344
      45     1.91    0.374    0.049  0.00672  0.00344
    45.4     1.91    0.363    0.047        0        0
    45.8     1.91    0.352    0.045  0.00671  0.00341
    46.2     1.92    0.342   0.0431  0.00671  0.00341
    46.6     1.92    0.331   0.0413        0        0
      47     1.92    0.321   0.0396   0.0067  0.00337
    47.4     1.93    0.312    0.038   0.0067  0.00337
    47.8     1.93    0.302   0.0364        0        0
    48.2     1.93    0.293   0.0349  0.00669  0.00334
    48.6     1.94    0.283   0.0334  0.00669  0.00334
      49     1.94    0.274    0.032        0        0
    49.4     1.94    0.266   0.0306        0        0
    49.8     1.94    0.257   0.0294  0.00668   0.0033
    50.2     1.95    0.249   0.0281  0.00668   0.0033
    50.6     1.95    0.241   0.0269        0        0
      51     1.95    0.233   0.0258        0        0
    51.4     1.95    0.226   0.0247        0        0
    51.8     1.95    0.218   0.0236  0.00666  0.00327
    52.2     1.96    0.211   0.0226  0.00666  0.00327
    52.6     1.96    0.204   0.0217        0        0
      53     1.96    0.197   0.0208        0        0
    53.4     1.96    0.191   0.0199        0        0
    53.8     1.96    0.184    0.019        0        0
    54.2     1.96    0.178   0.0182  0.00665  0.00324
    54.6     1.97    0.172   0.0175  0.00665  0.00324
      55     1.97    0.166   0.0167        0        0
    55.4     1.97    0.161    0.016        0        0
    55.8     1.97    0.155   0.0153        0        0
    56.2     1.97     0.15   0.0147        0        0
    56.6     1.97    0.145    0.014        0        0
      57     1.97     0.14   0.0134        0        0
    57.4     1.97    0.135   0.0128  0.00664   0.0032
    57.8     1.98     0.13   0.0123  0.00664   0.0032
    58.2     1.98    0.126   0.0118        0        0
    58.6     1.98    0.122   0.0113        0        0
      59     1.98    0.117   0.0108        0        0
    59.4     1.98    0.113   0.0103        0        0
    59.8     1.98    0.109  0.00987        0        0
    60.2     1.98    0.105  0.00944        0        0
    60.6     1.98    0.102  0.00903        0        0
