     -25        0        0        0        0        0        0    0.113
   -24.8        0        0        0        0        0        0    0.116
   -24.6        0        0        0        0        0        0    0.118
   -24.4        0        0        0        0        0        0     0.12
   -24.2        0        0        0        0        0        0    0.123
     -24        0        0        0        0        0        0    0.125
   -23.8        0        0        0        0        0        0    0.127
   -23.6        0        0        0        0        0        0     0.13
   -23.4        0        0        0        0        0        0    0.132
   -23.2        0        0        0        0        0        0    0.135
     -23        0        0        0        0        0        0    0.137
   -22.8        0        0        0        0        0        0     0.14
   -22.6        0        0        0        0        0        0    0.143
   -22.4        0        0        0        0        0        0    0.145
   -22.2        0        0        0        0        0        0    0.148
     -22        0        0        0        0        0        0    0.151
   -21.8        0        0        0        0        0        0    0.154
   -21.6        0        0        0        0        0        0    0.157
   -21.4        0        0        0        0        0        0     0.16
   -21.2        0        0        0        0        0        0    0.162
     -21        0        0        0        0        0        0    0.165
   -20.8        0        0        0        0        0        0    0.169
   -20.6        0        0        0        0        0        0    0.172
   -20.4        0        0        0        0        0        0    0.175
   -20.2        0        0        0        0        0        0    0.178
     -20        0        0        0        0        0        0    0.181
   -19.8        0        0        0        0        0        0    0.184
   -19.6        0        0        0        0        0        0    0.188
   -19.4        0        0        0        0        0        0    0.191
   -19.2        0        0        0        0        0        0    0.194
     -19        0        0        0        0        0        0    0.198
   -18.8        0        0        0        0        0        0    0.201
   -18.6        0        0        0        0        0        0    0.205
   -18.4        0        0        0        0        0        0    0.208
   -18.2        0        0        0        0        0        0    0.212
     -18        0        0        0        0        0        0    0.215
   -17.8        0        0        0        0        0        0    0.219
   -17.6        0        0        0        0        0        0    0.223
   -17.4        0        0        0        0        0        0    0.226
   -17.2        0        0        0        0        0        0     0.23
     -17        0        0        0        0        0        0    0.234
   -16.8        0        0        0        0        0        0    0.238
   -16.6        0        0        0        0        0        0    0.242
   -16.4        0        0        0        0        0        0    0.246
   -16.2        0        0        0        0        0        0     0.25
     -16        0        0        0        0        0        0    0.254
   -15.8        0        0        0        0        0        0    0.258
   -15.6        0        0        0        0        0        0    0.262
   -15.4        0        0        0        0        0        0    0.266
   -15.2        0        0        0        0        0        0     0.27
     -15        0        0        0        0        0        0    0.274
   -14.8        0        0        0        0        0        0    0.278
   -14.6        0        0        0        0        0        0    0.283
   -14.4        0        0        0        0        0        0    0.287
   -14.2        0        0        0        0        0        0    0.291
     -14        0        0        0        0        0        0    0.296
   -13.8        0        0        0        0        0        0      0.3
   -13.6        0        0        0        0        0        0    0.304
   -13.4        0        0        0        0        0        0    0.309
   -13.2        0        0        0        0        0        0    0.313
     -13        0        0        0        0        0        0    0.318
   -12.8        0        0        0        0        0        0    0.322
   -12.6        0        0        0        0        0        0    0.327
   -12.4        0        0        0        0        0        0    0.331
   -12.2        0        0        0        0        0        0    0.336
     -12        0        0        0        0        0        0     0.34
   -11.8        0        0        0        0        0        0    0.345
   -11.6        0        0        0        0        0        0    0.349
   -11.4        0        0        0        0        0        0    0.354
   -11.2        0        0        0        0        0        0    0.358
     -11        0        0        0        0        0        0    0.363
   -10.8        0        0        0        0        0        0    0.368
   -10.6        0        0        0        0        0        0    0.372
   -10.4        0        0        0        0        0        0    0.377
   -10.2        0        0        0        0        0        0    0.381
     -10        0        0        0        0        0        0    0.386
    -9.8        0        0        0        0        0        0    0.391
    -9.6        0        0        0        0        0        0    0.395
    -9.4        0        0        0        0        0        0      0.4
    -9.2        0        0        0        0        0        0    0.404
      -9        0        0        0        0        0        0    0.409
    -8.8        0        0        0        0        0        0    0.413
    -8.6        0        0        0        0        0        0    0.418
    -8.4        0        0        0        0        0        0    0.422
    -8.2        0        0        0        0        0        0    0.427
      -8        0        0        0        0        0        0    0.431
    -7.8        0        0        0        0        0        0    0.436
    -7.6        0        0        0        0        0        0     0.44
    -7.4        0        0        0        0        0        0    0.445
    -7.2        0        0        0        0        0        0    0.449
      -7        0        0        0        0        0        0    0.453
    -6.8        0        0        0        0        0        0    0.458
    -6.6        0        0        0        0        0        0    0.462
    -6.4        0        0        0        0        0        0    0.466
    -6.2        0        0        0        0        0        0     0.47
      -6        0        0        0        0        0        0    0.474
    -5.8        0        0        0        0        0        0    0.478
    -5.6        0        0        0        0        0        0    0.482
    -5.4        0        0        0        0        0        0    0.486
    -5.2        0        0        0        0        0        0     0.49
      -5        0        0        0        0        0        0    0.494
    -4.8        0        0        0        0        0        0    0.498
    -4.6        0        0        0        0        0        0    0.501
    -4.4        0        0        0        0        0        0    0.505
    -4.2        0        0        0        0        0        0    0.509
      -4        0        0        0        0        0        0    0.512
