     -15    0.291    0.814        1   0.0125    0.143
   -14.6    0.301     0.83        1   0.0249    0.276
   -14.2    0.311    0.847        1   0.0246    0.259
   -13.8    0.321    0.863        1   0.0255    0.254
   -13.4    0.332    0.879        1   0.0265     0.25
     -13    0.343    0.895        1   0.0262    0.234
   -12.6    0.354    0.911        1   0.0259     0.22
   -12.2    0.365    0.927        1   0.0257    0.207
   -11.8    0.376    0.943        1   0.0265    0.203
   -11.4    0.388    0.959        1   0.0263    0.192
     -11    0.399    0.974        1    0.026     0.18
   -10.6    0.411     0.99        1   0.0269    0.178
   -10.2    0.423        1        1   0.0277    0.174
    -9.8    0.436     1.02        1   0.0275    0.165
    -9.4    0.448     1.03        1   0.0272    0.155
      -9    0.461     1.05        1    0.028    0.153
    -8.6    0.474     1.06        1   0.0278    0.145
    -8.2    0.487     1.08        1   0.0275    0.137
    -7.8      0.5     1.09        1   0.0273     0.13
    -7.4    0.513      1.1        1   0.0271    0.124
      -7    0.526     1.12        1   0.0279    0.122
    -6.6     0.54     1.13        1   0.0287     0.12
    -6.2    0.554     1.14        1   0.0274     0.11
    -5.8    0.567     1.15        1   0.0272    0.105
    -5.4    0.581     1.16        1    0.028    0.104
      -5    0.595     1.17        1   0.0277   0.0989
    -4.6    0.609     1.18        1   0.0285   0.0976
    -4.2    0.624     1.19        1   0.0283   0.0933
    -3.8    0.638      1.2        1   0.0271    0.086
    -3.4    0.652     1.21        1   0.0279   0.0852
      -3    0.667     1.22        1   0.0277   0.0816
    -2.6    0.681     1.23        1   0.0275   0.0781
    -2.2    0.696     1.24    0.835   0.0273    0.075
    -1.8     0.71     1.25    0.829   0.0271   0.0718
    -1.4    0.725     1.25    0.823   0.0278   0.0714
      -1     0.74     1.26    0.816   0.0267   0.0663
    -0.6    0.754     1.27    0.809   0.0265   0.0637
    -0.2    0.769     1.27    0.802   0.0273   0.0634
     0.2    0.784     1.28    0.794   0.0271    0.061
     0.6    0.799     1.29    0.787   0.0269   0.0588
       1    0.814     1.29    0.779   0.0268   0.0566
     1.4    0.829     1.29    0.771   0.0257   0.0528
     1.8    0.843      1.3    0.763   0.0256    0.051
     2.2    0.858      1.3    0.755   0.0263    0.051
     2.6    0.873     1.31    0.747   0.0262   0.0492
