     -15    0.324    0.877    0.845   0.0157    0.149
   -14.6    0.337    0.896     0.84     0.03    0.276
   -14.2    0.349    0.916    0.835   0.0296    0.256
   -13.8    0.362    0.935    0.828   0.0304    0.248
   -13.4    0.375    0.955    0.821   0.0312     0.24
     -13    0.389    0.974    0.815    0.032    0.232
   -12.6    0.403    0.993    0.808   0.0316    0.216
   -12.2    0.417     1.01    0.801   0.0323    0.208
   -11.8    0.432     1.03    0.794   0.0331    0.201
   -11.4    0.447     1.05    0.786   0.0327    0.188
     -11    0.462     1.07    0.779   0.0334    0.181
   -10.6    0.478     1.09    0.771   0.0341    0.175
   -10.2    0.494      1.1    0.763   0.0337    0.164
    -9.8     0.51     1.12    0.755   0.0344    0.158
    -9.4    0.527     1.14    0.747   0.0361    0.157
      -9    0.545     1.16    0.738   0.0357    0.148
    -8.6    0.562     1.17     0.73   0.0353    0.138
    -8.2     0.58     1.19    0.721    0.036    0.134
    -7.8    0.598      1.2    0.712   0.0366    0.129
    -7.4    0.617     1.22    0.702   0.0362    0.122
      -7    0.635     1.23    0.693   0.0368    0.118
    -6.6    0.655     1.25    0.683   0.0374    0.114
    -6.2    0.674     1.26    0.674   0.0371    0.107
    -5.8    0.694     1.27    0.664   0.0377    0.104
    -5.4    0.714     1.29    0.654   0.0373   0.0982
      -5    0.734      1.3    0.644    0.037   0.0929
    -4.6    0.754     1.31    0.633   0.0375   0.0901
    -4.2    0.775     1.32    0.623   0.0381   0.0875
    -3.8    0.796     1.33    0.613   0.0378   0.0829
    -3.4    0.817     1.34    0.602   0.0374   0.0787
      -3    0.838     1.34    0.591   0.0371   0.0748
    -2.6    0.859     1.35     0.58   0.0377   0.0728
    -2.2    0.881     1.35     0.57   0.0374   0.0694
    -1.8    0.902     1.36    0.559   0.0371    0.066
    -1.4    0.924     1.36    0.548   0.0376   0.0645
      -1    0.946     1.37    0.537   0.0365   0.0602
    -0.6    0.967     1.37    0.526   0.0362   0.0575
    -0.2    0.989     1.37    0.515    0.036    0.055
     0.2     1.01     1.37    0.504   0.0341   0.0503
     0.6     1.03     1.37    0.492    0.033   0.0471
       1     1.05     1.37    0.481   0.0409   0.0562
     1.4     1.08     1.36     0.47   0.0407   0.0541
     1.8      1.1     1.36    0.459   0.0323   0.0413
     2.2     1.12     1.35    0.448   0.0321   0.0399
