     -15    0.274    0.788    0.873   0.0153    0.191
   -14.6    0.286    0.809    0.866   0.0304    0.367
   -14.2    0.298    0.831     0.86   0.0312    0.351
   -13.8    0.311    0.852    0.854    0.032    0.337
   -13.4    0.324    0.874    0.848   0.0327    0.321
     -13    0.338    0.896    0.841   0.0335    0.307
   -12.6    0.352    0.917    0.834   0.0331    0.283
   -12.2    0.366    0.939    0.828   0.0338     0.27
   -11.8    0.381     0.96     0.82   0.0356    0.267
   -11.4    0.397    0.982    0.813   0.0363    0.254
     -11    0.413        1    0.805   0.0358    0.235
   -10.6    0.429     1.02    0.797   0.0365    0.224
   -10.2    0.446     1.05    0.789   0.0371    0.214
    -9.8    0.463     1.07    0.781   0.0377    0.204
    -9.4    0.481     1.09    0.772   0.0383    0.195
      -9    0.499     1.11    0.763   0.0389    0.186
    -8.6    0.518     1.13    0.754   0.0394    0.177
    -8.2    0.537     1.15    0.745    0.039    0.165
    -7.8    0.556     1.16    0.735   0.0395    0.158
    -7.4    0.576     1.18    0.725   0.0401    0.151
      -7    0.596      1.2    0.715   0.0406    0.144
    -6.6    0.617     1.22    0.705   0.0411    0.138
    -6.2    0.638     1.23    0.694   0.0416    0.132
    -5.8     0.66     1.25    0.683   0.0412    0.124
    -5.4    0.681     1.26    0.673   0.0417    0.118
      -5    0.704     1.28    0.661   0.0422    0.114
    -4.6    0.726     1.29     0.65   0.0417    0.107
    -4.2    0.749      1.3    0.639   0.0422    0.103
    -3.8    0.772     1.31    0.627   0.0418   0.0966
    -3.4    0.795     1.32    0.615   0.0423   0.0929
      -3    0.819     1.33    0.603   0.0419   0.0878
    -2.6    0.842     1.34    0.591   0.0415   0.0828
    -2.2    0.866     1.35    0.579    0.042   0.0801
    -1.8     0.89     1.35    0.567   0.0424   0.0773
    -1.4    0.915     1.36    0.555   0.0421   0.0733
      -1    0.939     1.36    0.542   0.0409   0.0681
    -0.6    0.963     1.36     0.53   0.0413    0.066
    -0.2    0.988     1.36    0.517   0.0393   0.0604
     0.2     1.01     1.36    0.505   0.0431   0.0633
     0.6     1.04     1.36    0.492   0.0412   0.0584
       1     1.06     1.36     0.48   0.0408   0.0551
     1.4     1.09     1.36    0.467   0.0406   0.0531
     1.8     1.11     1.35    0.455   0.0322   0.0406
     2.2     1.13     1.35    0.443   0.0399   0.0485
     2.6     1.16     1.34     0.43   0.0397   0.0469
       3     1.18     1.33    0.418   0.0394   0.0445
     3.4     1.21     1.32    0.406   0.0392   0.0431
     3.8     1.23     1.31    0.394   0.0311   0.0331
     4.2     1.25      1.3    0.382   0.0309    0.032
     4.6     1.27     1.29    0.371   0.0384   0.0385
       5      1.3     1.28    0.359   0.0382   0.0373
     5.4     1.32     1.26    0.348   0.0304   0.0287
     5.8     1.34     1.25    0.336   0.0302   0.0279
     6.2     1.36     1.23    0.325   0.0301    0.027
     6.6     1.38     1.22    0.315   0.0299   0.0263
       7      1.4      1.2    0.304   0.0298   0.0255
     7.4     1.42     1.18    0.293   0.0297   0.0248
     7.8     1.44     1.16    0.283   0.0295   0.0241
     8.2     1.46     1.15    0.273   0.0294   0.0235
     8.6     1.48     1.13    0.263   0.0293   0.0228
       9      1.5     1.11    0.254   0.0291   0.0222
     9.4     1.52     1.09    0.244    0.029   0.0216
     9.8     1.54     1.07    0.235   0.0217   0.0159
    10.2     1.55     1.05    0.226   0.0216   0.0155
    10.6     1.57     1.02    0.218   0.0287   0.0203
      11     1.59        1    0.209   0.0214   0.0149
    11.4      1.6    0.982    0.201   0.0214   0.0146
    11.8     1.62     0.96    0.193   0.0213   0.0144
    12.2     1.63    0.939    0.186   0.0212    0.014
