     -15    0.199    0.632        1   0.0142    0.301
   -14.6    0.209    0.651        1   0.0267    0.547
   -14.2    0.218    0.671        1   0.0263    0.498
   -13.8    0.228     0.69        1   0.0286    0.504
   -13.4    0.239     0.71        1   0.0282    0.462
     -13    0.249    0.729        1   0.0278    0.422
   -12.6     0.26    0.749        1   0.0287    0.408
   -12.2    0.271    0.768        1   0.0296    0.391
   -11.8    0.283    0.788        1   0.0305    0.375
   -11.4    0.295    0.807        1     0.03    0.345
     -11    0.307    0.826        1   0.0297    0.319
   -10.6    0.319    0.845        1   0.0305    0.307
   -10.2    0.332    0.864        1   0.0313    0.295
    -9.8    0.345    0.883        1   0.0309    0.273
    -9.4    0.358    0.901        1   0.0317    0.263
      -9    0.372     0.92        1   0.0324    0.253
    -8.6    0.386    0.937        1    0.032    0.235
    -8.2      0.4    0.955        1   0.0317    0.219
    -7.8    0.414    0.972        1   0.0324    0.211
    -7.4    0.429    0.988        1   0.0321    0.198
      -7    0.443        1        1   0.0317    0.184
    -6.6    0.458     1.02        1   0.0324    0.179
    -6.2    0.473     1.03        1   0.0321    0.168
    -5.8    0.488     1.05        1   0.0318    0.158
    -5.4    0.503     1.06        1   0.0325    0.153
      -5    0.519     1.08        1   0.0322    0.144
    -4.6    0.534     1.09        1   0.0318    0.136
    -4.2     0.55      1.1        1   0.0315    0.128
    -3.8    0.565     1.11        1   0.0312    0.121
    -3.4    0.581     1.12        1    0.032    0.119
      -3    0.597     1.13        1   0.0307    0.109
    -2.6    0.612     1.14        1   0.0304    0.103
    -2.2    0.628     1.15        1   0.0302   0.0985
    -1.8    0.643     1.16        1   0.0299   0.0936
    -1.4    0.659     1.17        1   0.0297   0.0894
      -1    0.674     1.17        1   0.0295   0.0852
    -0.6     0.69     1.18        1   0.0292   0.0815
    -0.2    0.705     1.19        1   0.0281   0.0755
     0.2     0.72     1.19        1   0.0279   0.0724
     0.6    0.735      1.2        1   0.0286   0.0717
       1    0.751      1.2    0.906   0.0284   0.0688
     1.4    0.766     1.21    0.901   0.0264   0.0619
     1.8     0.78     1.21    0.895   0.0262   0.0595
     2.2    0.795     1.21    0.889    0.027   0.0594
     2.6     0.81     1.22    0.883   0.0268   0.0572
       3    0.825     1.22    0.876   0.0258   0.0533
     3.4    0.839     1.22    0.869   0.0247   0.0497
     3.8    0.853     1.22    0.862   0.0255   0.0498
     4.2    0.868     1.22    0.855   0.0253   0.0482
     4.6    0.882     1.23    0.847   0.0243    0.045
       5    0.896     1.23    0.839   0.0242   0.0436
     5.4     0.91     1.23    0.831   0.0241   0.0423
     5.8    0.924     1.23    0.822    0.024    0.041
     6.2    0.938     1.23    0.813   0.0238   0.0398
     6.6    0.952     1.23    0.804   0.0229   0.0373
       7    0.965     1.23    0.794   0.0228   0.0362
     7.4    0.979     1.23    0.784   0.0235   0.0365
     7.8    0.993     1.23    0.774   0.0259   0.0392
     8.2     1.01     1.23    0.763   0.0225   0.0333
     8.6     1.02     1.23    0.752   0.0166    0.024
       9     1.03     1.23    0.741   0.0247    0.035
     9.4     1.05     1.23     0.73   0.0246   0.0343
     9.8     1.06     1.23    0.718   0.0245   0.0331
    10.2     1.08     1.23    0.706   0.0244   0.0325
    10.6     1.09     1.23    0.693   0.0162    0.021
      11      1.1     1.23    0.681   0.0242   0.0307
    11.4     1.12     1.23    0.668   0.0241   0.0302
    11.8     1.13     1.22    0.655    0.024   0.0291
    12.2     1.15     1.22    0.642   0.0239   0.0286
    12.6     1.16     1.22    0.628   0.0238   0.0276
      13     1.18     1.22    0.614   0.0237   0.0272
    13.4     1.19     1.22    0.601   0.0157   0.0177
    13.8      1.2     1.21    0.587   0.0235   0.0258
    14.2     1.22     1.21    0.573   0.0234   0.0254
    14.6     1.23     1.21    0.559   0.0233   0.0246
      15     1.25      1.2    0.544   0.0232   0.0242
    15.4     1.26      1.2     0.53   0.0231   0.0234
    15.8     1.28     1.19    0.516   0.0231   0.0231
    16.2     1.29     1.19    0.501   0.0229   0.0224
    16.6     1.31     1.18    0.487   0.0305   0.0291
      17     1.33     1.17    0.473   0.0228   0.0214
    17.4     1.34     1.17    0.459   0.0226   0.0207
    17.8     1.36     1.16    0.445   0.0226   0.0204
    18.2     1.37     1.15     0.43   0.0225   0.0198
    18.6     1.39     1.14    0.416   0.0224   0.0196
      19      1.4     1.13    0.403   0.0223    0.019
    19.4     1.42     1.12    0.389   0.0223   0.0187
    19.8     1.43     1.11    0.376   0.0222   0.0182
    20.2     1.45      1.1    0.362   0.0295   0.0238
    20.6     1.47     1.09    0.349    0.022   0.0175
      21     1.48     1.08    0.337   0.0219    0.017
    21.4      1.5     1.06    0.324   0.0219   0.0168
    21.8     1.51     1.05    0.312   0.0218   0.0163
    22.2     1.53     1.03      0.3   0.0217   0.0161
    22.6     1.54     1.02    0.288   0.0216   0.0157
      23     1.56        1    0.277   0.0216   0.0155
    23.4     1.57    0.988    0.265   0.0215   0.0151
    23.8     1.59    0.972    0.255   0.0214   0.0149
    24.2      1.6    0.955    0.244   0.0142  0.00977
    24.6     1.61    0.937    0.234   0.0213   0.0144
      25     1.63     0.92    0.224   0.0213   0.0142
    25.4     1.64    0.901    0.214   0.0141   0.0093
    25.8     1.65    0.883    0.205   0.0211   0.0137
    26.2     1.67    0.864    0.196   0.0211   0.0135
    26.6     1.68    0.845    0.187    0.014  0.00886
      27     1.69    0.826    0.178    0.021   0.0131
    27.4     1.71    0.807     0.17   0.0209   0.0129
    27.8     1.72    0.788    0.162   0.0139  0.00845
    28.2     1.73    0.768    0.155   0.0139  0.00835
    28.6     1.74    0.748    0.148   0.0139  0.00826
      29     1.75    0.729    0.141   0.0138  0.00816
    29.4     1.76    0.709    0.134   0.0138  0.00807
    29.8     1.77     0.69    0.127   0.0138  0.00798
    30.2     1.78     0.67    0.121   0.0138  0.00789
    30.6     1.79    0.651    0.115   0.0137   0.0078
