     -15   0.0799    0.324        1   0.0126     1.19
   -14.6   0.0865    0.345        1   0.0256     2.28
   -14.2   0.0935    0.367        1   0.0266     2.07
   -13.8    0.101    0.388        1   0.0277      1.9
   -13.4    0.109     0.41        1   0.0296     1.78
     -13    0.118    0.433        1   0.0306     1.63
   -12.6    0.127    0.456        1   0.0315     1.47
   -12.2    0.137     0.48        1   0.0323     1.34
   -11.8    0.147    0.504        1   0.0331     1.21
   -11.4    0.158    0.529        1   0.0354     1.15
     -11     0.17    0.555        1   0.0361     1.04
   -10.6    0.182    0.582        1   0.0367    0.943
   -10.2    0.195    0.608        1   0.0388    0.887
    -9.8    0.209    0.636        1   0.0393    0.805
    -9.4    0.223    0.663        1   0.0398    0.729
      -9    0.238    0.691        1   0.0404    0.665
    -8.6    0.253    0.718        1   0.0421    0.622
    -8.2     0.27    0.745        1   0.0439    0.585
    -7.8    0.287    0.773        1    0.043    0.518
    -7.4    0.304    0.799        1   0.0434    0.473
      -7    0.322    0.826        1    0.045    0.446
    -6.6    0.341    0.852        1   0.0453     0.41
    -6.2     0.36    0.877        1   0.0445    0.368
    -5.8    0.379    0.901        1   0.0449    0.339
    -5.4    0.399    0.924        1   0.0464    0.322
      -5     0.42    0.946        1   0.0456    0.292
    -4.6     0.44    0.967        1   0.0449    0.265
    -4.2    0.461    0.987        1   0.0453    0.248
    -3.8    0.482     1.01        1   0.0457    0.231
    -3.4    0.504     1.02        1    0.045    0.212
      -3    0.525     1.04        1   0.0434    0.191
    -2.6    0.546     1.05        1   0.0438     0.18
    -2.2    0.568     1.07        1   0.0433    0.167
    -1.8    0.589     1.08        1   0.0418    0.152
    -1.4     0.61     1.09        1   0.0413    0.141
      -1    0.631      1.1        1   0.0398    0.129
    -0.6    0.651      1.1        1   0.0385    0.118
    -0.2    0.671     1.11        1   0.0381    0.111
     0.2    0.691     1.11        1   0.0377    0.105
     0.6    0.711     1.12        1   0.0364   0.0966
       1     0.73     1.12        1   0.0352   0.0892
     1.4    0.749     1.12        1    0.034   0.0826
     1.8    0.767     1.12    0.982   0.0328   0.0765
     2.2    0.785     1.12    0.979   0.0316   0.0711
     2.6    0.802     1.12    0.974   0.0305   0.0661
       3    0.819     1.12     0.97   0.0294   0.0616
     3.4    0.835     1.12    0.965   0.0283   0.0574
     3.8    0.851     1.12     0.96   0.0281   0.0553
     4.2    0.867     1.11    0.955   0.0271   0.0516
     4.6    0.882     1.11    0.949   0.0261   0.0482
       5    0.897     1.11    0.942   0.0251   0.0451
     5.4    0.911     1.11    0.935   0.0241   0.0422
     5.8    0.925     1.11    0.927   0.0239   0.0409
     6.2    0.939      1.1    0.919   0.0238   0.0397
     6.6    0.953      1.1     0.91   0.0229   0.0372
       7    0.966      1.1      0.9   0.0228   0.0361
     7.4     0.98      1.1     0.89   0.0227   0.0352
     7.8    0.993      1.1    0.879    0.025   0.0379
     8.2     1.01      1.1    0.867   0.0225   0.0333
     8.6     1.02      1.1    0.855   0.0166    0.024
       9     1.03      1.1    0.842   0.0247    0.035
     9.4     1.05      1.1    0.828   0.0246   0.0343
     9.8     1.06      1.1    0.814   0.0163   0.0223
    10.2     1.07     1.11    0.798   0.0244   0.0325
    10.6     1.09     1.11    0.782   0.0243   0.0319
      11      1.1     1.11    0.765   0.0242   0.0307
    11.4     1.12     1.11    0.748   0.0241   0.0302
    11.8     1.13     1.11     0.73    0.024   0.0291
    12.2     1.15     1.12    0.711   0.0239   0.0286
    12.6     1.16     1.12    0.692   0.0238   0.0276
      13     1.18     1.12    0.672   0.0315   0.0359
    13.4      1.2     1.12    0.652   0.0314   0.0347
    13.8     1.22     1.12    0.632   0.0234   0.0254
    14.2     1.23     1.12    0.611   0.0233   0.0246
    14.6     1.25     1.12    0.589   0.0309    0.032
      15     1.27     1.12    0.568   0.0308    0.031
    15.4     1.29     1.12    0.546   0.0306   0.0301
    15.8     1.31     1.11    0.525   0.0305   0.0291
    16.2     1.33     1.11    0.503   0.0303   0.0283
    16.6     1.35      1.1    0.481   0.0302   0.0274
      17     1.37      1.1     0.46     0.03   0.0266
    17.4     1.39     1.09    0.438   0.0299   0.0259
    17.8     1.41     1.08    0.417   0.0297   0.0252
    18.2     1.43     1.07    0.397   0.0296   0.0245
    18.6     1.45     1.05    0.377   0.0295   0.0238
      19     1.47     1.04    0.357   0.0366   0.0287
    19.4      1.5     1.02    0.338   0.0364    0.028
    19.8     1.52     1.01    0.319    0.029   0.0216
    20.2     1.54    0.987    0.301   0.0289   0.0211
    20.6     1.56    0.967    0.283   0.0287   0.0205
      21     1.58    0.946    0.267   0.0286     0.02
    21.4      1.6    0.924    0.251   0.0285   0.0195
    21.8     1.62    0.901    0.235   0.0284   0.0191
    22.2     1.64    0.877     0.22   0.0283   0.0186
    22.6     1.66    0.852    0.206   0.0282   0.0181
      23     1.68    0.826    0.193    0.028   0.0177
    23.4      1.7    0.799     0.18    0.021   0.0131
    23.8     1.71    0.773    0.168   0.0209   0.0128
    24.2     1.73    0.745    0.156   0.0278   0.0167
    24.6     1.75    0.718    0.145   0.0208   0.0123
      25     1.76    0.691    0.135   0.0207    0.012
    25.4     1.78    0.663    0.126   0.0206   0.0119
    25.8     1.79    0.636    0.117   0.0206   0.0116
    26.2     1.81    0.608    0.108   0.0205   0.0115
    26.6     1.82    0.581      0.1   0.0137  0.00755
      27     1.83    0.555   0.0928   0.0136  0.00747
    27.4     1.84    0.529   0.0859   0.0136  0.00738
    27.8     1.85    0.503   0.0794   0.0136   0.0073
    28.2     1.86    0.478   0.0734   0.0136  0.00723
    28.6     1.87    0.454   0.0678   0.0135  0.00715
      29     1.88    0.431   0.0625   0.0135  0.00707
    29.4     1.89    0.408   0.0577   0.0135    0.007
    29.8      1.9    0.386   0.0532   0.0135  0.00693
    30.2     1.91    0.365   0.0491  0.00672  0.00344
    30.6     1.91    0.344   0.0453  0.00671  0.00341
      31     1.92    0.325   0.0417   0.0134  0.00678
    31.4     1.93    0.306   0.0384   0.0067  0.00337
    31.8     1.93    0.288   0.0353  0.00669  0.00334
    32.2     1.94    0.271   0.0325  0.00669  0.00334
    32.6     1.94    0.255   0.0299  0.00668   0.0033
      33     1.95    0.239   0.0275  0.00668   0.0033
    33.4     1.95    0.225   0.0253        0        0
    33.8     1.95    0.211   0.0233  0.00666  0.00327
    34.2     1.96    0.197   0.0214  0.00666  0.00327
    34.6     1.96    0.185   0.0196        0        0
      35     1.96    0.173    0.018  0.00665  0.00324
    35.4     1.97    0.162   0.0166  0.00665  0.00324
    35.8     1.97    0.151   0.0152        0        0
    36.2     1.97    0.142    0.014        0        0
    36.6     1.97    0.132   0.0128  0.00664   0.0032
      37     1.98    0.124   0.0118  0.00664   0.0032
    37.4     1.98    0.115   0.0108        0        0
    37.8     1.98    0.108  0.00993        0        0
    38.2     1.98      0.1  0.00911        0        0
    38.6     1.98   0.0936  0.00836  0.00663  0.00317
      39     1.99   0.0872  0.00767  0.00663  0.00317
    39.4     1.99   0.0813  0.00704        0        0
    39.8     1.99   0.0757  0.00646        0        0
    40.2     1.99   0.0705  0.00592        0        0
    40.6     1.99   0.0656  0.00544        0        0
      41     1.99   0.0611  0.00499        0        0
    41.4     1.99   0.0568  0.00457        0        0
    41.8     1.99   0.0529  0.00419        0        0
    42.2     1.99   0.0492  0.00385        0        0
    42.6     1.99   0.0457  0.00353        0        0
      43     1.99   0.0425  0.00324        0        0
    43.4     1.99   0.0395  0.00297        0        0
    43.8     1.99   0.0367  0.00272  0.00662  0.00314
    44.2        2   0.0341  0.00249  0.00662  0.00314
    44.6        2   0.0316  0.00229        0        0
      45        2   0.0294   0.0021        0        0
    45.4        2   0.0273  0.00192        0        0
    45.8        2   0.0253  0.00176        0        0
    46.2        2   0.0235  0.00162        0        0
    46.6        2   0.0218  0.00148        0        0
      47        2   0.0202  0.00136        0        0
    47.4        2   0.0188  0.00124        0        0
    47.8        2   0.0174  0.00114        0        0
    48.2        2   0.0161  0.00105        0        0
    48.6        2    0.015  0.00096        0        0
      49        2   0.0139 0.000879        0        0
    49.4        2   0.0129 0.000806        0        0
    49.8        2   0.0119  0.00074        0        0
    50.2        2    0.011 0.000679        0        0
    50.6        2   0.0102 0.000622        0        0
      51        2  0.00948  0.00057        0        0
    51.4        2  0.00878 0.000523        0        0
    51.8        2  0.00813 0.000479        0        0
    52.2        2  0.00753 0.000439        0        0
    52.6        2  0.00697 0.000403        0        0
