     -15    0.245    0.725        1   0.0132      0.2
   -14.6    0.255    0.743        1    0.025    0.367
   -14.2    0.264     0.76        1    0.026    0.357
   -13.8    0.275    0.778        1   0.0269    0.349
   -13.4    0.285    0.796        1   0.0253    0.308
     -13    0.295    0.813        1   0.0263    0.301
   -12.6    0.306     0.83        1   0.0272    0.294
   -12.2    0.317    0.848        1   0.0281    0.286
   -11.8    0.329    0.865        1   0.0278    0.267
   -11.4     0.34    0.882        1   0.0275    0.248
     -11    0.352    0.899        1   0.0283    0.242
   -10.6    0.364    0.915        1    0.028    0.227
   -10.2    0.376    0.932        1   0.0277    0.212
    -9.8    0.388    0.948        1   0.0286    0.207
    -9.4    0.401    0.963        1   0.0294    0.202
      -9    0.414    0.979        1    0.028    0.183
    -8.6    0.426    0.994        1   0.0277    0.172
    -8.2    0.439     1.01        1   0.0296    0.175
    -7.8    0.453     1.02        1   0.0293    0.165
    -7.4    0.466     1.04        1    0.029    0.155
      -7     0.48     1.05        1   0.0287    0.147
    -6.6    0.493     1.06        1   0.0285    0.139
    -6.2    0.507     1.08        1   0.0293    0.136
    -5.8    0.521     1.09        1    0.029    0.129
    -5.4    0.535      1.1        1   0.0287    0.122
      -5    0.549     1.11        1   0.0285    0.116
    -4.6    0.563     1.12        1   0.0283     0.11
    -4.2    0.577     1.13        1    0.028    0.105
    -3.8    0.591     1.14        1   0.0278      0.1
    -3.4    0.605     1.15        1   0.0286   0.0989
      -3     0.62     1.16        1   0.0284   0.0945
    -2.6    0.634     1.17        1   0.0272   0.0871
    -2.2    0.648     1.18        1    0.027   0.0834
    -1.8    0.662     1.19        1   0.0277   0.0826
    -1.4    0.677     1.19        1   0.0275   0.0792
      -1    0.691      1.2        1   0.0264   0.0733
    -0.6    0.705     1.21        1   0.0262   0.0704
    -0.2    0.719     1.21        1    0.027   0.0701
     0.2    0.734     1.22        1   0.0268   0.0674
     0.6    0.748     1.22        1   0.0257   0.0626
       1    0.762     1.23    0.876   0.0255   0.0603
     1.4    0.776     1.23     0.87   0.0254   0.0581
     1.8     0.79     1.24    0.863   0.0243   0.0542
     2.2    0.803     1.24    0.857   0.0242   0.0523
     2.6    0.817     1.24    0.851    0.025   0.0525
       3    0.831     1.25    0.844   0.0248   0.0507
     3.4    0.845     1.25    0.837   0.0247    0.049
     3.8    0.859     1.25     0.83   0.0237   0.0458
     4.2    0.872     1.25    0.822   0.0235   0.0443
     4.6    0.886     1.25    0.814   0.0234   0.0431
       5    0.899     1.26    0.807   0.0233   0.0417
     5.4    0.913     1.26    0.798   0.0232   0.0405
