      -9  0.00467        0        0  0.00871     86.5
    -8.8  0.00557        0        0   0.0182      157
    -8.6  0.00661        0        0   0.0204      131
    -8.4  0.00787        0        0   0.0228      111
    -8.2  0.00934        0        0   0.0247     90.4
      -8    0.011        0        0   0.0281     76.8
    -7.8   0.0131        0        0   0.0318       66
    -7.6   0.0155        0        0   0.0347     54.2
    -7.4   0.0183        0        0   0.0379       45
    -7.2   0.0215        0        0   0.0413     37.4
      -7   0.0252        0        0   0.0454     31.5
    -6.8   0.0295        0        0   0.0495     26.5
    -6.6   0.0344        0        0   0.0542     22.4
    -6.4   0.0401        0        0   0.0584     18.8
    -6.2   0.0464        0        0   0.0621     15.6
      -6   0.0535        0        0   0.0667     13.2
    -5.8   0.0615        0        0   0.0713     11.2
    -5.6   0.0704        0        0   0.0758     9.52
    -5.4   0.0803        0        0   0.0803      8.1
    -5.2   0.0912        0        0    0.084     6.86
      -5    0.103        0        0   0.0881     5.86
    -4.8    0.116        0        0   0.0922     5.04
    -4.6     0.13        0        0   0.0954     4.31
    -4.4    0.145        0        0   0.0983      3.7
    -4.2    0.161        0        0    0.101      3.2
      -4    0.178        0        0    0.107     2.84
    -3.8    0.197        0        0    0.109     2.47
    -3.6    0.216        0        0    0.108      2.1
    -3.4    0.236        0        0    0.111     1.85
    -3.2    0.257        0        0    0.113     1.63
      -3    0.279        0        0    0.115     1.45
    -2.8    0.302        0        0    0.117     1.29
    -2.6    0.326        0        0    0.116     1.14
    -2.4     0.35        0        0    0.118     1.02
    -2.2    0.376        0        0     0.12    0.924
      -2    0.402        0        0    0.117    0.808
    -1.8    0.428        0        0    0.117    0.724
    -1.6    0.455        0        0    0.117    0.654
    -1.4    0.482        0        0    0.115    0.583
    -1.2    0.509        0        0    0.115    0.531
      -1    0.537        0        0    0.111    0.471
    -0.8    0.563        0        0    0.109    0.425
    -0.6    0.591        0        0    0.109    0.395
    -0.4    0.618        0        0    0.106    0.354
    -0.2    0.645        0        0    0.104    0.325
       0    0.672        0        0    0.101    0.294
     0.2    0.698        0        0   0.0977    0.267
     0.4    0.724        0        0   0.0947    0.244
     0.6    0.749        0        0     0.09    0.219
     0.8    0.773        0        0   0.0872    0.201
       1    0.797        0        0   0.0845    0.185
     1.2     0.82        0        0   0.0801    0.168
     1.4    0.842        0        0   0.0777    0.155
     1.6    0.864        0        0   0.0753    0.144
     1.8    0.885        0        0   0.0729    0.134
       2    0.906        0        0   0.0689    0.122
     2.2    0.925        0        0    0.065    0.111
     2.4    0.944        0        0   0.0646    0.107
     2.6    0.963        0        0   0.0641    0.102
     2.8    0.982        0        0   0.0621   0.0961
       3        1        0        0   0.0633   0.0948
     3.2     1.02        0        0   0.0662   0.0962
     3.4     1.04        0        0   0.0658   0.0925
     3.6     1.06        0        0   0.0491   0.0674
     3.8     1.07        0        0   0.0488   0.0649
       4     1.09        0        0   0.0648   0.0842
     4.2     1.11        0        0   0.0804    0.101
     4.4     1.14        0        0   0.0799   0.0971
     4.6     1.16        0        0   0.0635   0.0743
     4.8     1.18        0        0   0.0631   0.0718
       5      1.2        0        0   0.0783   0.0861
     5.2     1.23        0        0   0.0779   0.0833
     5.4     1.25        0        0   0.0773   0.0794
     5.6     1.28        0        0   0.0769   0.0769
     5.8      1.3        0        0   0.0763   0.0734
       6     1.33        0        0   0.0909   0.0848
     6.2     1.36        0        0   0.0753   0.0681
     6.4     1.38        0        0   0.0748   0.0652
     6.6     1.41        0        0   0.0892   0.0755
     6.8     1.44        0        0   0.0739   0.0607
       7     1.46        0        0   0.0734   0.0583
     7.2     1.49        0        0   0.0876   0.0676
     7.4     1.52        0        0    0.087   0.0649
     7.6     1.55        0        0   0.0721   0.0524
     7.8     1.57        0        0   0.0716   0.0504
       8      1.6        0        0   0.0713   0.0491
     8.2     1.62        0        0   0.0709   0.0473
     8.4     1.65        0        0   0.0706   0.0462
     8.6     1.67        0        0   0.0702   0.0446
     8.8      1.7        0        0   0.0699   0.0435
       9     1.72        0        0   0.0556   0.0338
     9.2     1.74        0        0   0.0554    0.033
     9.4     1.76        0        0   0.0552   0.0323
     9.6     1.78        0        0    0.055   0.0316
     9.8      1.8        0        0   0.0548   0.0309
      10     1.82        0        0   0.0546   0.0302
    10.2     1.84        0        0   0.0408   0.0223
    10.4     1.85        0        0   0.0407   0.0218
    10.6     1.87        0        0   0.0406   0.0216
    10.8     1.88        0        0   0.0405   0.0211
      11      1.9        0        0   0.0404   0.0209
    11.2     1.91        0        0   0.0269   0.0137
    11.4     1.92        0        0   0.0268   0.0136
    11.6     1.93        0        0   0.0268   0.0134
    11.8     1.94        0        0   0.0267   0.0133
      12     1.95        0        0   0.0134  0.00661
    12.2     1.95        0        0   0.0133  0.00654
    12.4     1.96        0        0   0.0266    0.013
    12.6     1.97        0        0   0.0133  0.00647
    12.8     1.97        0        0        0        0
      13     1.97        0        0   0.0133  0.00641
    13.2     1.98        0        0   0.0133  0.00641
    13.4     1.98        0        0        0        0
    13.6     1.98        0        0   0.0133  0.00634
    13.8     1.99        0        0   0.0133  0.00634
      14     1.99        0        0        0        0
    14.2     1.99        0        0        0        0
    14.4     1.99        0        0        0        0
    14.6     1.99        0        0        0        0
    14.8     1.99        0        0   0.0132  0.00628
      15        2        0        0   0.0132  0.00628
