     -15    0.207    0.652        1    0.014    0.278
   -14.6    0.217    0.673        1   0.0277    0.532
   -14.2    0.227    0.695        1   0.0287    0.508
   -13.8    0.238    0.716        1   0.0296    0.487
   -13.4    0.249    0.737        1   0.0305    0.463
     -13    0.261    0.759        1   0.0313    0.441
   -12.6    0.273     0.78        1   0.0308    0.403
   -12.2    0.285    0.802        1   0.0316    0.384
   -11.8    0.298    0.823        1   0.0324    0.367
   -11.4    0.311    0.845        1   0.0332    0.348
     -11    0.325    0.867        1   0.0339    0.332
   -10.6    0.339    0.889        1   0.0346    0.315
   -10.2    0.354    0.911        1   0.0353      0.3
    -9.8    0.369    0.932        1   0.0349    0.276
    -9.4    0.384    0.954        1   0.0355    0.263
      -9      0.4    0.975        1   0.0362     0.25
    -8.6    0.416    0.996        1   0.0357    0.231
    -8.2    0.432     1.02    0.892   0.0364    0.221
    -7.8    0.449     1.04    0.886    0.037    0.211
    -7.4    0.466     1.06     0.88   0.0376    0.201
      -7    0.484     1.08    0.874   0.0382    0.192
    -6.6    0.502      1.1    0.867   0.0378    0.179
    -6.2     0.52     1.11     0.86   0.0383    0.171
    -5.8    0.539     1.13    0.852   0.0379     0.16
    -5.4    0.557     1.15    0.845   0.0385    0.153
      -5    0.577     1.17    0.838   0.0391    0.147
    -4.6    0.596     1.18     0.83   0.0386    0.137
    -4.2    0.616      1.2    0.822   0.0392    0.132
    -3.8    0.636     1.21    0.813   0.0388    0.124
    -3.4    0.656     1.23    0.804   0.0393    0.119
      -3    0.677     1.24    0.794   0.0389    0.112
    -2.6    0.697     1.25    0.785   0.0385    0.105
    -2.2    0.718     1.26    0.775   0.0391    0.102
    -1.8    0.739     1.27    0.764   0.0387   0.0962
    -1.4     0.76     1.28    0.754   0.0393    0.093
      -1    0.782     1.29    0.743   0.0389   0.0881
    -0.6    0.803      1.3    0.732   0.0385   0.0833
    -0.2    0.825     1.31     0.72   0.0382   0.0791
     0.2    0.846     1.32    0.708   0.0379   0.0751
     0.6    0.868     1.32    0.696   0.0384    0.073
       1     0.89     1.33    0.683   0.0381   0.0695
     1.4    0.912     1.33    0.671   0.0378   0.0662
     1.8    0.934     1.33    0.658   0.0375   0.0631
     2.2    0.956     1.34    0.645   0.0372   0.0602
     2.6    0.978     1.34    0.632   0.0369   0.0575
       3        1     1.34    0.618    0.035   0.0526
     3.4     1.02     1.34    0.604   0.0331   0.0481
     3.8     1.04     1.34     0.59   0.0411   0.0573
     4.2     1.07     1.33    0.576   0.0408   0.0551
     4.6     1.09     1.33    0.562   0.0324   0.0421
       5     1.11     1.33    0.548   0.0322   0.0406
     5.4     1.13     1.32    0.533    0.032   0.0392
     5.8     1.15     1.32    0.519   0.0397   0.0469
     6.2     1.18     1.31    0.505   0.0395   0.0453
     6.6      1.2      1.3    0.491   0.0314   0.0347
       7     1.22     1.29    0.477   0.0312   0.0336
     7.4     1.24     1.28    0.462    0.031   0.0325
     7.8     1.26     1.27    0.448   0.0309   0.0315
     8.2     1.28     1.26    0.434   0.0307   0.0305
     8.6      1.3     1.25     0.42   0.0305   0.0296
       9     1.32     1.24    0.406   0.0304   0.0287
     9.4     1.34     1.23    0.392   0.0302   0.0279
     9.8     1.36     1.21    0.379   0.0301    0.027
    10.2     1.38      1.2    0.366   0.0299   0.0263
    10.6      1.4     1.18    0.353   0.0298   0.0255
      11     1.42     1.17     0.34   0.0297   0.0248
    11.4     1.44     1.15    0.327   0.0295   0.0241
    11.8     1.46     1.13    0.314   0.0294   0.0235
    12.2     1.48     1.11    0.302   0.0293   0.0228
    12.6      1.5      1.1     0.29   0.0291   0.0222
      13     1.52     1.08    0.279   0.0218   0.0163
    13.4     1.53     1.06    0.268   0.0217   0.0159
    13.8     1.55     1.04    0.256   0.0288   0.0208
    14.2     1.57     1.02    0.246   0.0215   0.0153
    14.6     1.58    0.996    0.235   0.0214   0.0149
      15      1.6    0.975    0.225   0.0285   0.0195
    15.4     1.62    0.954    0.215   0.0213   0.0144
    15.8     1.63    0.932    0.206   0.0212    0.014
    16.2     1.65    0.911    0.197   0.0212   0.0139
    16.6     1.66    0.889    0.188   0.0141  0.00907
      17     1.67    0.867     0.18   0.0211   0.0134
    17.4     1.69    0.845    0.171    0.021   0.0132
    17.8      1.7    0.823    0.163    0.014  0.00865
    18.2     1.71    0.801    0.156   0.0209   0.0128
    18.6     1.73    0.779    0.148   0.0208   0.0126
      19     1.74    0.758    0.141   0.0139  0.00826
    19.4     1.75    0.736    0.135   0.0138  0.00816
    19.8     1.76    0.715    0.128   0.0138  0.00807
    20.2     1.77    0.694    0.122   0.0138  0.00798
    20.6     1.78    0.673    0.116   0.0138  0.00789
      21     1.79    0.652     0.11   0.0137   0.0078
    21.4      1.8    0.631    0.105   0.0137  0.00772
    21.8     1.81    0.611   0.0995   0.0137  0.00763
    22.2     1.82    0.591   0.0945   0.0137  0.00755
    22.6     1.83    0.572   0.0897   0.0136  0.00747
      23     1.84    0.553   0.0853   0.0136  0.00738
    23.4     1.85    0.534    0.081  0.00679  0.00367
    23.8     1.85    0.515   0.0768  0.00678  0.00363
    24.2     1.86    0.497   0.0729   0.0136  0.00723
    24.6     1.87     0.48   0.0691  0.00677  0.00359
      25     1.87    0.462   0.0655  0.00676  0.00356
    25.4     1.88    0.446   0.0621   0.0135  0.00707
    25.8     1.89    0.429   0.0589  0.00675  0.00352
    26.2     1.89    0.413   0.0558  0.00673  0.00348
    26.6      1.9    0.398   0.0529  0.00673  0.00348
      27      1.9    0.383   0.0501  0.00672  0.00344
