     -25        0        0        0        0        0        0   0.0561
   -24.8        0        0        0        0        0        0   0.0576
   -24.6        0        0        0        0        0        0   0.0592
   -24.4        0        0        0        0        0        0   0.0608
   -24.2        0        0        0        0        0        0   0.0624
     -24        0        0        0        0        0        0   0.0641
   -23.8        0        0        0        0        0        0   0.0658
   -23.6        0        0        0        0        0        0   0.0676
   -23.4        0        0        0        0        0        0   0.0694
   -23.2        0        0        0        0        0        0   0.0712
     -23        0        0        0        0        0        0   0.0731
   -22.8        0        0        0        0        0        0   0.0751
   -22.6        0        0        0        0        0        0   0.0771
   -22.4        0        0        0        0        0        0   0.0791
   -22.2        0        0        0        0        0        0   0.0812
     -22        0        0        0        0        0        0   0.0833
   -21.8        0        0        0        0        0        0   0.0855
   -21.6        0        0        0        0        0        0   0.0878
   -21.4        0        0        0        0        0        0   0.0901
   -21.2        0        0        0        0        0        0   0.0924
     -21        0        0        0        0        0        0   0.0948
   -20.8        0        0        0        0        0        0   0.0972
   -20.6        0        0        0        0        0        0   0.0998
   -20.4        0        0        0        0        0        0    0.102
   -20.2        0        0        0        0        0        0    0.105
     -20        0        0        0        0        0        0    0.108
   -19.8        0        0        0        0        0        0     0.11
   -19.6        0        0        0        0        0        0    0.113
   -19.4        0        0        0        0        0        0    0.116
   -19.2        0        0        0        0        0        0    0.119
     -19        0        0        0        0        0        0    0.122
   -18.8        0        0        0        0        0        0    0.125
   -18.6        0        0        0        0        0        0    0.128
   -18.4        0        0        0        0        0        0    0.131
   -18.2        0        0        0        0        0        0    0.134
     -18        0        0        0        0        0        0    0.138
   -17.8        0        0        0        0        0        0    0.141
   -17.6        0        0        0        0        0        0    0.144
   -17.4        0        0        0        0        0        0    0.148
   -17.2        0        0        0        0        0        0    0.151
     -17        0        0        0        0        0        0    0.155
   -16.8        0        0        0        0        0        0    0.159
   -16.6        0        0        0        0        0        0    0.162
   -16.4        0        0        0        0        0        0    0.166
   -16.2        0        0        0        0        0        0     0.17
     -16        0        0        0        0        0        0    0.174
   -15.8        0        0        0        0        0        0    0.178
   -15.6        0        0        0        0        0        0    0.182
   -15.4        0        0        0        0        0        0    0.186
   -15.2        0        0        0        0        0        0    0.191
     -15        0        0        0        0        0        0    0.195
   -14.8        0        0        0        0        0        0    0.199
   -14.6        0        0        0        0        0        0    0.204
   -14.4        0        0        0        0        0        0    0.208
   -14.2        0        0        0        0        0        0    0.213
     -14        0        0        0        0        0        0    0.217
   -13.8        0        0        0        0        0        0    0.222
   -13.6        0        0        0        0        0        0    0.227
   -13.4        0        0        0        0        0        0    0.231
   -13.2        0        0        0        0        0        0    0.236
     -13        0        0        0        0        0        0    0.241
   -12.8        0        0        0        0        0        0    0.246
   -12.6        0        0        0        0        0        0    0.251
   -12.4        0        0        0        0        0        0    0.256
   -12.2        0        0        0        0        0        0    0.261
     -12        0        0        0        0        0        0    0.266
   -11.8        0        0        0        0        0        0    0.271
   -11.6        0        0        0        0        0        0    0.277
   -11.4        0        0        0        0        0        0    0.282
   -11.2        0        0        0        0        0        0    0.287
     -11        0        0        0        0        0        0    0.293
   -10.8        0        0        0        0        0        0    0.298
   -10.6        0        0        0        0        0        0    0.304
   -10.4        0        0        0        0        0        0    0.309
   -10.2        0        0        0        0        0        0    0.314
     -10        0        0        0        0        0        0     0.32
    -9.8        0        0        0        0        0        0    0.325
    -9.6        0        0        0        0        0        0    0.331
    -9.4        0        0        0        0        0        0    0.337
    -9.2        0        0        0        0        0        0    0.342
      -9        0        0        0        0        0        0    0.348
    -8.8        0        0        0        0        0        0    0.353
    -8.6        0        0        0        0        0        0    0.359
    -8.4        0        0        0        0        0        0    0.364
    -8.2        0        0        0        0        0        0     0.37
      -8        0        0        0        0        0        0    0.375
    -7.8        0        0        0        0        0        0    0.381
    -7.6        0        0        0        0        0        0    0.386
    -7.4        0        0        0        0        0        0    0.392
    -7.2        0        0        0        0        0        0    0.397
      -7        0        0        0        0        0        0    0.402
    -6.8        0        0        0        0        0        0    0.408
    -6.6        0        0        0        0        0        0    0.413
    -6.4        0        0        0        0        0        0    0.418
    -6.2        0        0        0        0        0        0    0.423
      -6        0        0        0        0        0        0    0.428
    -5.8        0        0        0        0        0        0    0.433
    -5.6        0        0        0        0        0        0    0.438
