     -15   0.0368    0.176        1   0.0101     3.41
   -14.6   0.0409    0.193        1   0.0208     6.43
   -14.2   0.0454    0.211        1   0.0222     5.76
   -13.8   0.0504    0.229        1   0.0237     5.17
   -13.4   0.0559    0.247        1   0.0253     4.64
     -13    0.062    0.267        1   0.0267     4.14
   -12.6   0.0686    0.287        1   0.0285     3.71
   -12.2    0.076    0.309        1   0.0303     3.34
   -11.8    0.084    0.332        1   0.0318     2.96
   -11.4   0.0927    0.356        1   0.0331     2.63
     -11    0.102    0.382        1   0.0344     2.32
   -10.6    0.112    0.409        1   0.0379     2.17
   -10.2    0.124    0.437        1   0.0401     1.97
    -9.8    0.136    0.466        1   0.0405     1.69
    -9.4    0.149    0.497        1   0.0424     1.52
      -9    0.163    0.528        1   0.0442     1.37
    -8.6    0.178    0.559        1   0.0445     1.19
    -8.2    0.193    0.591        1   0.0461     1.07
    -7.8     0.21    0.624        1   0.0491    0.994
    -7.4    0.228    0.657        1   0.0505    0.892
      -7    0.247    0.689        1   0.0518    0.801
    -6.6    0.267    0.722        1   0.0518    0.705
    -6.2    0.287    0.754        1    0.053    0.636
    -5.8    0.309    0.785        1   0.0543    0.579
    -5.4    0.331    0.816        1   0.0542    0.514
      -5    0.354    0.845        1   0.0542    0.461
    -4.6    0.377    0.873        1   0.0553    0.422
    -4.2    0.402    0.899        1   0.0554    0.381
    -3.8    0.426    0.924        1   0.0543    0.338
    -3.4    0.451    0.947        1   0.0543    0.308
      -3    0.476    0.968        1   0.0534    0.277
    -2.6    0.501    0.987        1   0.0535    0.254
    -2.2    0.527        1        1   0.0526    0.231
    -1.8    0.552     1.02        1   0.0508    0.206
    -1.4    0.577     1.03        1   0.0491    0.185
      -1    0.601     1.04        1   0.0484     0.17
    -0.6    0.626     1.05        1   0.0468    0.154
    -0.2    0.649     1.05        1   0.0443    0.137
     0.2    0.672     1.05        1   0.0428    0.125
     0.6    0.694     1.05        1   0.0414    0.114
       1    0.716     1.05        1   0.0401    0.105
     1.4    0.737     1.05        1   0.0369   0.0924
     1.8    0.756     1.05     1.03   0.0348   0.0832
     2.2    0.775     1.04     1.03   0.0336   0.0771
     2.6    0.793     1.03     1.03   0.0315   0.0697
       3     0.81     1.02     1.04   0.0295    0.063
     3.4    0.826     1.01     1.04   0.0275   0.0569
     3.8    0.841        1     1.04   0.0256   0.0513
     4.2    0.855    0.994     1.04   0.0237   0.0462
     4.6    0.868    0.983     1.04   0.0227   0.0431
       5    0.881    0.971     1.04   0.0209   0.0387
     5.4    0.892     0.96     1.04    0.019   0.0346
     5.8    0.903    0.949     1.04   0.0172   0.0307
     6.2    0.912    0.938     1.04   0.0163   0.0285
     6.6    0.922    0.928     1.03   0.0154   0.0265
       7     0.93    0.917     1.03   0.0137   0.0231
     7.4    0.938    0.908     1.03   0.0128   0.0213
     7.8    0.945    0.899     1.03   0.0119   0.0196
     8.2    0.952     0.89     1.03    0.011   0.0179
     8.6    0.958    0.882     1.03   0.0101   0.0163
       9    0.964    0.875     1.03  0.00928   0.0148
     9.4    0.969    0.869     1.03  0.00926   0.0146
     9.8    0.975    0.864     1.02  0.00925   0.0145
    10.2     0.98     0.86     1.02  0.00755   0.0117
    10.6    0.984    0.856     1.02  0.00754   0.0116
      11    0.989    0.853     1.01  0.00753   0.0115
    11.4    0.993    0.851     1.01  0.00752   0.0114
    11.8    0.998     0.85     1.01  0.00584  0.00881
    12.2        1     0.85     1.01  0.00999   0.0149
    12.6     1.01    0.851    0.999  0.00832   0.0124
      13     1.01    0.853    0.991  0.00829   0.0121
    13.4     1.02    0.856    0.984  0.00829   0.0121
    13.8     1.02     0.86     0.98  0.00827   0.0119
    14.2     1.03    0.864    0.973  0.00827   0.0119
    14.6     1.03    0.869    0.966  0.00824   0.0117
      15     1.04    0.875    0.957  0.00824   0.0117
    15.4     1.04    0.882    0.947  0.00821   0.0114
    15.8     1.05     0.89    0.937  0.00821   0.0114
    16.2     1.05    0.899    0.925  0.00819   0.0112
    16.6     1.06    0.908    0.913   0.0163   0.0223
      17     1.07    0.917    0.899   0.0163   0.0218
    17.4     1.08    0.928    0.885   0.0162   0.0214
    17.8     1.09    0.938    0.869   0.0162    0.021
    18.2      1.1    0.949    0.852   0.0161   0.0207
    18.6     1.11     0.96    0.835   0.0161   0.0203
      19     1.12    0.971    0.816    0.016   0.0199
    19.4     1.13    0.983    0.796    0.016   0.0196
    19.8     1.14    0.994    0.774   0.0239   0.0286
    20.2     1.16        1    0.752   0.0238   0.0281
    20.6     1.17     1.01    0.729   0.0237   0.0272
      21     1.19     1.02    0.705   0.0315   0.0353
    21.4     1.21     1.03     0.68   0.0235   0.0258
    21.8     1.22     1.04    0.655   0.0234    0.025
    22.2     1.24     1.05    0.629    0.031   0.0325
    22.6     1.26     1.05    0.602   0.0309   0.0315
      23     1.28     1.05    0.575   0.0383   0.0379
    23.4     1.31     1.05    0.548   0.0381   0.0367
    23.8     1.33     1.05    0.521   0.0303   0.0283
    24.2     1.35     1.05    0.494   0.0302   0.0274
    24.6     1.37     1.05    0.468   0.0375   0.0331
      25      1.4     1.04    0.441   0.0373   0.0321
    25.4     1.42     1.03    0.415    0.037   0.0308
    25.8     1.45     1.02     0.39   0.0369   0.0299
    26.2     1.47        1    0.365   0.0366   0.0287
    26.6      1.5    0.987    0.341   0.0364    0.028
      27     1.52    0.968    0.319   0.0362   0.0269
    27.4     1.55    0.947    0.296    0.036   0.0262
    27.8     1.57    0.924    0.275   0.0358   0.0252
    28.2      1.6    0.899    0.255   0.0357   0.0246
    28.6     1.62    0.873    0.236   0.0354   0.0237
      29     1.65    0.845    0.217   0.0353   0.0231
    29.4     1.67    0.816      0.2   0.0281   0.0179
    29.8     1.69    0.785    0.184    0.028   0.0175
    30.2     1.71    0.754    0.169   0.0279   0.0171
    30.6     1.73    0.722    0.155   0.0278   0.0167
      31     1.75    0.689    0.142   0.0277   0.0163
    31.4     1.77    0.657    0.129   0.0276    0.016
    31.8     1.79    0.624    0.118   0.0275   0.0156
    32.2     1.81    0.591    0.107   0.0205   0.0115
    32.6     1.82    0.559   0.0977   0.0205   0.0113
      33     1.84    0.528   0.0887   0.0204   0.0111
    33.4     1.85    0.497   0.0805   0.0136   0.0073
    33.8     1.86    0.466    0.073   0.0203   0.0108
    34.2     1.88    0.437    0.066   0.0203   0.0107
    34.6     1.89    0.409   0.0597   0.0135    0.007
      35      1.9    0.382   0.0539   0.0135  0.00693
    35.4     1.91    0.356   0.0487   0.0134  0.00685
    35.8     1.92    0.331   0.0439  0.00671  0.00341
    36.2     1.92    0.307   0.0396   0.0067  0.00337
    36.6     1.93    0.285   0.0357   0.0134  0.00671
      37     1.94    0.264   0.0321  0.00669  0.00334
    37.4     1.94    0.244   0.0289  0.00668   0.0033
    37.8     1.95    0.225    0.026  0.00668   0.0033
    38.2     1.95    0.208   0.0233  0.00666  0.00327
    38.6     1.96    0.191    0.021  0.00666  0.00327
      39     1.96    0.176   0.0188  0.00665  0.00324
    39.4     1.97    0.162   0.0169  0.00665  0.00324
    39.8     1.97    0.149   0.0152        0        0
    40.2     1.97    0.137   0.0136  0.00664   0.0032
    40.6     1.98    0.125   0.0122  0.00664   0.0032
      41     1.98    0.115    0.011        0        0
    41.4     1.98    0.105  0.00982        0        0
    41.8     1.98   0.0962   0.0088        0        0
    42.2     1.98    0.088  0.00789  0.00663  0.00317
    42.6     1.99   0.0804  0.00707  0.00663  0.00317
      43     1.99   0.0734  0.00634        0        0
    43.4     1.99    0.067  0.00568        0        0
    43.8     1.99   0.0612  0.00509        0        0
    44.2     1.99   0.0558  0.00456        0        0
    44.6     1.99   0.0509  0.00408        0        0
      45     1.99   0.0464  0.00365        0        0
    45.4     1.99   0.0422  0.00327        0        0
    45.8     1.99   0.0385  0.00293  0.00662  0.00314
    46.2        2    0.035  0.00262  0.00662  0.00314
    46.6        2   0.0318  0.00235        0        0
      47        2    0.029   0.0021        0        0
    47.4        2   0.0264  0.00188        0        0
    47.8        2    0.024  0.00168        0        0
    48.2        2   0.0218  0.00151        0        0
    48.6        2   0.0198  0.00135        0        0
      49        2    0.018  0.00121        0        0
    49.4        2   0.0163  0.00108        0        0
    49.8        2   0.0148 0.000966        0        0
