     -15    0.151    0.521        1   0.0139    0.466
   -14.6     0.16    0.543        1   0.0276    0.882
   -14.2    0.169    0.564        1   0.0286    0.829
   -13.8    0.179    0.586        1   0.0296    0.783
   -13.4    0.189    0.608        1    0.029    0.702
     -13    0.199    0.629        1     0.03    0.661
   -12.6     0.21    0.652        1   0.0309    0.625
   -12.2    0.221    0.674        1   0.0317    0.588
   -11.8    0.233    0.696        1   0.0325    0.554
   -11.4    0.245    0.719        1   0.0333     0.52
     -11    0.258    0.742        1    0.034    0.489
   -10.6    0.271    0.764        1   0.0335    0.444
   -10.2    0.284    0.787        1   0.0342    0.418
    -9.8    0.298     0.81        1   0.0362    0.408
    -9.4    0.313    0.833        1   0.0368    0.384
      -9    0.328    0.855        1   0.0363    0.349
    -8.6    0.343    0.877        1   0.0357    0.319
    -8.2    0.358    0.899        1   0.0364    0.302
    -7.8    0.374     0.92        1   0.0382    0.295
    -7.4    0.391    0.941        1   0.0376    0.271
      -7    0.407    0.962        1   0.0371    0.249
    -6.6    0.424    0.982        1   0.0388    0.243
    -6.2    0.442        1        1   0.0383    0.225
    -5.8    0.459     1.02        1   0.0378    0.208
    -5.4    0.477     1.04        1   0.0384    0.198
      -5    0.495     1.06        1   0.0379    0.184
    -4.6    0.513     1.07        1   0.0375    0.171
    -4.2    0.531     1.09        1   0.0381    0.164
    -3.8     0.55      1.1        1   0.0376    0.153
    -3.4    0.568     1.12        1   0.0372    0.143
      -3    0.587     1.13        1   0.0378    0.138
    -2.6    0.606     1.14        1   0.0374    0.129
    -2.2    0.625     1.15        1   0.0361    0.119
    -1.8    0.643     1.17        1   0.0357    0.112
    -1.4    0.662     1.18        1   0.0363    0.108
      -1    0.681     1.18        1    0.036    0.103
    -0.6      0.7     1.19    0.905   0.0357    0.097
    -0.2    0.719      1.2    0.899   0.0344   0.0896
     0.2    0.737     1.21    0.892   0.0341   0.0851
     0.6    0.756     1.21    0.884   0.0348   0.0832
       1    0.775     1.22    0.877   0.0336   0.0771
     1.4    0.793     1.23    0.869   0.0324   0.0716
     1.8    0.811     1.23     0.86   0.0331   0.0703
     2.2     0.83     1.23    0.851   0.0328   0.0673
     2.6    0.848     1.24    0.842   0.0317   0.0626
       3    0.866     1.24    0.832   0.0315     0.06
     3.4    0.884     1.24    0.822   0.0313   0.0576
     3.8    0.902     1.25    0.811   0.0311   0.0553
     4.2     0.92     1.25      0.8   0.0308   0.0532
     4.6    0.938     1.25    0.789   0.0306   0.0512
       5    0.956     1.25    0.777   0.0296   0.0479
     5.4    0.973     1.25    0.764   0.0294   0.0462
     5.8    0.991     1.25    0.752   0.0309   0.0471
     6.2     1.01     1.25    0.739   0.0324   0.0478
     6.6     1.03     1.25    0.725   0.0248   0.0357
       7     1.04     1.25    0.711   0.0246   0.0343
     7.4     1.06     1.25    0.697   0.0327   0.0445
     7.8     1.08     1.25    0.682   0.0325   0.0429
     8.2      1.1     1.25    0.667   0.0323   0.0413
     8.6     1.12     1.24    0.651   0.0241   0.0302
       9     1.13     1.24    0.636    0.024   0.0291
     9.4     1.15     1.24     0.62   0.0318   0.0378
     9.8     1.17     1.23    0.603   0.0316   0.0365
    10.2     1.19     1.23    0.587   0.0315   0.0353
    10.6     1.21     1.23    0.571   0.0313   0.0342
      11     1.23     1.22    0.554   0.0234    0.025
    11.4     1.24     1.21    0.537   0.0232   0.0242
    11.8     1.26     1.21    0.521   0.0309   0.0315
    12.2     1.28      1.2    0.504   0.0307   0.0305
    12.6      1.3     1.19    0.487   0.0305   0.0296
      13     1.32     1.18    0.471   0.0304   0.0287
    13.4     1.34     1.18    0.454   0.0302   0.0279
    13.8     1.36     1.17    0.438   0.0301    0.027
    14.2     1.38     1.15    0.421   0.0225   0.0198
    14.6     1.39     1.14    0.405   0.0224   0.0193
      15     1.41     1.13    0.389   0.0297   0.0252
    15.4     1.43     1.12    0.374   0.0296   0.0245
    15.8     1.45      1.1    0.358   0.0295   0.0238
    16.2     1.47     1.09    0.343   0.0293   0.0231
    16.6     1.49     1.07    0.329   0.0292   0.0225
      17     1.51     1.06    0.314   0.0218   0.0166
    17.4     1.52     1.04      0.3   0.0217   0.0161
