     -15   0.0801    0.325        1   0.0126     1.19
   -14.6   0.0867    0.346        1   0.0258     2.28
   -14.2   0.0938    0.368        1   0.0262     2.04
   -13.8    0.101     0.39        1   0.0289     1.96
   -13.4     0.11    0.412        1   0.0296     1.78
     -13    0.118    0.435        1   0.0289     1.52
   -12.6    0.127    0.458        1   0.0315     1.47
   -12.2    0.137    0.482        1   0.0339      1.4
   -11.8    0.148    0.507        1   0.0347     1.26
   -11.4    0.159    0.532        1   0.0354     1.14
     -11    0.171    0.558        1    0.036     1.03
   -10.6    0.183    0.585        1   0.0367    0.932
   -10.2    0.196    0.612        1   0.0387    0.878
    -9.8     0.21     0.64        1   0.0406    0.822
    -9.4    0.225    0.668        1   0.0411    0.744
      -9     0.24    0.696        1   0.0416    0.673
    -8.6    0.256    0.724        1    0.042    0.613
    -8.2    0.272    0.752        1   0.0424    0.558
    -7.8    0.289     0.78        1   0.0441    0.524
    -7.4    0.307    0.808        1   0.0457    0.491
      -7    0.326    0.835        1    0.046    0.448
    -6.6    0.345    0.862        1   0.0452      0.4
    -6.2    0.364    0.888        1   0.0467    0.376
    -5.8    0.385    0.913        1    0.047    0.348
    -5.4    0.405    0.937        1   0.0462    0.312
      -5    0.426    0.961        1   0.0476    0.296
    -4.6    0.448    0.983        1   0.0469    0.269
    -4.2    0.469        1        1   0.0461    0.244
    -3.8    0.491     1.02        1   0.0465    0.229
    -3.4    0.513     1.04        1   0.0468    0.214
      -3    0.536     1.06        1   0.0462    0.197
    -2.6    0.558     1.08        1   0.0455    0.181
    -2.2    0.581     1.09        1    0.045    0.167
    -1.8    0.603      1.1        1   0.0434    0.151
    -1.4    0.625     1.12        1   0.0439    0.144
      -1    0.648     1.13        1   0.0434    0.134
    -0.6     0.67     1.14        1   0.0419    0.123
    -0.2    0.692     1.15    0.958   0.0405    0.113
     0.2    0.713     1.15    0.953   0.0401    0.106
     0.6    0.735     1.16    0.947   0.0397   0.0997
       1    0.756     1.16    0.941   0.0384   0.0919
     1.4    0.777     1.17    0.934   0.0372   0.0851
     1.8    0.797     1.17    0.927   0.0368   0.0806
     2.2    0.818     1.18    0.919   0.0365   0.0767
     2.6    0.838     1.18     0.91   0.0354   0.0712
       3    0.858     1.18    0.901   0.0342   0.0663
     3.4    0.877     1.18    0.891   0.0331   0.0618
     3.8    0.896     1.18    0.881   0.0328   0.0592
     4.2    0.915     1.18    0.869   0.0326   0.0568
     4.6    0.934     1.18    0.857   0.0324   0.0545
       5    0.953     1.18    0.844   0.0322   0.0523
     5.4    0.972     1.18    0.831    0.032   0.0503
     5.8    0.991     1.18    0.817   0.0318   0.0484
     6.2     1.01     1.18    0.801   0.0324   0.0478
     6.6     1.03     1.18    0.786    0.033   0.0471
       7     1.05     1.18    0.769   0.0328   0.0454
     7.4     1.07     1.18    0.752   0.0245   0.0331
     7.8     1.08     1.18    0.734   0.0243   0.0319
     8.2      1.1     1.18    0.715   0.0323   0.0413
     8.6     1.12     1.18    0.696   0.0321   0.0399
       9     1.14     1.18    0.677   0.0319   0.0385
     9.4     1.16     1.18    0.656   0.0317   0.0372
     9.8     1.18     1.18    0.635   0.0315   0.0359
    10.2      1.2     1.17    0.614   0.0314   0.0347
    10.6     1.22     1.17    0.593   0.0312   0.0336
      11     1.24     1.16    0.572   0.0387   0.0403
    11.4     1.27     1.16     0.55   0.0385   0.0391
    11.8     1.29     1.15    0.528   0.0306   0.0301
    12.2     1.31     1.15    0.506   0.0305   0.0291
    12.6     1.33     1.14    0.485   0.0303   0.0283
      13     1.35     1.13    0.463   0.0302   0.0274
    13.4     1.37     1.12    0.442   0.0375   0.0331
    13.8      1.4      1.1     0.42   0.0373   0.0321
    14.2     1.42     1.09    0.399   0.0297   0.0248
    14.6     1.44     1.08    0.379   0.0295   0.0241
      15     1.46     1.06    0.359   0.0367   0.0291
    15.4     1.49     1.04     0.34   0.0365   0.0283
    15.8     1.51     1.02    0.321   0.0291   0.0219
    16.2     1.53        1    0.303   0.0289   0.0214
    16.6     1.55    0.983    0.285   0.0288   0.0208
      17     1.57    0.961    0.268   0.0358   0.0252
    17.4      1.6    0.937    0.252   0.0357   0.0246
    17.8     1.62    0.913    0.236   0.0284   0.0191
    18.2     1.64    0.888    0.221   0.0283   0.0186
    18.6     1.66    0.862    0.207   0.0211   0.0137
      19     1.67    0.835    0.194   0.0211   0.0134
    19.4     1.69    0.808    0.181    0.028   0.0175
    19.8     1.71     0.78    0.168   0.0279   0.0171
    20.2     1.73    0.752    0.157   0.0208   0.0126
