     -15    0.316    0.862    0.874   0.0134    0.133
   -14.6    0.327    0.881    0.868   0.0278    0.268
   -14.2    0.339      0.9    0.863   0.0287    0.261
   -13.8    0.351    0.919    0.858   0.0295    0.253
   -13.4    0.364    0.937    0.852   0.0303    0.246
     -13    0.377    0.956    0.846     0.03    0.229
   -12.6     0.39    0.975     0.84   0.0297    0.214
   -12.2    0.403    0.993    0.834   0.0305    0.208
   -11.8    0.417     1.01    0.828   0.0312    0.202
   -11.4    0.431     1.03    0.822    0.032    0.195
     -11    0.446     1.05    0.815   0.0327    0.189
   -10.6    0.461     1.07    0.808   0.0324    0.177
   -10.2    0.476     1.08    0.801    0.032    0.166
    -9.8    0.491      1.1    0.794   0.0327    0.161
    -9.4    0.507     1.12    0.786   0.0334    0.156
      -9    0.523     1.13    0.779   0.0331    0.146
    -8.6    0.539     1.15    0.771   0.0338    0.142
    -8.2    0.556     1.17    0.763   0.0345    0.138
    -7.8    0.573     1.18    0.755   0.0341     0.13
    -7.4     0.59      1.2    0.747   0.0348    0.126
      -7    0.608     1.21    0.738   0.0354    0.122
    -6.6    0.626     1.23    0.729   0.0351    0.115
    -6.2    0.644     1.24     0.72   0.0347    0.109
    -5.8    0.662     1.25    0.711   0.0354    0.105
    -5.4    0.681     1.27    0.702   0.0351   0.0999
      -5    0.699     1.28    0.693   0.0347   0.0946
    -4.6    0.718     1.29    0.683   0.0363   0.0945
    -4.2    0.738      1.3    0.674    0.036   0.0897
    -3.8    0.757     1.31    0.664   0.0347   0.0829
    -3.4    0.776     1.32    0.654   0.0354   0.0809
      -3    0.796     1.33    0.644    0.036    0.079
    -2.6    0.816     1.33    0.634   0.0357   0.0751
    -2.2    0.836     1.34    0.623   0.0363   0.0733
    -1.8    0.857     1.35    0.612    0.036   0.0699
    -1.4    0.877     1.35    0.602   0.0348    0.065
      -1    0.897     1.36    0.591   0.0354   0.0637
    -0.6    0.918     1.36     0.58    0.036   0.0623
    -0.2    0.939     1.36    0.569   0.0349   0.0582
     0.2    0.959     1.37    0.558   0.0346   0.0557
     0.6     0.98     1.37    0.547   0.0344   0.0534
       1        1     1.37    0.536   0.0333     0.05
     1.4     1.02     1.37    0.525   0.0331   0.0481
     1.8     1.04     1.37    0.514   0.0329   0.0462
     2.2     1.06     1.36    0.503   0.0327   0.0445
     2.6     1.08     1.36    0.492   0.0325   0.0429
       3      1.1     1.36    0.481   0.0323   0.0413
     3.4     1.12     1.35     0.47   0.0321   0.0399
     3.8     1.14     1.35    0.459   0.0319   0.0385
     4.2     1.16     1.34    0.448   0.0317   0.0372
     4.6     1.18     1.33    0.437   0.0315   0.0359
       5      1.2     1.33    0.426   0.0314   0.0347
     5.4     1.22     1.32    0.415   0.0312   0.0336
     5.8     1.24     1.31    0.404    0.031   0.0325
     6.2     1.26      1.3    0.394   0.0309   0.0315
     6.6     1.28     1.29    0.383   0.0307   0.0305
       7      1.3     1.28    0.373   0.0305   0.0296
     7.4     1.32     1.27    0.362   0.0304   0.0287
     7.8     1.34     1.25    0.352   0.0302   0.0279
     8.2     1.36     1.24    0.342   0.0226   0.0204
     8.6     1.37     1.23    0.332   0.0225   0.0198
       9     1.39     1.21    0.322   0.0299   0.0259
     9.4     1.41      1.2    0.313   0.0297   0.0252
     9.8     1.43     1.18    0.303   0.0222   0.0185
    10.2     1.44     1.17    0.294   0.0221    0.018
    10.6     1.46     1.15    0.285   0.0294   0.0235
      11     1.48     1.13    0.276    0.022   0.0172
    11.4     1.49     1.12    0.267   0.0219   0.0168
    11.8     1.51      1.1    0.258   0.0218   0.0166
    12.2     1.52     1.08     0.25   0.0217   0.0161
    12.6     1.54     1.07    0.242   0.0217   0.0159
      13     1.55     1.05    0.234   0.0216   0.0155
    13.4     1.57     1.03    0.226   0.0215   0.0153
    13.8     1.58     1.01    0.218   0.0214   0.0149
    14.2      1.6    0.993    0.211   0.0214   0.0147
    14.6     1.61    0.975    0.203   0.0142  0.00965
      15     1.62    0.956    0.196   0.0213   0.0142
    15.4     1.64    0.937    0.189   0.0212    0.014
    15.8     1.65    0.919    0.183   0.0141  0.00918
    16.2     1.66      0.9    0.176   0.0141  0.00907
    16.6     1.67    0.881     0.17    0.014  0.00896
      17     1.68    0.862    0.164    0.021   0.0132
    17.4      1.7    0.843    0.158    0.021   0.0131
    17.8     1.71    0.825    0.152   0.0139  0.00855
    18.2     1.72    0.806    0.146   0.0139  0.00845
    18.6     1.73    0.788    0.141   0.0139  0.00835
      19     1.74    0.769    0.135   0.0139  0.00826
    19.4     1.75    0.751     0.13   0.0138  0.00816
    19.8     1.76    0.733    0.125  0.00691  0.00406
    20.2     1.76    0.715    0.121   0.0069  0.00401
    20.6     1.77    0.698    0.116   0.0138  0.00798
      21     1.78     0.68    0.112   0.0138  0.00789
    21.4     1.79    0.663    0.107   0.0137   0.0078
    21.8      1.8    0.646    0.103   0.0137  0.00772
    22.2     1.81    0.629    0.099  0.00684  0.00384
    22.6     1.81    0.612   0.0951  0.00683  0.00379
      23     1.82    0.596   0.0913   0.0137  0.00755
    23.4     1.83     0.58   0.0877  0.00682  0.00375
    23.8     1.83    0.564   0.0842  0.00681  0.00371
    24.2     1.84    0.549   0.0809   0.0136  0.00738
    24.6     1.85    0.533   0.0776  0.00679  0.00367
      25     1.85    0.518   0.0744  0.00678  0.00363
    25.4     1.86    0.504   0.0715   0.0136  0.00723
    25.8     1.87    0.489   0.0686  0.00677  0.00359
    26.2     1.87    0.475   0.0658  0.00676  0.00356
    26.6     1.88    0.462   0.0632  0.00676  0.00356
      27     1.88    0.448   0.0606  0.00675  0.00352
    27.4     1.89    0.435    0.058  0.00675  0.00352
    27.8     1.89    0.422   0.0556        0        0
    28.2     1.89    0.409   0.0533  0.00673  0.00348
    28.6      1.9    0.397   0.0512  0.00673  0.00348
      29      1.9    0.385   0.0491  0.00672  0.00344
    29.4     1.91    0.373    0.047  0.00672  0.00344
    29.8     1.91    0.361   0.0451        0        0
    30.2     1.91     0.35   0.0432  0.00671  0.00341
    30.6     1.92    0.339   0.0414  0.00671  0.00341
      31     1.92    0.329   0.0397        0        0
    31.4     1.92    0.318    0.038   0.0067  0.00337
    31.8     1.93    0.308   0.0364   0.0067  0.00337
    32.2     1.93    0.298   0.0349        0        0
    32.6     1.93    0.289   0.0335  0.00669  0.00334
      33     1.94     0.28    0.032  0.00669  0.00334
    33.4     1.94     0.27   0.0307        0        0
    33.8     1.94    0.262   0.0294        0        0
    34.2     1.94    0.253   0.0282  0.00668   0.0033
    34.6     1.95    0.245    0.027  0.00668   0.0033
      35     1.95    0.237   0.0258        0        0
    35.4     1.95    0.229   0.0247        0        0
    35.8     1.95    0.221   0.0237  0.00666  0.00327
    36.2     1.96    0.214   0.0227  0.00666  0.00327
    36.6     1.96    0.207   0.0217        0        0
      37     1.96      0.2   0.0208        0        0
    37.4     1.96    0.193   0.0199        0        0
    37.8     1.96    0.187   0.0191        0        0
    38.2     1.96     0.18   0.0182  0.00665  0.00324
    38.6     1.97    0.174   0.0175  0.00665  0.00324
      39     1.97    0.168   0.0167        0        0
    39.4     1.97    0.162    0.016        0        0
    39.8     1.97    0.157   0.0153        0        0
    40.2     1.97    0.151   0.0147        0        0
    40.6     1.97    0.146    0.014        0        0
      41     1.97    0.141   0.0134        0        0
    41.4     1.97    0.136   0.0129  0.00664   0.0032
    41.8     1.98    0.131   0.0123  0.00664   0.0032
    42.2     1.98    0.127   0.0118        0        0
    42.6     1.98    0.124   0.0113        0        0
      43     1.98    0.122   0.0108        0        0
    43.4     1.98    0.119   0.0103        0        0
    43.8     1.98    0.115  0.00988        0        0
    44.2     1.98    0.109  0.00944        0        0
    44.6     1.98    0.103  0.00903        0        0
      45     1.98   0.0961  0.00865        0        0
    45.4     1.98   0.0887  0.00828        0        0
    45.8     1.98   0.0808  0.00793  0.00663  0.00317
    46.2     1.99   0.0728  0.00758  0.00663  0.00317
    46.6     1.99   0.0646  0.00773        0        0
      47     1.99   0.0564  0.00653        0        0
    47.4     1.99   0.0484  0.00401  0.00012 5.68e-05
    69.5        2   0.0406  0.00144  0.00012 5.68e-05
    69.9        2   0.0332 7.27e-05        0        0
    70.3        2   0.0263 0.000524        0        0
