   -14.8  0.00642   0.0324        1   0.0051       30
   -14.4  0.00759     0.04        1   0.0108     55.5
     -14  0.00898   0.0486        1    0.012     46.8
   -13.6   0.0106   0.0583        1   0.0137       40
   -13.2   0.0126   0.0691        1    0.015     33.5
   -12.8   0.0148   0.0811        1   0.0166     27.8
   -12.4   0.0175   0.0944        1   0.0189     24.1
     -12   0.0207    0.109        1   0.0209     20.2
   -11.6   0.0244    0.125        1   0.0229     16.8
   -11.2   0.0287    0.142        1   0.0255     14.2
   -10.8   0.0338    0.161        1   0.0283     12.1
   -10.4   0.0397    0.182        1    0.031     10.1
     -10   0.0465    0.203        1    0.034     8.51
    -9.6   0.0544    0.229        1   0.0371     7.17
    -9.2   0.0634    0.256        1   0.0403     6.02
    -8.8   0.0737    0.286        1   0.0435     5.06
    -8.4   0.0853    0.318        1   0.0469     4.27
      -8   0.0985    0.352        1   0.0499     3.59
    -7.6    0.113    0.388        1   0.0542     3.07
    -7.2     0.13    0.426        1   0.0576     2.62
    -6.8    0.148    0.465        1   0.0598     2.17
    -6.4    0.168    0.506        1   0.0634     1.87
      -6     0.19    0.547        1   0.0652     1.57
    -5.6    0.213     0.59        1   0.0683     1.35
    -5.2    0.239    0.632        1   0.0712     1.17
    -4.8    0.266    0.674        1   0.0713    0.978
    -4.4    0.294    0.715        1   0.0727    0.841
      -4    0.324    0.755        1   0.0752     0.74
    -3.6    0.356    0.793        1   0.0753    0.636
    -3.2    0.388    0.829        1   0.0743    0.542
    -2.8    0.421    0.862        1   0.0745    0.474
    -2.4    0.455    0.893        1   0.0748    0.418
      -2     0.49     0.92        1    0.073    0.362
    -1.6    0.524    0.943        1   0.0713    0.315
    -1.2    0.559    0.963        1   0.0688    0.274
    -0.8    0.592    0.979        1   0.0665    0.239
    -0.4    0.626    0.992        1   0.0643    0.212
8.88e-15    0.658        1        1   0.0604    0.183
     0.4    0.689     1.01        1   0.0585    0.164
     0.8     0.72     1.01        1   0.0549    0.143
     1.2    0.748     1.01        1   0.0505    0.123
     1.6    0.775        1     1.08   0.0481    0.111
       2    0.801    0.998     1.08    0.044   0.0959
     2.4    0.824    0.991     1.08   0.0409   0.0848
     2.8    0.847    0.982     1.08   0.0379   0.0752
     3.2    0.867    0.972     1.08   0.0341    0.065
     3.6    0.886    0.962     1.08   0.0312   0.0575
       4    0.903    0.952     1.08   0.0285   0.0507
     4.4    0.919    0.942     1.08   0.0266   0.0459
     4.8    0.934    0.932     1.07   0.0247   0.0416
     5.2    0.948    0.924     1.07   0.0221   0.0362
     5.6     0.96    0.917     1.07   0.0203   0.0326
       6    0.972    0.912     1.06   0.0194   0.0305
     6.4    0.983    0.908     1.05   0.0184   0.0285
     6.8    0.994    0.906     1.04   0.0225    0.034
     7.2     1.01    0.906     1.03   0.0216   0.0321
     7.6     1.02    0.908     1.02   0.0166    0.024
       8     1.03    0.912        1   0.0165   0.0236
     8.4     1.04    0.917    0.983   0.0165   0.0231
     8.8     1.05    0.924    0.963   0.0246   0.0337
     9.2     1.07    0.932    0.941   0.0245   0.0331
     9.6     1.08    0.942    0.916   0.0243   0.0319
      10      1.1    0.952    0.889   0.0243   0.0313
    10.4     1.11    0.962     0.86   0.0241   0.0302
    10.8     1.13    0.972    0.828    0.032   0.0392
    11.2     1.15    0.982    0.794   0.0397   0.0469
    11.6     1.18    0.991    0.758   0.0395   0.0453
      12      1.2    0.998    0.721   0.0314   0.0347
    12.4     1.22        1    0.682   0.0389   0.0417
    12.8     1.25     1.01    0.642   0.0464    0.048
    13.2     1.28     1.01    0.602   0.0461   0.0458
    13.6     1.31     1.01    0.562   0.0457   0.0437
      14     1.34        1    0.522   0.0454   0.0418
    14.4     1.37    0.992    0.482   0.0525   0.0463
    14.8     1.41    0.979    0.444   0.0521   0.0444
    15.2     1.44    0.963    0.407   0.0516   0.0419
    15.6     1.48    0.943    0.371   0.0512   0.0402
      16     1.51     0.92    0.338   0.0436   0.0329
    16.4     1.54    0.893    0.305   0.0505   0.0367
    16.8     1.58    0.862    0.275   0.0501   0.0353
    17.2     1.61    0.829    0.247   0.0427   0.0289
    17.6     1.64    0.793    0.221   0.0494   0.0323
      18     1.68    0.755    0.197   0.0491   0.0312
    18.4     1.71    0.715    0.175   0.0349   0.0215
    18.8     1.73    0.674    0.155   0.0347   0.0208
    19.2     1.76    0.632    0.136   0.0414   0.0242
    19.6     1.79     0.59     0.12   0.0343   0.0196
      20     1.81    0.547    0.105   0.0274   0.0153
    20.4     1.83    0.506   0.0913   0.0273   0.0149
    20.8     1.85    0.465   0.0795   0.0272   0.0146
    21.2     1.87    0.426   0.0691   0.0271   0.0143
    21.6     1.89    0.388   0.0598   0.0202   0.0106
      22      1.9    0.352   0.0516   0.0135  0.00693
    22.4     1.91    0.318   0.0444   0.0201   0.0102
    22.8     1.93    0.286   0.0382   0.0201   0.0101
    23.2     1.94    0.256   0.0328   0.0134  0.00664
    23.6     1.95    0.229   0.0281  0.00668   0.0033
      24     1.95    0.203    0.024  0.00666  0.00327
    24.4     1.96     0.18   0.0205   0.0133  0.00651
    24.8     1.97     0.16   0.0175  0.00665  0.00324
    25.2     1.97    0.141   0.0149  0.00664   0.0032
