     -26     0.01        0        0  0.00334     9.91
   -25.5   0.0111        0        0  0.00687     18.7
     -25   0.0123        0        0  0.00722     16.6
   -24.5   0.0136        0        0  0.00781     15.1
     -24   0.0151        0        0  0.00836     13.6
   -23.5   0.0167        0        0  0.00886     12.2
     -23   0.0185        0        0  0.00933     10.9
   -22.5   0.0204        0        0   0.0102       10
     -22   0.0227        0        0   0.0111     9.18
   -21.5   0.0251        0        0   0.0116     8.08
     -21   0.0278        0        0   0.0125     7.37
   -20.5   0.0308        0        0   0.0132     6.56
     -20    0.034        0        0    0.014     5.87
   -19.5   0.0376        0        0   0.0149     5.32
     -19   0.0415        0        0    0.016     4.81
   -18.5   0.0459        0        0   0.0169     4.33
     -18   0.0506        0        0    0.018      3.9
   -17.5   0.0559        0        0   0.0192     3.53
     -17   0.0616        0        0   0.0202     3.16
   -16.5   0.0679        0        0   0.0216     2.86
     -16   0.0748        0        0   0.0229     2.59
   -15.5   0.0824        0        0   0.0239     2.31
     -15   0.0904        0        0   0.0254     2.09
   -14.5   0.0995        0        0   0.0268     1.89
     -14    0.109        0        0   0.0272     1.65
   -13.5    0.119        0        0   0.0298     1.54
     -13    0.131        0        0   0.0315     1.41
   -12.5    0.143        0        0   0.0331     1.26
     -12    0.157        0        0   0.0346     1.15
   -11.5    0.171        0        0   0.0348    0.993
     -11    0.186        0        0   0.0362    0.897
   -10.5    0.202        0        0   0.0386    0.831
     -10     0.22        0        0   0.0398    0.749
    -9.5    0.238        0        0   0.0408    0.669
      -9    0.258        0        0   0.0429    0.617
    -8.5    0.279        0        0   0.0439    0.554
      -8    0.301        0        0   0.0438    0.488
    -7.5    0.323        0        0   0.0447     0.44
      -7    0.347        0        0   0.0465    0.408
    -6.5    0.372        0        0   0.0473    0.369
      -6    0.398        0        0   0.0464     0.33
    -5.8    0.408        0        0   0.0472    0.315
    -5.6    0.419        0        0    0.049    0.313
    -5.4     0.43        0        0   0.0486    0.298
    -5.2    0.441        0        0   0.0482    0.283
      -5    0.452        0        0   0.0478    0.269
    -4.8    0.463        0        0   0.0495    0.268
    -4.6    0.475        0        0   0.0491    0.256
    -4.4    0.486        0        0   0.0466    0.233
    -4.2    0.497        0        0   0.0484    0.232
      -4    0.509        0        0   0.0501    0.232
    -3.8    0.521        0        0   0.0477    0.212
    -3.6    0.532        0        0   0.0473    0.203
    -3.4    0.544        0        0    0.049    0.203
    -3.2    0.556        0        0   0.0486    0.194
      -3    0.568        0        0   0.0483    0.186
    -2.8     0.58        0        0    0.048    0.178
    -2.6    0.592        0        0   0.0496    0.178
    -2.4    0.605        0        0   0.0493    0.171
    -2.2    0.617        0        0    0.047    0.158
      -2    0.629        0        0   0.0467    0.152
    -1.8    0.641        0        0   0.0483    0.152
    -1.6    0.654        0        0    0.048    0.146
    -1.4    0.666        0        0   0.0458    0.135
    -1.2    0.678        0        0   0.0474    0.136
      -1    0.691        0        0   0.0471    0.131
    -0.8    0.703        0        0    0.045    0.121
    -0.6    0.715        0        0   0.0466    0.122
    -0.4    0.728        0        0   0.0463    0.118
    -0.2     0.74        0        0   0.0461    0.114
       0    0.753        0        0   0.0458     0.11
     0.2    0.765        0        0   0.0455    0.107
     0.4    0.778        0        0   0.0453    0.103
     0.6     0.79        0        0   0.0433   0.0962
     0.8    0.802        0        0   0.0448   0.0971
       1    0.815        0        0   0.0446   0.0942
     1.2    0.827        0        0   0.0444   0.0913
     1.4     0.84        0        0   0.0442   0.0887
     1.6    0.852        0        0   0.0422   0.0827
     1.8    0.864        0        0   0.0437   0.0836
       2    0.877        0        0   0.0435   0.0814
     2.2    0.889        0        0   0.0416   0.0759
     2.4    0.901        0        0   0.0431   0.0769
     2.6    0.914        0        0   0.0429   0.0749
     2.8    0.926        0        0    0.041     0.07
       3    0.938        0        0   0.0426    0.071
     3.2    0.951        0        0   0.0424   0.0692
     3.4    0.963        0        0   0.0405   0.0647
     3.6    0.975        0        0    0.042   0.0657
     3.8    0.988        0        0   0.0418   0.0641
       4        1        0        0   0.0367   0.0551
     4.2     1.01        0        0   0.0332    0.049
     4.4     1.02        0        0   0.0496   0.0714
     4.6     1.04        0        0   0.0494     0.07
     4.8     1.05        0        0   0.0328   0.0454
       5     1.06        0        0   0.0327   0.0445
     5.2     1.07        0        0   0.0488   0.0649
     5.4     1.09        0        0   0.0487   0.0637
     5.6      1.1        0        0   0.0323   0.0413
     5.8     1.11        0        0   0.0322   0.0406
       6     1.12        0        0   0.0481   0.0593
     6.2     1.14        0        0   0.0479   0.0582
     6.4     1.15        0        0   0.0318   0.0378
     6.6     1.16        0        0   0.0317   0.0372
     6.8     1.17        0        0   0.0474   0.0543
       7     1.19        0        0   0.0473   0.0534
     7.2      1.2        0        0   0.0314   0.0347
     7.4     1.21        0        0   0.0313   0.0342
     7.6     1.22        0        0   0.0312   0.0336
     7.8     1.23        0        0   0.0466   0.0492
       8     1.25        0        0   0.0465   0.0484
     8.2     1.26        0        0   0.0309   0.0315
     8.4     1.27        0        0   0.0308    0.031
     8.6     1.28        0        0    0.046   0.0454
     8.8      1.3        0        0   0.0459   0.0447
       9     1.31        0        0   0.0305   0.0291
     9.2     1.32        0        0   0.0304   0.0287
     9.4     1.33        0        0   0.0454   0.0421
     9.6     1.35        0        0   0.0453   0.0415
     9.8     1.36        0        0   0.0301    0.027
      10     1.37        0        0     0.03   0.0266
    10.2     1.38        0        0   0.0449   0.0391
    10.4      1.4        0        0   0.0447   0.0385
    10.6     1.41        0        0   0.0297   0.0252
    10.8     1.42        0        0   0.0297   0.0248
      11     1.43        0        0   0.0296   0.0245
    11.2     1.44        0        0   0.0442   0.0359
    11.4     1.46        0        0   0.0441   0.0354
    11.6     1.47        0        0   0.0293   0.0231
    11.8     1.48        0        0   0.0293   0.0228
      12     1.49        0        0   0.0292   0.0225
    12.2      1.5        0        0   0.0291   0.0222
    12.4     1.51        0        0   0.0435   0.0327
    12.6     1.53        0        0   0.0434   0.0323
    12.8     1.54        0        0   0.0289   0.0211
      13     1.55        0        0   0.0288   0.0208
    13.2     1.56        0        0   0.0287   0.0205
    13.4     1.57        0        0   0.0287   0.0203
    13.6     1.58        0        0   0.0286     0.02
    13.8     1.59        0        0   0.0286   0.0198
      14      1.6        0        0   0.0313   0.0213
    14.5     1.63        0        0   0.0284   0.0189
      15     1.65        0        0   0.0282   0.0183
    15.5     1.68        0        0   0.0281   0.0178
      16      1.7        0        0   0.0223   0.0138
    16.5     1.72        0        0   0.0223   0.0135
      17     1.74        0        0   0.0222   0.0132
    17.5     1.76        0        0   0.0221   0.0129
      18     1.78        0        0    0.022   0.0126
    18.5      1.8        0        0   0.0165  0.00931
      19     1.81        0        0   0.0164  0.00911
    19.5     1.83        0        0   0.0164  0.00901
      20     1.84        0        0   0.0163  0.00881
    20.5     1.86        0        0   0.0163  0.00872
      21     1.87        0        0   0.0108  0.00572
    21.5     1.88        0        0   0.0108  0.00566
      22     1.89        0        0   0.0108   0.0056
    22.5      1.9        0        0   0.0108  0.00554
      23     1.91        0        0   0.0107  0.00548
    23.5     1.92        0        0   0.0107  0.00543
      24     1.93        0        0  0.00536   0.0027
    24.5     1.93        0        0  0.00535  0.00267
      25     1.94        0        0  0.00535  0.00267
    25.5     1.94        0        0  0.00534  0.00264
      26     1.95        0        0  0.00534  0.00264
    26.5     1.95        0        0  0.00533  0.00262
      27     1.96        0        0  0.00533  0.00262
    27.5     1.96        0        0  0.00532  0.00259
      28     1.97        0        0  0.00532  0.00259
    28.5     1.97        0        0        0        0
      29     1.97        0        0        0        0
    29.5     1.97        0        0  0.00531  0.00256
      30     1.98        0        0  0.00531  0.00256
    30.5     1.98        0        0        0        0
      31     1.98        0        0        0        0
    31.5     1.98        0        0        0        0
      32     1.98        0        0   0.0053  0.00254
    32.5     1.99        0        0   0.0053  0.00254
      33     1.99        0        0        0        0
    33.5     1.99        0        0        0        0
      34     1.99        0        0        0        0
