     -10 0.000607        0        0  0.00286      820
    -9.8 0.000758        0        0  0.00612 1.47e+03
    -9.6 0.000943        0        0  0.00698 1.16e+03
    -9.4  0.00117        0        0  0.00799      927
    -9.2  0.00145        0        0  0.00923      748
      -9   0.0018        0        0   0.0109      613
    -8.8  0.00225        0        0   0.0127      496
    -8.6   0.0028        0        0   0.0143      389
    -8.4  0.00346        0        0   0.0161      307
    -8.2  0.00427        0        0   0.0187      250
      -8  0.00529        0        0   0.0215      202
    -7.8  0.00652        0        0   0.0245      162
    -7.6  0.00805        0        0   0.0277      130
    -7.4  0.00986        0        0   0.0313      104
    -7.2   0.0121        0        0   0.0357     84.6
      -7   0.0148        0        0   0.0393     66.9
    -6.8   0.0179        0        0   0.0438     53.7
    -6.6   0.0217        0        0   0.0495     44.2
    -6.4   0.0262        0        0   0.0549     35.8
    -6.2   0.0315        0        0   0.0601     28.9
      -6   0.0376        0        0   0.0646     23.2
    -5.8   0.0445        0        0   0.0699     18.9
    -5.6   0.0525        0        0   0.0756     15.5
    -5.4   0.0615        0        0    0.081     12.8
    -5.2   0.0717        0        0   0.0866     10.6
      -5   0.0831        0        0   0.0912     8.72
    -4.8   0.0956        0        0   0.0944     7.15
    -4.6    0.109        0        0    0.099     5.99
    -4.4    0.124        0        0    0.107     5.21
    -4.2    0.141        0        0    0.109     4.34
      -4    0.158        0        0    0.111     3.61
    -3.8    0.177        0        0    0.116     3.13
    -3.6    0.197        0        0    0.117     2.66
    -3.4    0.218        0        0    0.119     2.27
    -3.2     0.24        0        0    0.123        2
      -3    0.264        0        0    0.125     1.74
    -2.8    0.288        0        0    0.126     1.51
    -2.6    0.314        0        0     0.13     1.35
    -2.4    0.341        0        0    0.131     1.19
    -2.2    0.369        0        0     0.13     1.03
      -2    0.397        0        0    0.131     0.92
    -1.8    0.427        0        0    0.133    0.827
    -1.6    0.457        0        0     0.13    0.721
    -1.4    0.487        0        0    0.129    0.644
    -1.2    0.518        0        0    0.131    0.588
      -1     0.55        0        0    0.128    0.523
    -0.8    0.581        0        0    0.126    0.467
    -0.6    0.613        0        0    0.124    0.421
    -0.4    0.644        0        0    0.122     0.38
    -0.2    0.676        0        0     0.12    0.346
       0    0.707        0        0    0.116    0.311
     0.2    0.738        0        0    0.114    0.285
     0.4    0.769        0        0    0.111    0.259
     0.6    0.799        0        0    0.108    0.235
     0.8    0.829        0        0    0.105    0.215
       1    0.858        0        0    0.102    0.197
     1.2    0.887        0        0    0.101    0.184
     1.4    0.916        0        0   0.0978     0.17
     1.6    0.944        0        0   0.0951    0.157
     1.8    0.972        0        0   0.0942    0.148
       2        1        0        0   0.0966    0.145
     2.2     1.03        0        0    0.099    0.142
     2.4     1.06        0        0   0.0819    0.112
     2.6     1.08        0        0   0.0811    0.106
     2.8     1.11        0        0   0.0966    0.122
       3     1.14        0        0   0.0957    0.116
     3.2     1.17        0        0   0.0949     0.11
     3.4      1.2        0        0   0.0941    0.104
     3.6     1.23        0        0   0.0933   0.0992
     3.8     1.26        0        0   0.0926   0.0945
       4     1.29        0        0   0.0919   0.0902
     4.2     1.32        0        0    0.106   0.0997
     4.4     1.36        0        0    0.105   0.0954
     4.6     1.39        0        0   0.0896   0.0777
     4.8     1.42        0        0    0.089   0.0744
       5     1.45        0        0   0.0884   0.0714
     5.2     1.48        0        0   0.0878   0.0685
     5.4     1.51        0        0   0.0872   0.0658
     5.6     1.54        0        0   0.0866   0.0633
     5.8     1.57        0        0    0.086   0.0609
       6      1.6        0        0   0.0855   0.0586
     6.2     1.63        0        0    0.085   0.0565
     6.4     1.66        0        0   0.0845   0.0545
     6.6     1.69        0        0     0.07    0.044
     6.8     1.71        0        0   0.0696   0.0425
       7     1.74        0        0   0.0694   0.0415
     7.2     1.76        0        0   0.0552   0.0323
     7.4     1.78        0        0    0.055   0.0316
     7.6      1.8        0        0   0.0548   0.0309
     7.8     1.82        0        0   0.0546   0.0302
       8     1.84        0        0   0.0544   0.0295
     8.2     1.86        0        0   0.0542   0.0289
     8.4     1.88        0        0   0.0405   0.0213
     8.6     1.89        0        0    0.027    0.014
     8.8      1.9        0        0   0.0403   0.0207
       9     1.92        0        0   0.0403   0.0205
     9.2     1.93        0        0   0.0268   0.0134
     9.4     1.94        0        0   0.0267   0.0133
     9.6     1.95        0        0   0.0267   0.0131
     9.8     1.96        0        0   0.0133  0.00654
      10     1.96        0        0   0.0133  0.00647
    10.2     1.97        0        0   0.0133  0.00647
    10.4     1.97        0        0   0.0133  0.00641
    10.6     1.98        0        0   0.0133  0.00641
    10.8     1.98        0        0   0.0133  0.00634
      11     1.99        0        0   0.0133  0.00634
    11.2     1.99        0        0        0        0
    11.4     1.99        0        0        0        0
    11.6     1.99        0        0        0        0
    11.8     1.99        0        0        0        0
      12     1.99        0        0   0.0132  0.00628
    12.2        2        0        0   0.0132  0.00628
    12.4        2        0        0        0        0
    12.6        2        0        0        0        0
    12.8        2        0        0        0        0
      13        2        0        0        0        0
    13.2        2        0        0        0        0
    13.4        2        0        0        0        0
    13.6        2        0        0        0        0
    13.8        2        0        0        0        0
      14        2        0        0        0        0
