     -15    0.255     0.75        1   0.0131    0.185
   -14.6    0.265    0.769        1   0.0272    0.373
   -14.2    0.276    0.788        1   0.0282    0.362
   -13.8    0.287    0.808        1   0.0278    0.334
   -13.4    0.298    0.827        1   0.0287    0.323
     -13     0.31    0.846        1   0.0296    0.313
   -12.6    0.322    0.865        1   0.0292     0.29
   -12.2    0.334    0.884        1   0.0288    0.269
   -11.8    0.346    0.903        1   0.0297    0.261
   -11.4    0.359    0.922        1   0.0305    0.253
     -11    0.372    0.941        1   0.0313    0.244
   -10.6    0.386     0.96        1    0.032    0.235
   -10.2      0.4    0.979        1   0.0317    0.219
    -9.8    0.414    0.997        1   0.0313    0.204
    -9.4    0.428     1.02        1   0.0321    0.198
      -9    0.443     1.03        1   0.0328    0.191
    -8.6    0.458     1.05        1   0.0324    0.179
    -8.2    0.473     1.07    0.877   0.0321    0.168
    -7.8    0.488     1.09    0.871   0.0328    0.163
    -7.4    0.504      1.1    0.865   0.0335    0.158
      -7     0.52     1.12    0.859   0.0342    0.152
    -6.6    0.537     1.13    0.853   0.0338    0.143
    -6.2    0.553     1.15    0.846   0.0335    0.135
    -5.8     0.57     1.16     0.84   0.0342    0.131
    -5.4    0.587     1.18    0.833   0.0338    0.123
      -5    0.604     1.19    0.826   0.0335    0.117
    -4.6    0.621     1.21    0.818   0.0342    0.113
    -4.2    0.639     1.22     0.81   0.0348     0.11
    -3.8    0.657     1.23    0.803   0.0345    0.104
    -3.4    0.675     1.24    0.794   0.0342   0.0988
      -3    0.693     1.25    0.785   0.0339   0.0938
    -2.6    0.711     1.26    0.777   0.0336   0.0891
    -2.2    0.729     1.27    0.768   0.0343    0.087
    -1.8    0.748     1.28    0.759    0.034   0.0828
    -1.4    0.766     1.29     0.75   0.0337   0.0788
      -1    0.785      1.3     0.74   0.0343   0.0771
    -0.6    0.804     1.31     0.73   0.0341   0.0735
    -0.2    0.823     1.31     0.72   0.0338   0.0702
     0.2    0.842     1.32     0.71   0.0335    0.067
     0.6    0.861     1.32      0.7   0.0324   0.0625
       1    0.879     1.33    0.689    0.033   0.0614
     1.4    0.899     1.33    0.678   0.0337   0.0604
     1.8    0.918     1.34    0.667   0.0326   0.0564
     2.2    0.937     1.34    0.655   0.0324   0.0541
     2.6    0.956     1.34    0.644    0.033   0.0533
       3    0.976     1.34    0.632   0.0328   0.0512
     3.4    0.995     1.34     0.62   0.0284   0.0431
     3.8     1.01     1.34    0.608    0.029   0.0427
     4.2     1.03     1.34    0.596    0.033   0.0471
     4.6     1.05     1.34    0.584   0.0328   0.0454
       5     1.07     1.34    0.572   0.0326   0.0437
     5.4     1.09     1.33     0.56   0.0324   0.0421
     5.8     1.11     1.33    0.547   0.0322   0.0406
     6.2     1.13     1.33    0.535    0.032   0.0392
     6.6     1.15     1.32    0.522   0.0318   0.0378
       7     1.17     1.32    0.509   0.0316   0.0365
     7.4     1.19     1.31    0.497   0.0315   0.0353
     7.8     1.21      1.3    0.484   0.0235   0.0258
     8.2     1.22      1.3    0.472   0.0234    0.025
     8.6     1.24     1.29    0.459    0.031   0.0325
       9     1.26     1.28    0.447   0.0309   0.0315
     9.4     1.28     1.27    0.434   0.0307   0.0305
     9.8      1.3     1.26    0.422   0.0305   0.0296
    10.2     1.32     1.25     0.41   0.0228   0.0217
    10.6     1.33     1.24    0.398   0.0227    0.021
      11     1.35     1.22    0.386   0.0302   0.0274
    11.4     1.37     1.21    0.374     0.03   0.0266
    11.8     1.39      1.2    0.363   0.0224   0.0196
    12.2      1.4     1.19    0.351   0.0223    0.019
    12.6     1.42     1.17     0.34   0.0297   0.0248
      13     1.44     1.16    0.329   0.0295   0.0241
    13.4     1.46     1.14    0.318   0.0221   0.0177
    13.8     1.47     1.13    0.307    0.022   0.0172
    14.2     1.49     1.11    0.297   0.0219    0.017
    14.6      1.5     1.09    0.287   0.0218   0.0166
      15     1.52     1.08    0.276   0.0218   0.0163
    15.4     1.53     1.06    0.267   0.0217   0.0159
    15.8     1.55     1.04    0.257   0.0216   0.0157
    16.2     1.56     1.02    0.248   0.0215   0.0153
    16.6     1.58     1.01    0.238   0.0215   0.0151
      17     1.59    0.988     0.23   0.0214   0.0147
    17.4     1.61     0.97    0.221   0.0214   0.0146
    17.8     1.62    0.951    0.212   0.0142  0.00953
    18.2     1.63    0.932    0.204   0.0212    0.014
    18.6     1.65    0.913    0.196   0.0212   0.0139
      19     1.66    0.894    0.188   0.0141  0.00907
    19.4     1.67    0.875    0.181    0.014  0.00896
    19.8     1.68    0.855    0.174    0.021   0.0132
    20.2      1.7    0.836    0.167    0.021   0.0131
    20.6     1.71    0.817     0.16   0.0139  0.00855
      21     1.72    0.797    0.153   0.0139  0.00845
    21.4     1.73    0.778    0.147   0.0139  0.00835
    21.8     1.74    0.759    0.141   0.0139  0.00826
    22.2     1.75     0.74    0.135   0.0138  0.00816
    22.6     1.76    0.721    0.129   0.0138  0.00807
